"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2009,1,0,1269,0,541,1810
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2009,1,3006,0,1289,0,4295
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2009,1,2667,0,1073,0,3740
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2009,1,1079,0,423,0,1502
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2009,1,1245,0,507,0,1752
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2009,1,595,0,756,0,1351
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2009,1,2650,13,985,3,3651
Madera Corrections Dept.,Madera Adult Correctional Fac,2009,1,193,49,158,21,421
Marin Sheriff's Dept.,Marin County Jail,2009,1,192,18,42,9,261
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2009,1,14,4,27,5,50
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2009,1,182,17,72,14,285
Merced Sheriff's Dept.,John Latorraca Correctional Center,2009,1,405,50,163,21,639
Merced Sheriff's Dept.,Merced County Jail ,2009,1,119,10,24,0,153
Modoc Sheriff's Dept.,Modoc County Jail,2009,1,15,0,11,0,26
Mono Sheriff's Dept.,Mono County Jail ,2009,1,20,3,17,1,41
Monterey Sheriff's Dept.,Monterey County Jail ,2009,1,564,78,54,31,727
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2009,1,151,0,131,0,282
Napa Corrections Dept.,Napa County Jail ,2009,1,139,21,66,12,238
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2009,1,72,11,66,14,163
Orange Sheriff's Dept.,Intake Release Center ,2009,1,213,181,114,194,702
Orange Sheriff's Dept.,James A Musick Facilities,2009,1,203,28,452,64,747
Orange Sheriff's Dept.,Orange County Mens Jail ,2009,1,904,0,429,0,1333
Orange Sheriff's Dept.,Orange County Women's Jail,2009,1,0,140,0,170,310
Orange Sheriff's Dept.,Theo Lacy,2009,1,1620,0,1185,0,2805
Placer Sheriff's Dept.,Placer County Main Jail ,2009,1,296,40,54,9,399
Placer Sheriff's Dept.,Placer County Minimum Security ,2009,1,7,3,106,22,138
Plumas Sheriff's Dept.,Plumas County Jail ,2009,1,20.84,2.16,24.13,5.1,52
Riverside Sheriff's Dept.,Blythe Jail ,2009,1,76,0,21,0,97
Riverside Sheriff's Dept.,Indio Jail ,2009,1,267,44,36,9,356
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2009,1,553,65,227,93,938
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2009,1,756,163,106,30,1055
Riverside Sheriff's Dept.,Southwest Detention Center,2009,1,913,4,199,0,1116
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2009,1,557,0,1402,0,1959
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2009,1,0,16,0,226,242
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2009,1,1838,251,187,28,2304
San Benito Sheriff's Dept.,San Benito Adult Detention ,2009,1,73,14,41,4,132
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2009,1,748,138,62,7,955
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2009,1,199,91,624,188,1102
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2009,1,625,0,71,0,696
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2009,1,2211,341,225,37,2814
San Diego Sheriff's Dept.,Descanso Detention Facility,2009,1,27,0,211,0,238
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2009,1,94,0,296,0,390
San Diego Sheriff's Dept.,George Bailey Detention Facility,2009,1,1074,0,424,0,1498
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2009,1,0,385,0,294,679
San Diego Sheriff's Dept.,San Diego Central Detention ,2009,1,658,0,152,0,810
San Diego Sheriff's Dept.,San Diego Facility #8,2009,1,58,0,92,0,150
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2009,1,282,0,86,0,368
San Diego Sheriff's Dept.,Vista Facility ,2009,1,587,53,129,16,785
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2009,1,0,0,187,46,233
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2009,1,93,156,9,70,328
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2009,1,307,0,69,0,376
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2009,1,285,0,55,0,340
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2009,1,554,0,142,0,696
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2009,1,140,0,38,0,178
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2009,1,714,83,178,23,998
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2009,1,29,11,358,71,469
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2009,1,191,24,170,40,425
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2009,1,0,0,59,0,59
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2009,1,699,9,269,3,980
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2009,1,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2009,1,0,82,0,49,131
San Mateo Sheriff's Dept.,Womens Transitional Fac,2009,1,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2009,1,415,61,6,0,482
Santa Barbara Sheriff's Dept.,Medium Security Facility,2009,1,126,20,81,22,249
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2009,1,411,64,86,26,587
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2009,1,21,1,3,0,25
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2009,1,1541,0,870,0,2411
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2009,1,0,378,0,171,549
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2009,1,1163,0,205,0,1368
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2009,1,0,21,0,0,21
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2009,1,174,21,97,13,305
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2009,1,0,0,23,0,23
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2009,1,0,0,81,0,81
Shasta Sheriff's Dept.,Shasta County Main Jail ,2009,1,204,44,67,14,329
Sierra Sheriff's Dept.,Sierra County Jail ,2009,1,4,1,1,1,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2009,1,61,8,15,7,91
Solano Sheriff's Dept.,Claybank Facility ,2009,1,188,28,96,21,333
Solano Sheriff's Dept.,Solano County Justice Center ,2009,1,475,67,88,20,650
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2009,1,413,40,176,29,658
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2009,1,84,18,202,37,341
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2009,1,374,92,89,105,660
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2009,1,63,0,190,0,253
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2009,1,298,0,88,0,386
Sutter Sheriff's Dept.,Sutter County Jail ,2009,1,169,18,58,34,279
Tehama Sheriff's Dept.,Tehama County Jail ,2009,1,73,14,69,12,168
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2009,1,18,4,23,2,47
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2009,1,313,82,210,85,690
Tulare Sheriff's Dept.,Men's Correctional Facility,2009,1,70,0,261,0,331
Tulare Sheriff's Dept.,Pre-Trial Facility,2009,1,101,2,144,47,294
Tulare Sheriff's Dept.,Tulare County Jail ,2009,1,157,0,51,0,208
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2009,1,47,13,37,16,113
Ventura Sheriff's Dept.,Todd Road Jail,2009,1,579,0,246,0,825
Ventura Sheriff's Dept.,Ventura County Main Jail ,2009,1,448,157,151,76,832
Ventura Work Furlough,Ventura County Work Furlough ,2009,1,0,0,59,16,75
Yolo Sheriff's Dept.,Leinberger Center ,2009,1,56,0,50,0,106
Yolo Sheriff's Dept.,Monroe Detention Center ,2009,1,209,41,26,19,295
Yuba Sheriff's Dept.,Yuba County Jail ,2009,1,306,42,47,10,405
Alameda Sheriff's Dept.,Glen Dyer Jail,2009,2,700,6,86,0,792
Alameda Sheriff's Dept.,Santa Rita Jail,2009,2,2580,282,659,109,3630
Amador Sheriff's Dept.,Amador County Jail,2009,2,41,15,25,7,88
Butte Sheriff's Dept.,Butte County Jail,2009,2,225,31,139,48,443
Calaveras Sheriff's Dept.,Calaveras County Jail,2009,2,39,8,24,2,73
Colusa Sheriff's Dept.,Colusa County Jail,2009,2,23,4,16,3,46
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2009,2,31,0,59,0,90
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2009,2,623,13,93,2,731
Contra Costa Sheriff's Dept.,West County Detention Facility ,2009,2,586,205,38,13,842
Del Norte Sheriff's Dept.,Del Norte County Jail,2009,2,79,12,35,14,140
El Dorado Sheriff's Dept.,El Dorado County Jail,2009,2,101,21,100,19,241
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2009,2,64,4,39,7,114
Fresno Sheriff's Dept.,Fresno County Main Jail,2009,2,719,18,171,3,911
Fresno Sheriff's Dept.,Fresno North Annex Jail,2009,2,1078,0,464,0,1542
Fresno Sheriff's Dept.,Fresno South Annex Jail,2009,2,105,211,72,144,532
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2009,2,60,9,26,9,104
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2009,2,198,29,92,17,336
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2009,2,255,0,80,0,335
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2009,2,176,57,56,15,304
Inyo Sheriff's Dept.,Inyo County Jail,2009,2,26,8,43,10,87
Kern Sheriff's Dept.,Central Receiving Facility,2009,2,96,24,25,5,150
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2009,2,265,0,80,0,345
Kern Sheriff's Dept.,Lerdo Minimum,2009,2,296,21,229,68,614
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2009,2,825,162,76,45,1108
Kings Sheriff's Dept.,Kings County Jail Facility,2009,2,185,30,114,27,356
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2009,2,110,23,72,15,220
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2009,2,23.21,15.6,40.07,8.25,87
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2009,2,0,1311,0,519,1830
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2009,2,3025,0,1268,0,4293
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2009,2,2600,0,1254,0,3854
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2009,2,910,0,389,0,1299
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2009,2,1058,0,501,0,1559
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2009,2,566,0,808,0,1374
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2009,2,2682,17,1096,1,3796
Madera Corrections Dept.,Madera Adult Correctional Fac,2009,2,218,61,168,22,469
Marin Sheriff's Dept.,Marin County Jail,2009,2,206,23,45,11,285
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2009,2,21,7,21,4,53
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2009,2,199,19,77,15,310
Merced Sheriff's Dept.,John Latorraca Correctional Center,2009,2,399,58,165,20,642
Merced Sheriff's Dept.,Merced County Jail ,2009,2,106,10,27,0,143
Modoc Sheriff's Dept.,Modoc County Jail,2009,2,18,1,14,0,33
Mono Sheriff's Dept.,Mono County Jail ,2009,2,22,3,17,2,44
Monterey Sheriff's Dept.,Monterey County Jail ,2009,2,552,80,62,32,726
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2009,2,142,0,132,0,274
Napa Corrections Dept.,Napa County Jail ,2009,2,163,23,66,11,263
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2009,2,85,12,57,11,165
Orange Sheriff's Dept.,Intake Release Center ,2009,2,199,172,120,204,695
Orange Sheriff's Dept.,James A Musick Facilities,2009,2,180,19,485,60,744
Orange Sheriff's Dept.,Orange County Mens Jail ,2009,2,866,0,454,0,1320
Orange Sheriff's Dept.,Orange County Women's Jail,2009,2,0,133,0,174,307
Orange Sheriff's Dept.,Theo Lacy,2009,2,1492,0,1215,0,2707
Placer Sheriff's Dept.,Placer County Main Jail ,2009,2,270,36,49,9,364
Placer Sheriff's Dept.,Placer County Minimum Security ,2009,2,6,2,89,19,116
Plumas Sheriff's Dept.,Plumas County Jail ,2009,2,15,3,34,6,58
Riverside Sheriff's Dept.,Blythe Jail ,2009,2,73,0,21,0,94
Riverside Sheriff's Dept.,Indio Jail ,2009,2,240,41,28,9,318
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2009,2,544,65,233,89,931
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2009,2,785,168,109,37,1099
Riverside Sheriff's Dept.,Southwest Detention Center,2009,2,916,4,202,0,1122
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2009,2,568,0,1450,0,2018
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2009,2,0,15,0,226,241
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2009,2,1851,259,188,30,2328
San Benito Sheriff's Dept.,San Benito Adult Detention ,2009,2,67,12,42,5,126
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2009,2,766,136,63,7,972
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2009,2,217,99,651,192,1159
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2009,2,656,0,73,0,729
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2009,2,2249,337,229,36,2851
San Diego Sheriff's Dept.,Descanso Detention Facility,2009,2,27,0,186,0,213
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2009,2,126,0,324,0,450
San Diego Sheriff's Dept.,George Bailey Detention Facility,2009,2,1148,0,420,0,1568
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2009,2,0,422,0,292,714
San Diego Sheriff's Dept.,San Diego Central Detention ,2009,2,628,0,160,0,788
San Diego Sheriff's Dept.,San Diego Facility #8,2009,2,70,0,103,0,173
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2009,2,303,0,86,0,389
San Diego Sheriff's Dept.,Vista Facility ,2009,2,616,51,119,14,800
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2009,2,0,0,197,54,251
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2009,2,88,156,12,64,320
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2009,2,321,0,65,0,386
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2009,2,296,0,64,0,360
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2009,2,538,0,134,0,672
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2009,2,133,0,43,0,176
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2009,2,755,92,179,28,1054
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2009,2,32,13,413,82,540
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2009,2,183,19,173,38,413
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2009,2,0,0,57,0,57
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2009,2,674,10,303,4,991
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2009,2,0,0,34,0,34
San Mateo Sheriff's Dept.,Womens Correctional Center ,2009,2,0,77,0,55,132
San Mateo Sheriff's Dept.,Womens Transitional Fac,2009,2,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2009,2,408,60,6,1,475
Santa Barbara Sheriff's Dept.,Medium Security Facility,2009,2,135,19,87,21,262
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2009,2,482,72,91,20,665
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2009,2,22,1,4,0,27
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2009,2,1521,0,919,0,2440
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2009,2,0,365,0,188,553
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2009,2,1128,0,201,0,1329
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2009,2,0,0,0,18,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2009,2,186,21,105,16,328
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2009,2,0,0,26,0,26
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2009,2,0,0,85,0,85
Shasta Sheriff's Dept.,Shasta County Main Jail ,2009,2,247,37,64,10,358
Sierra Sheriff's Dept.,Sierra County Jail ,2009,2,4,1,1,1,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2009,2,62,7,17,7,93
Solano Sheriff's Dept.,Claybank Facility ,2009,2,194,26,99,23,342
Solano Sheriff's Dept.,Solano County Justice Center ,2009,2,477,62,92,24,655
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2009,2,417,54,186,24,681
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2009,2,75,20,207,37,339
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2009,2,394,96,77,101,668
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2009,2,70,0,195,0,265
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2009,2,298,0,87,0,385
Sutter Sheriff's Dept.,Sutter County Jail ,2009,2,166,27,52,21,266
Tehama Sheriff's Dept.,Tehama County Jail ,2009,2,69,19,68,9,165
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2009,2,14,4,27,2,47
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2009,2,316,72,201,94,683
Tulare Sheriff's Dept.,Men's Correctional Facility,2009,2,56,0,255,0,311
Tulare Sheriff's Dept.,Pre-Trial Facility,2009,2,120,2,141,44,307
Tulare Sheriff's Dept.,Tulare County Jail ,2009,2,127,0,37,0,164
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2009,2,53,12,40,15,120
Ventura Sheriff's Dept.,Todd Road Jail,2009,2,584,0,261,0,845
Ventura Sheriff's Dept.,Ventura County Main Jail ,2009,2,425,161,163,88,837
Ventura Work Furlough,Ventura County Work Furlough ,2009,2,0,0,72,21,93
Yolo Sheriff's Dept.,Leinberger Center ,2009,2,48,0,49,0,97
Yolo Sheriff's Dept.,Monroe Detention Center ,2009,2,207,35,29,24,295
Yuba Sheriff's Dept.,Yuba County Jail ,2009,2,301,40,50,10,401
Alameda Sheriff's Dept.,Glen Dyer Jail,2009,3,692,6,94,0,792
Alameda Sheriff's Dept.,Santa Rita Jail,2009,3,2649,268,663,112,3692
Amador Sheriff's Dept.,Amador County Jail,2009,3,44,12,27,8,91
Butte Sheriff's Dept.,Butte County Jail,2009,3,230,35,141,44,450
Calaveras Sheriff's Dept.,Calaveras County Jail,2009,3,39,7,25,3,74
Colusa Sheriff's Dept.,Colusa County Jail,2009,3,25,3,14,4,46
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2009,3,27,0,49,0,76
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2009,3,605,19,90,1,715
Contra Costa Sheriff's Dept.,West County Detention Facility ,2009,3,479,119,158,40,796
Del Norte Sheriff's Dept.,Del Norte County Jail,2009,3,67,11,52,13,143
El Dorado Sheriff's Dept.,El Dorado County Jail,2009,3,98,18,97,25,238
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2009,3,55,7,51,9,122
Fresno Sheriff's Dept.,Fresno County Main Jail,2009,3,750,16,87,4,857
Fresno Sheriff's Dept.,Fresno North Annex Jail,2009,3,1212,0,276,0,1488
Fresno Sheriff's Dept.,Fresno South Annex Jail,2009,3,137,244,42,85,508
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2009,3,49,8,24,8,89
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2009,3,204,36,93,13,346
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2009,3,257,0,85,0,342
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2009,3,185,47,59,20,311
Inyo Sheriff's Dept.,Inyo County Jail,2009,3,22,8,47,9,86
Kern Sheriff's Dept.,Central Receiving Facility,2009,3,93,26,25,4,148
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2009,3,275,0,83,0,358
Kern Sheriff's Dept.,Lerdo Minimum,2009,3,294,30,252,63,639
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2009,3,853,163,65,51,1132
Kings Sheriff's Dept.,Kings County Jail Facility,2009,3,197,28,103,31,359
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2009,3,112,18,78,14,222
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2009,3,44.12,11.87,28.54,14.44,99
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2009,3,0,1268,0,608,1876
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2009,3,3144,0,1736,0,4880
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2009,3,2527,0,1343,0,3870
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2009,3,1093,0,623,0,1716
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2009,3,762,0,400,0,1162
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2009,3,515,0,884,0,1399
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2009,3,2501,16,1239,3,3759
Madera Corrections Dept.,Madera Adult Correctional Fac,2009,3,223,61,158,22,464
Marin Sheriff's Dept.,Marin County Jail,2009,3,232,22,48,14,316
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2009,3,25,7,22,5,59
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2009,3,144,19,119,19,301
Merced Sheriff's Dept.,John Latorraca Correctional Center,2009,3,378,49,153,22,602
Merced Sheriff's Dept.,Merced County Jail ,2009,3,100,9,30,0,139
Modoc Sheriff's Dept.,Modoc County Jail,2009,3,17,5,9,1,32
Mono Sheriff's Dept.,Mono County Jail ,2009,3,16,1,21,2,40
Monterey Sheriff's Dept.,Monterey County Jail ,2009,3,546,75,60,43,724
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2009,3,130,0,139,0,269
Napa Corrections Dept.,Napa County Jail ,2009,3,159,20,72,13,264
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2009,3,88,11,52,14,165
Orange Sheriff's Dept.,Intake Release Center ,2009,3,199,178,112,218,707
Orange Sheriff's Dept.,James A Musick Facilities,2009,3,149,16,449,51,665
Orange Sheriff's Dept.,Orange County Mens Jail ,2009,3,839,0,496,0,1335
Orange Sheriff's Dept.,Orange County Women's Jail,2009,3,0,137,0,178,315
Orange Sheriff's Dept.,Theo Lacy,2009,3,1487,0,1282,0,2769
Placer Sheriff's Dept.,Placer County Main Jail ,2009,3,298,40,54,10,402
Placer Sheriff's Dept.,Placer County Minimum Security ,2009,3,6,3,100,21,130
Plumas Sheriff's Dept.,Plumas County Jail ,2009,3,24.61,4.32,21.29,7.03,57
Riverside Sheriff's Dept.,Blythe Jail ,2009,3,75,0,18,0,93
Riverside Sheriff's Dept.,Indio Jail ,2009,3,241,36,26,12,315
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2009,3,530,58,256,93,937
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2009,3,760,164,117,38,1079
Riverside Sheriff's Dept.,Southwest Detention Center,2009,3,898,4,203,0,1105
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2009,3,536,0,1494,0,2030
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2009,3,0,12,0,234,246
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2009,3,1876,247,170,26,2319
San Benito Sheriff's Dept.,San Benito Adult Detention ,2009,3,64,12,44,5,125
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2009,3,779,126,61,7,973
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2009,3,207,102,694,191,1194
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2009,3,660,0,72,0,732
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2009,3,2276,328,230,36,2870
San Diego Sheriff's Dept.,Descanso Detention Facility,2009,3,37,0,176,0,213
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2009,3,130,0,339,0,469
San Diego Sheriff's Dept.,George Bailey Detention Facility,2009,3,1103,0,427,0,1530
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2009,3,0,419,0,294,713
