"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Mateo Sheriff's Dept.,SM Transitional Facility,2018,3,0,0,15,13,28
Santa Barbara Sheriff's Dept.,Medium Security Facility,2018,3,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2018,3,497,80,279,57,913
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2018,3,1398,0,645,0,2043
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2018,3,0,278,0,133,411
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2018,3,691,0,70,0,761
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2018,3,0,2,0,2,4
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2018,3,225,26,75,11,337
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2018,3,43,3,45,3,94
Shasta Sheriff's Dept.,Shasta County Main Jail ,2018,3,217,38,70,17,342
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2018,3,68,11,8,3,90
Solano Sheriff's Dept.,Claybank Facility ,2018,3,88,18,77,16,199
Solano Sheriff's Dept.,Solano County Justice Center ,2018,3,238,44,44,12,338
Solano Sheriff's Dept.,Stanton Correctional Facility,2018,3,150,0,63,0,213
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2018,3,361,88,206,64,719
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2018,3,172,0,212,0,384
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2018,3,187,0,172,0,359
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2018,3,554,100,119,42,815
Sutter Sheriff's Dept.,Sutter County Jail ,2018,3,131,17,45,25,218
Tehama Sheriff's Dept.,Tehama County Jail ,2018,3,102,19,62,11,194
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2018,3,0,0,0,0,0
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2018,3,381,90,133,75,679
Tulare Sheriff's Dept.,Men's Correctional Facility,2018,3,95,0,124,0,219
Tulare Sheriff's Dept.,Pre-Trial Facility,2018,3,239,23,90,21,373
Tulare Sheriff's Dept.,Tulare County Jail ,2018,3,181,0,88,0,269
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2018,3,89,26,24,6,145
Ventura Sheriff's Dept.,Todd Road Jail,2018,3,285,109,260,92,746
Ventura Sheriff's Dept.,Ventura County Main Jail ,2018,3,437,10,275,5,727
Yolo Sheriff's Dept.,Leinberger Center ,2018,3,40,5,43,7,95
Yolo Sheriff's Dept.,Monroe Detention Center ,2018,3,188,29,53,8,278
Yuba Sheriff's Dept.,Yuba County Jail ,2018,3,175,33,92,25,325
Alameda Sheriff's Dept.,Glen Dyer Jail,2018,4,384,0,31,0,415
Alameda Sheriff's Dept.,Santa Rita Jail,2018,4,1545,201,366,48,2160
Amador Sheriff's Dept.,Amador County Jail,2018,4,28.27,8.93,47.27,9.76,94
Butte Sheriff's Dept.,Butte County Jail,2018,4,299,56,181,25,561
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2018,4,43,7,38,11,99
Colusa Sheriff's Dept.,Colusa County Jail,2018,4,39,9,28,9,85
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2018,4,0,0,57,0,57
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2018,4,512,12,111,8,643
Contra Costa Sheriff's Dept.,West County Detention Facility ,2018,4,388,156,138,46,728
Del Norte Sheriff's Dept.,Del Norte County Jail,2018,4,46,9,33,6,94
El Dorado Sheriff's Dept.,El Dorado County Jail,2018,4,123,22,81,22,248
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2018,4,53,5,61,16,135
Fresno Sheriff's Dept.,Fresno County Main Jail,2018,4,719,14,216,1,950
Fresno Sheriff's Dept.,Fresno North Annex Jail,2018,4,1109,0,467,0,1576
Fresno Sheriff's Dept.,Fresno South Annex Jail,2018,4,120,212,21,112,465
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2018,4,51,16,26,6,99
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2018,4,230,37,99,27,393
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2018,4,82,11,5,5,103
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2018,4,164,22,202,11,399
Inyo Sheriff's Dept.,Inyo County Jail,2018,4,25,3,21,5,54
Kern Sheriff's Dept.,Central Receiving Facility,2018,4,74,18,24,4,120
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2018,4,268,0,109,0,377
Kern Sheriff's Dept.,Lerdo Minimum,2018,4,177,36,310,48,571
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2018,4,714,127,97,27,965
Kings Sheriff's Dept.,Kings County Jail Facility,2018,4,329,52,70,22,473
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2018,4,150,28,96,28,302
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2018,4,60,10,43,7,120
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2018,4,0,1264,0,859,2123
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2018,4,2702,0,1433,0,4135
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2018,4,2381,0,1418,0,3799
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2018,4,0,0,54,0,54
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2018,4,847,0,611,0,1458
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2018,4,471,0,917,0,1388
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2018,4,2362,32,916,14,3324
Madera Corrections Dept.,Madera Adult Correctional Fac,2018,4,304,38,68,13,423
Marin Sheriff's Dept.,Marin County Jail,2018,4,199,37,70,14,320
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2018,4,15,5,13,5,38
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2018,4,172,25,92,11,300
Merced Sheriff's Dept.,John Latorraca Correctional Center,2018,4,325,53,28,2,408
Merced Sheriff's Dept.,Merced County Jail ,2018,4,162,5,7,0,174
Modoc Sheriff's Dept.,Modoc County Jail,2018,4,16,3,12,1,32
Mono Sheriff's Dept.,Mono County Jail ,2018,4,15,1,14,1,31
Monterey Sheriff's Dept.,Monterey County Jail ,2018,4,471,61,298,62,892
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2018,4,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2018,4,139,25,61,10,235
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2018,4,144,41,39,8,232
Orange Sheriff's Dept.,Intake Release Center ,2018,4,322,157,120,158,757
Orange Sheriff's Dept.,James A Musick Facilities,2018,4,139,16,572,159,886
Orange Sheriff's Dept.,Orange County Mens Jail ,2018,4,734,0,335,0,1069
Orange Sheriff's Dept.,Orange County Women's Jail,2018,4,0,163,0,175,338
Orange Sheriff's Dept.,Theo Lacy,2018,4,1467,0,1604,0,3071
Placer Sheriff's Dept.,Placer County Main Jail ,2018,4,246,33,45,8,332
Placer Sheriff's Dept.,So. Placer Minimum Security,2018,4,8,0,107,0,115
Placer Sheriff's Dept.,South Placer Jail,2018,4,210,5,36,45,296
Plumas Sheriff's Dept.,Plumas County Jail ,2018,4,26.63,9.23,7.97,1.27,45
Riverside Sheriff's Dept.,Blythe Jail ,2018,4,57,0,55,0,112
Riverside Sheriff's Dept.,Indio Jail ,2018,4,236,50,60,18,364
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2018,4,913,119,369,85,1486
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2018,4,484,130,154,34,802
Riverside Sheriff's Dept.,Southwest Detention Center,2018,4,656,4,261,1,922
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2018,4,576,33,875,160,1644
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2018,4,1336,142,394,73,1945
San Benito Sheriff's Dept.,San Benito Adult Detention ,2018,4,68,12,42,11,133
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2018,4,334,198,171,66,769
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2018,4,314,126,408,141,989
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2018,4,890,0,327,0,1217
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2018,4,1680,253,375,74,2382
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2018,4,141,0,609,0,750
San Diego Sheriff's Dept.,George Bailey Detention Facility,2018,4,796,0,832,0,1628
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2018,4,0,381,0,412,793
San Diego Sheriff's Dept.,San Diego Central Detention ,2018,4,685,0,324,0,1009
San Diego Sheriff's Dept.,San Diego Facility #8,2018,4,123,0,85,0,208
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2018,4,213,0,178,0,391
San Diego Sheriff's Dept.,Vista Facility ,2018,4,415,47,310,18,790
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2018,4,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2018,4,108,95,19,17,239
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2018,4,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2018,4,285,0,51,0,336
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2018,4,551,0,97,0,648
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2018,4,776,87,141,17,1021
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2018,4,8,7,172,33,220
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2018,4,223,31,177,45,476
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2018,4,3,0,47,0,50
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2018,4,346,3,141,1,491
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2018,4,157,71,167,48,443
San Mateo Sheriff's Dept.,SM Transitional Facility,2018,4,0,0,17,9,26
Santa Barbara Sheriff's Dept.,Medium Security Facility,2018,4,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2018,4,520,73,284,46,923
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2018,4,1409,,645,,2054
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2018,4,,294,,139,433
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2018,4,680,,67,,747
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2018,4,0,5,0,11,16
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2018,4,230,22,72,7,331
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2018,4,45,0,43,0,88
Shasta Sheriff's Dept.,Shasta County Main Jail ,2018,4,222,41,73,17,353
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2018,4,73,8,10,6,97
Solano Sheriff's Dept.,Claybank Facility ,2018,4,113,24,78,14,229
Solano Sheriff's Dept.,Solano County Justice Center ,2018,4,207,36,39,10,292
Solano Sheriff's Dept.,Stanton Correctional Facility,2018,4,155,0,56,0,211
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2018,4,364,96,188,67,715
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2018,4,171,0,200,0,371
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2018,4,188,0,158,0,346
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2018,4,552,98,124,51,825
Sutter Sheriff's Dept.,Sutter County Jail ,2018,4,131,18,50,24,223
Tehama Sheriff's Dept.,Tehama County Jail ,2018,4,104,23,56,13,196
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2018,4,0,0,0,0,0
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2018,4,375,92,137,70,674
Tulare Sheriff's Dept.,Men's Correctional Facility,2018,4,88,0,116,0,204
Tulare Sheriff's Dept.,Pre-Trial Facility,2018,4,224,20,103,21,368
Tulare Sheriff's Dept.,Tulare County Jail ,2018,4,178,0,91,0,269
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2018,4,85,27,26,6,144
Ventura Sheriff's Dept.,Todd Road Jail,2018,4,307,107,247,96,757
Ventura Sheriff's Dept.,Ventura County Main Jail ,2018,4,425,10,294,4,733
Yolo Sheriff's Dept.,Leinberger Center ,2018,4,33,3,33,5,74
Yolo Sheriff's Dept.,Monroe Detention Center ,2018,4,171,28,65,9,273
Yuba Sheriff's Dept.,Yuba County Jail ,2018,4,256,30,48,7,341
Alameda Sheriff's Dept.,Glen Dyer Jail,2018,5,391,0,30,0,421
Alameda Sheriff's Dept.,Santa Rita Jail,2018,5,1527,195,363,43,2128
Amador Sheriff's Dept.,Amador County Jail,2018,5,36.03,7.32,49.94,10.74,104
Butte Sheriff's Dept.,Butte County Jail,2018,5,303,57,181,23,564
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2018,5,45,8,37,7,97
Colusa Sheriff's Dept.,Colusa County Jail,2018,5,35,13,23,8,79
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2018,5,0,0,52,0,52
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2018,5,541,14,107,12,674
Contra Costa Sheriff's Dept.,West County Detention Facility ,2018,5,415,149,131,58,753
Del Norte Sheriff's Dept.,Del Norte County Jail,2018,5,45,7,31,10,93
El Dorado Sheriff's Dept.,El Dorado County Jail,2018,5,127,21,80,25,253
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2018,5,51,7,66,13,137
Fresno Sheriff's Dept.,Fresno County Main Jail,2018,5,709,16,224,1,950
Fresno Sheriff's Dept.,Fresno North Annex Jail,2018,5,1076,0,490,0,1566
Fresno Sheriff's Dept.,Fresno South Annex Jail,2018,5,166,207,29,113,515
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2018,5,55,14,25,9,103
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2018,5,234,47,101,23,405
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2018,5,84,11,6,6,107
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2018,5,169,22,205,11,407
Inyo Sheriff's Dept.,Inyo County Jail,2018,5,31,4,22,5,62
Kern Sheriff's Dept.,Central Receiving Facility,2018,5,105,21,17,4,147
Kern Sheriff's Dept.,Kern County Justice Facility,2018,5,343,0,48,0,391
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2018,5,300,0,80,0,380
Kern Sheriff's Dept.,Lerdo Minimum,2018,5,123,32,139,52,346
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2018,5,604,132,51,21,808
Kings Sheriff's Dept.,Kings County Jail Facility,2018,5,337,57,81,25,500
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2018,5,150,26,101,30,307
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2018,5,51,8,46,6,111
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2018,5,0,1218,0,926,2144
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2018,5,2731,0,1496,0,4227
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2018,5,2318,0,1510,0,3828
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2018,5,1,0,50,0,51
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2018,5,817,0,621,0,1438
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2018,5,471,0,917,0,1388
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2018,5,2345,18,979,4,3346
Madera Corrections Dept.,Madera Adult Correctional Fac,2018,5,307,38,68,13,426
Marin Sheriff's Dept.,Marin County Jail,2018,5,201,37,66,13,317
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2018,5,12,6,13,4,35
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2018,5,176,15,92,22,305
Merced Sheriff's Dept.,John Latorraca Correctional Center,2018,5,336,58,26,1,421
Merced Sheriff's Dept.,Merced County Jail ,2018,5,170,5,5,0,180
Modoc Sheriff's Dept.,Modoc County Jail,2018,5,19,3,10,1,33
Mono Sheriff's Dept.,Mono County Jail ,2018,5,16,1,15,1,33
Monterey Sheriff's Dept.,Monterey County Jail ,2018,5,462,70,292,56,880
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2018,5,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2018,5,126,20,62,13,221
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2018,5,136,36,40,7,219
Orange Sheriff's Dept.,Intake Release Center ,2018,5,315,157,126,169,767
Orange Sheriff's Dept.,James A Musick Facilities,2018,5,161,17,558,145,881
Orange Sheriff's Dept.,Orange County Mens Jail ,2018,5,754,0,371,0,1125
Orange Sheriff's Dept.,Orange County Women's Jail,2018,5,0,163,0,178,341
Orange Sheriff's Dept.,Theo Lacy,2018,5,1491,0,1653,0,3144
Placer Sheriff's Dept.,Placer County Main Jail ,2018,5,248,33,45,8,334
Placer Sheriff's Dept.,So. Placer Minimum Security,2018,5,8,0,109,0,117
Placer Sheriff's Dept.,South Placer Jail,2018,5,208,4,35,40,287
Plumas Sheriff's Dept.,Plumas County Jail ,2018,5,27.19,6.74,10.52,1.52,46
Riverside Sheriff's Dept.,Blythe Jail ,2018,5,55,0,59,0,114
Riverside Sheriff's Dept.,Indio Jail ,2018,5,221,48,69,22,360
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2018,5,892,123,387,81,1483
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2018,5,483,121,165,28,797
Riverside Sheriff's Dept.,Southwest Detention Center,2018,5,659,5,264,0,928
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2018,5,504,25,894,160,1583
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2018,5,1328,151,396,60,1935
San Benito Sheriff's Dept.,San Benito Adult Detention ,2018,5,73,14,38,8,133
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2018,5,338,179,176,73,766
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2018,5,303,112,429,125,969
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2018,5,898,0,325,0,1223
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2018,5,1695,269,383,64,2411
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2018,5,143,0,567,0,710
San Diego Sheriff's Dept.,George Bailey Detention Facility,2018,5,767,0,842,0,1609
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2018,5,0,382,0,399,781
San Diego Sheriff's Dept.,San Diego Central Detention ,2018,5,642,0,317,0,959
San Diego Sheriff's Dept.,San Diego Facility #8,2018,5,90,0,106,0,196
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2018,5,212,0,170,0,382
San Diego Sheriff's Dept.,Vista Facility ,2018,5,420,45,309,20,794
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2018,5,3,2,241,37,0
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2018,5,106.47,100.71,18.79,17.77,244
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2018,5,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2018,5,275.26,0,48.58,0,324
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2018,5,571.31,0,100.82,0,672
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2018,5,779,81,145,18,1023
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2018,5,24,8,160,32,224
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2018,5,221,34,177,39,471
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2018,5,4,0,47,0,51
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2018,5,382,4,122,0,508
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2018,5,151,60,146,52,409
San Mateo Sheriff's Dept.,SM Transitional Facility,2018,5,0,0,16,10,26
Santa Barbara Sheriff's Dept.,Medium Security Facility,2018,5,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2018,5,514,69,304,44,931
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2018,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2018,5,0,0,0,0,0
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2018,5,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2018,5,0,4,0,12,16
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2018,5,244,23,63,4,334
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2018,5,46,0,4,0,50
Shasta Sheriff's Dept.,Shasta County Main Jail ,2018,5,217,40,80,14,351
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2018,5,77,9,8,5,99
Solano Sheriff's Dept.,Claybank Facility ,2018,5,123,20,80,13,236
Solano Sheriff's Dept.,Solano County Justice Center ,2018,5,187,43,38,9,277
Solano Sheriff's Dept.,Stanton Correctional Facility,2018,5,170,0,52,0,222
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2018,5,349,96,200,76,721
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2018,5,167,0,191,0,358
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2018,5,180,0,168,0,348
Stanislaus Sheriff's Dept.,REACT Center,2018,5,2,3,12,7,24
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2018,5,557,101,114,43,815
Sutter Sheriff's Dept.,Sutter County Jail ,2018,5,138,12,52,22,224
Tehama Sheriff's Dept.,Tehama County Jail ,2018,5,102,24,57,13,196
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2018,5,0,0,0,0,0
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2018,5,368,95,143,69,675
Tulare Sheriff's Dept.,Men's Correctional Facility,2018,5,100,0,125,0,225
Tulare Sheriff's Dept.,Pre-Trial Facility,2018,5,211,20,109,26,366
Tulare Sheriff's Dept.,Tulare County Jail ,2018,5,179,0,89,0,268
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2018,5,87,28,25,5,145
Ventura Sheriff's Dept.,Todd Road Jail,2018,5,297,96,250,96,739
Ventura Sheriff's Dept.,Ventura County Main Jail ,2018,5,433,10,250,3,696
Yolo Sheriff's Dept.,Leinberger Center ,2018,5,26,2,31,5,64
Yolo Sheriff's Dept.,Monroe Detention Center ,2018,5,157,25,62,7,251
Yuba Sheriff's Dept.,Yuba County Jail ,2018,5,265,27,43,10,345
Alameda Sheriff's Dept.,Glen Dyer Jail,2018,6,398,0,28,0,426
Alameda Sheriff's Dept.,Santa Rita Jail,2018,6,1551,191,322,37,2101
Amador Sheriff's Dept.,Amador County Jail,2018,6,34.47,7.57,45.06,10.33,97
Butte Sheriff's Dept.,Butte County Jail,2018,6,310,56,171,23,560
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2018,6,43,5,32,6,86
Colusa Sheriff's Dept.,Colusa County Jail,2018,6,36,11,21,11,79
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2018,6,0,0,49,0,49
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2018,6,543,7,107,17,674
Contra Costa Sheriff's Dept.,West County Detention Facility ,2018,6,453,103,128,49,733
Del Norte Sheriff's Dept.,Del Norte County Jail,2018,6,45,7,26,10,88
El Dorado Sheriff's Dept.,El Dorado County Jail,2018,6,115,17,84,31,247
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2018,6,57,8,62,11,138
Fresno Sheriff's Dept.,Fresno County Main Jail,2018,6,705,14,218,2,939
Fresno Sheriff's Dept.,Fresno North Annex Jail,2018,6,1119,0,477,0,1596
Fresno Sheriff's Dept.,Fresno South Annex Jail,2018,6,166,191,27,118,502
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2018,6,58,16,20,4,98
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2018,6,246,38,94,18,396
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2018,6,77,10,5,5,97
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2018,6,154,20,190,10,374
Inyo Sheriff's Dept.,Inyo County Jail,2018,6,24,6,23,3,56
Kern Sheriff's Dept.,Central Receiving Facility,2018,6,129,20,16,5,170
Kern Sheriff's Dept.,Kern County Justice Facility,2018,6,605,0,70,0,675
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2018,6,240,16,46,17,319
Kern Sheriff's Dept.,Lerdo Minimum,2018,6,37,12,77,22,148
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2018,6,462,153,17,43,675
Kings Sheriff's Dept.,Kings County Jail Facility,2018,6,337,61,84,23,505
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2018,6,162,30,103,33,328
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2018,6,54,13,43,6,116
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2018,6,0,1263,0,908,2171
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2018,6,2655,0,1555,0,4210
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2018,6,2402,0,1461,0,3863
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2018,6,0,0,66,0,66
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2018,6,824,0,620,0,1444
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2018,6,478,0,898,0,1376
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2018,6,2393,14,981,4,3392
Madera Corrections Dept.,Madera Adult Correctional Fac,2018,6,315,48,66,9,438
Marin Sheriff's Dept.,Marin County Jail,2018,6,205,37,68,15,325
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2018,6,16,4,13,3,36
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2018,6,164,23,99,17,303
Merced Sheriff's Dept.,John Latorraca Correctional Center,2018,6,333,56,31,3,423
Merced Sheriff's Dept.,Merced County Jail ,2018,6,160,6,6,0,172
Modoc Sheriff's Dept.,Modoc County Jail,2018,6,19,4,11,2,36
Mono Sheriff's Dept.,Mono County Jail ,2018,6,14,2,13,0,29
Monterey Sheriff's Dept.,Monterey County Jail ,2018,6,464,72,286,54,876
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2018,6,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2018,6,133,16,60,21,230
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2018,6,140,38,41,6,225
Orange Sheriff's Dept.,Intake Release Center ,2018,6,315,169,133,158,775
Orange Sheriff's Dept.,James A Musick Facilities,2018,6,163,16,654,144,977
Orange Sheriff's Dept.,Orange County Mens Jail ,2018,6,759,0,401,0,1160
Orange Sheriff's Dept.,Orange County Women's Jail,2018,6,0,170,0,178,348
Orange Sheriff's Dept.,Theo Lacy,2018,6,1497,0,1724,0,3221
Placer Sheriff's Dept.,Placer County Main Jail ,2018,6,241,34,44,7,326
Placer Sheriff's Dept.,So. Placer Minimum Security,2018,6,8,0,108,0,116
Placer Sheriff's Dept.,South Placer Jail,2018,6,208,5,35,48,296
Plumas Sheriff's Dept.,Plumas County Jail ,2018,6,21.77,6.17,9.9,1.47,39
Riverside Sheriff's Dept.,Blythe Jail ,2018,6,54,0,58,0,112
