"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Diego Work Furlough,Pacific Work Furlough Facility ,2002,1,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2002,1,273,147,10,4,434
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2002,1,316,53,80,2,451
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2002,1,481,0,12,0,493
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2002,1,286,40,13,1,340
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2002,1,304,0,8,0,312
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2002,1,501,73,158,24,756
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2002,1,39,14,337,48,438
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2002,1,131,21,138,21,311
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2002,1,0,0,43,0,43
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2002,1,491,0,371,0,862
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,2002,1,0,0,70,0,70
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2002,1,0,0,0,16,16
San Mateo Sheriff's Dept.,Womens Correctional Center ,2002,1,0,46,0,70,116
Santa Ana Police Dept.,Santa Ana Police Facility,2002,1,278,24,0,0,302
Santa Barbara Sheriff's Dept.,Female Honor Farm,2002,1,0,7,0,8,15
Santa Barbara Sheriff's Dept.,Medium Security Facility,2002,1,36,0,100,0,136
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2002,1,360,52,173,16,601
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,2002,1,0,0,5,1,6
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,2002,1,0,0,4,0,4
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2002,1,1396,0,852,0,2248
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2002,1,0,309,0,119,428
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2002,1,970,0,146,0,1116
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2002,1,0,0,137,0,137
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2002,1,0,0,0,44,44
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2002,1,0,0,0,11,11
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2002,1,230,29,56,11,326
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2002,1,0,0,63,0,63
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2002,1,0,0,122,0,122
Scapular House,Scapular House ,2002,1,0,0,168,15,183
Shasta Sheriff's Dept.,Shasta County Detention Annex,2002,1,0,0,54,0,54
Shasta Sheriff's Dept.,Shasta County Main Jail ,2002,1,235,40,59,22,356
Sierra Sheriff's Dept.,Sierra County Jail ,2002,1,1,0,1,0,2
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2002,1,61,14,20,3,98
Solano Sheriff's Dept.,Claybank Facility ,2002,1,174,0,168,0,342
Solano Sheriff's Dept.,Solano County Justice Center ,2002,1,455,116,86,31,688
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2002,1,406,73,125,12,616
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2002,1,110,10,279,54,453
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2002,1,232,98,78,58,466
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2002,1,60,0,175,0,235
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2002,1,306,0,58,0,364
Sutter Sheriff's Dept.,Sutter County Jail ,2002,1,142,31,58,15,246
Tehama Sheriff's Dept.,Tehama County Jail ,2002,1,84,17,52,7,160
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2002,1,24,4,18,8,54
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2002,1,313,47,166,88,614
Tulare Sheriff's Dept.,Pre-Trial Facility,2002,1,0,0,0,0,0
Tulare Sheriff's Dept.,Tulare Correctional Center ,2002,1,91,0,215,0,306
Tulare Sheriff's Dept.,Tulare County Jail ,2002,1,177,0,56,0,233
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2002,1,58,9,51,14,132
Ventura Sheriff's Dept.,Todd Road Jail,2002,1,226,0,292,0,518
Ventura Sheriff's Dept.,Ventura County Branch- Women ,2002,1,0,99,0,63,162
Ventura Sheriff's Dept.,Ventura County Main Jail ,2002,1,535,7,103,1,646
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2002,1,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2002,1,0,0,72,20,92
Yolo Sheriff's Dept.,Leinberger Center ,2002,1,58,8,38,7,111
Yolo Sheriff's Dept.,Monroe Detention Center ,2002,1,218,40,27,6,291
Yuba Sheriff's Dept.,Yuba County Jail ,2002,1,286,62,40,8,396
Alameda Sheriff's Dept.,Community Re-Entry Center,2002,2,0,0,144,39,183
Alameda Sheriff's Dept.,Glen Dyer Jail,2002,2,471,18,99,0,588
Alameda Sheriff's Dept.,Santa Rita Jail,2002,2,2137,268,643,122,3170
Amador Sheriff's Dept.,Amador County Jail,2002,2,28,2,26,6,62
Butte Sheriff's Dept.,Butte County Jail,2002,2,283,36,153,21,493
Calaveras Sheriff's Dept.,Calaveras County Jail,2002,2,33,4,31,4,72
Colusa Sheriff's Dept.,Colusa County Jail,2002,2,28,2,22,5,57
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2002,2,0,0,120,0,120
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2002,2,591,69,158,18,836
Contra Costa Sheriff's Dept.,West County Detention Facility ,2002,2,473,104,193,42,812
Del Norte Sheriff's Dept.,Del Norte County Jail,2002,2,62,9,47,12,130
El Dorado Sheriff's Dept.,El Dorado County Jail,2002,2,91,15,62,14,182
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2002,2,45,5,33,12,95
Fresno Sheriff's Dept.,Fresno County Main Jail,2002,2,706,170,84,44,1004
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2002,2,0,0,173,0,173
Fresno Sheriff's Dept.,Fresno North Annex Jail,2002,2,409,0,9,0,418
Fresno Sheriff's Dept.,Fresno South Annex Jail,2002,2,565,0,83,0,648
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2002,2,57,14,4,2,77
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2002,2,217,26,121,18,382
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2002,2,92,0,60,0,152
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2002,2,142,36,60,10,248
Inyo Sheriff's Dept.,Inyo County Jail,2002,2,27,6,22,4,59
Kern Sheriff's Dept.,Kern County- Female Minimum ,2002,2,0,4,0,90,94
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2002,2,90,32,31,9,162
Kern Sheriff's Dept.,Lerdo Minimum,2002,2,353,0,432,0,785
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2002,2,702,150,178,49,1079
Kings Sheriff's Dept.,Kings County Branch Jail ,2002,2,49,5,75,19,148
Kings Sheriff's Dept.,Kings County Main Jail,2002,2,36,2,109,13,160
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2002,2,118,19,66,12,215
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2002,2,45,11,52,11,119
Los Angeles Sheriff's Dept.,Biscailuz Recovery Center,2002,2,39,0,62,0,101
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2002,2,842,0,550,0,1392
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2002,2,4331,0,2243,0,6574
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2002,2,2017,0,1520,0,3537
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2002,2,808,0,705,0,1513
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2002,2,315,0,874,0,1189
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2002,2,0,0,0,0,0
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2002,2,1403,1244,674,966,4287
Los Angeles Sheriff's Dept.,Sybil Brand Institute,2002,2,0,0,0,0,0
Madera Corrections Dept.,Madera Adult Correctional Fac,2002,2,272,36,22,5,335
Marin Sheriff's Dept.,Marin County Jail,2002,2,217,41,35,7,300
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2002,2,18,2,18,0.4,38
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2002,2,157,21,100,20,298
Merced Sheriff's Dept.,John Latorraca Correctional Center,2002,2,301,51,107,19,478
Merced Sheriff's Dept.,Merced County Jail ,2002,2,144,0,29,0,173
Modoc Sheriff's Dept.,Modoc County Jail,2002,2,14,2,16,2,34
Mono Sheriff's Dept.,Mono County Jail ,2002,2,13,3,5,1,22
Monterey Sheriff's Dept.,Monterey County Jail ,2002,2,378,46,149,48,621
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2002,2,56,0,207,0,263
Napa Corrections Dept.,Napa County Jail ,2002,2,41,5,166,22,234
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2002,2,68,4,51,11,134
Oakland Police Dept.,Oakland Jail,2002,2,107,24,0,0,131
Orange Sheriff's Dept.,Intake Release Center ,2002,2,351,94,203,86,734
Orange Sheriff's Dept.,James A Musick Facilities,2002,2,118,13,477,50,658
Orange Sheriff's Dept.,Orange County Mens Jail ,2002,2,690,0,491,0,1181
Orange Sheriff's Dept.,Orange County Women's Jail,2002,2,0,150,0,173,323
Orange Sheriff's Dept.,Theo Lacy,2002,2,911,0,871,0,1782
Placer Sheriff's Dept.,Placer County Main Jail ,2002,2,223,20,65,12,320
Placer Sheriff's Dept.,Placer County Minimum Security ,2002,2,10,6,113,25,154
Plumas Sheriff's Dept.,Plumas County Jail ,2002,2,16,5,14,2,37
Riverside Sheriff's Dept.,Blythe Jail ,2002,2,48,0,55,0,103
Riverside Sheriff's Dept.,Indio Jail ,2002,2,260,26,46,11,343
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2002,2,195,63,326,87,671
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2002,2,760,144,182,39,1125
Riverside Sheriff's Dept.,Southwest Detention Center,2002,2,721,1,326,0,1048
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2002,2,45,0,1085,0,1130
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2002,2,0,0,0,0,0
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2002,2,1213,181,89,148,1631
San Benito Sheriff's Dept.,San Benito Adult Detention ,2002,2,59,8,32,2,101
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2002,2,618,86,62,4,770
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2002,2,90,0,658,138,886
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2002,2,2569,357,295,84,3305
San Diego Sheriff's Dept.,Descanso Detention Facility,2002,2,0,0,223,0,223
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2002,2,32,0,280,0,312
San Diego Sheriff's Dept.,George Bailey Detention Facility,2002,2,931,0,621,0,1552
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2002,2,0,323,0,264,587
San Diego Sheriff's Dept.,San Diego Central Detention ,2002,2,652,0,184,0,836
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2002,2,261,0,92,0,353
San Diego Sheriff's Dept.,Vista Facility ,2002,2,527,63,181,15,786
San Diego Work Furlough,Pacific Work Furlough Facility ,2002,2,0,0,186,12,198
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2002,2,207,115,39,36,397
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2002,2,307,49,48,11,415
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2002,2,406,0,108,0,514
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2002,2,283,33,54,15,385
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2002,2,248,0,73,0,321
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2002,2,512,58,140,24,734
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2002,2,42,14,363,52,471
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2002,2,146,23,139,21,329
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2002,2,0,0,38,0,38
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2002,2,491,0,371,0,862
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,2002,2,0,0,78,0,78
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2002,2,0,0,0,18,18
San Mateo Sheriff's Dept.,Womens Correctional Center ,2002,2,0,44,0,66,110
Santa Ana Police Dept.,Santa Ana Police Facility,2002,2,270,13,1,0,284
Santa Barbara Sheriff's Dept.,Female Honor Farm,2002,2,0,9,0,11,20
Santa Barbara Sheriff's Dept.,Medium Security Facility,2002,2,45,0,104,0,149
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2002,2,364,51,160,18,593
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,2002,2,0,0,8,1,9
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,2002,2,0,0,6,0,6
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2002,2,1386,0,857,0,2243
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2002,2,0,306,0,118,424
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2002,2,981,0,144,0,1125
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2002,2,0,0,150,0,150
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2002,2,0,0,0,44,44
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2002,2,0,0,0,13,13
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2002,2,245,29,67,15,356
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2002,2,0,0,73,0,73
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2002,2,0,0,137,0,137
Scapular House,Scapular House ,2002,2,0,0,196,16,212
Shasta Sheriff's Dept.,Shasta County Detention Annex,2002,2,0,0,57,0,57
Shasta Sheriff's Dept.,Shasta County Main Jail ,2002,2,235,41,64,22,362
Sierra Sheriff's Dept.,Sierra County Jail ,2002,2,3,0,5,0,8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2002,2,58,10,31,5,104
Solano Sheriff's Dept.,Claybank Facility ,2002,2,203,0,160,0,363
Solano Sheriff's Dept.,Solano County Justice Center ,2002,2,432,124,93,37,686
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2002,2,393,63,128,19,603
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2002,2,98,12,268,52,430
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2002,2,251,90,69,67,477
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2002,2,75,0,181,0,256
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2002,2,310,0,65,0,375
Sutter Sheriff's Dept.,Sutter County Jail ,2002,2,146,27,74,21,268
Tehama Sheriff's Dept.,Tehama County Jail ,2002,2,92,16,63,10,181
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2002,2,25,3,19,7,54
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2002,2,313,72,180,60,625
Tulare Sheriff's Dept.,Pre-Trial Facility,2002,2,0,0,0,0,0
Tulare Sheriff's Dept.,Tulare Correctional Center ,2002,2,90,0,238,0,328
Tulare Sheriff's Dept.,Tulare County Jail ,2002,2,195,0,52,0,247
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2002,2,49,11,51,13,124
Ventura Sheriff's Dept.,Todd Road Jail,2002,2,243,0,324,0,567
Ventura Sheriff's Dept.,Ventura County Branch- Women ,2002,2,0,107,0,49,156
Ventura Sheriff's Dept.,Ventura County Main Jail ,2002,2,532,9,104,3,648
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2002,2,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2002,2,0,0,92,19,111
Yolo Sheriff's Dept.,Leinberger Center ,2002,2,60,11,36,8,115
Yolo Sheriff's Dept.,Monroe Detention Center ,2002,2,218,41,28,7,294
Yuba Sheriff's Dept.,Yuba County Jail ,2002,2,286,57,50,11,404
Alameda Sheriff's Dept.,Community Re-Entry Center,2002,3,0,0,131,41,172
Alameda Sheriff's Dept.,Glen Dyer Jail,2002,3,420,16,98,0,534
Alameda Sheriff's Dept.,Santa Rita Jail,2002,3,2169,247,723,142,3281
Amador Sheriff's Dept.,Amador County Jail,2002,3,29,2,29,8,68
Butte Sheriff's Dept.,Butte County Jail,2002,3,257,31,166,25,479
Calaveras Sheriff's Dept.,Calaveras County Jail,2002,3,33,7,29,5,74
Colusa Sheriff's Dept.,Colusa County Jail,2002,3,21,4,27,5,57
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2002,3,0,0,121,0,121
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2002,3,614,69,163,18,864
Contra Costa Sheriff's Dept.,West County Detention Facility ,2002,3,480,97,197,39,813
Del Norte Sheriff's Dept.,Del Norte County Jail,2002,3,72,11,48,8,139
El Dorado Sheriff's Dept.,El Dorado County Jail,2002,3,83,5,76,17,181
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2002,3,50,10,26,4,90
Fresno Sheriff's Dept.,Fresno County Main Jail,2002,3,722,167,71,50,1010
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2002,3,0,0,192,0,192
Fresno Sheriff's Dept.,Fresno North Annex Jail,2002,3,403,0,14,0,417
Fresno Sheriff's Dept.,Fresno South Annex Jail,2002,3,601,0,60,0,661
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2002,3,56,13,6,3,78
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2002,3,201,28,120,23,372
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2002,3,112,0,60,0,172
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2002,3,150,28,43,10,231
Inyo Sheriff's Dept.,Inyo County Jail,2002,3,29,8,25,5,67
Kern Sheriff's Dept.,Kern County- Female Minimum ,2002,3,0,3,0,91,94
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2002,3,84,34,37,5,160
Kern Sheriff's Dept.,Lerdo Minimum,2002,3,356,0,431,0,787
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2002,3,717,151,178,45,1091
Kings Sheriff's Dept.,Kings County Branch Jail ,2002,3,38,4,98,21,161
Kings Sheriff's Dept.,Kings County Main Jail,2002,3,36,2,110,9,157
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2002,3,99,23,72,15,209
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2002,3,44,11,52,15,122
Los Angeles Sheriff's Dept.,Biscailuz Recovery Center,2002,3,52,0,55,0,107
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2002,3,763,0,686,0,1449
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2002,3,4474,0,2343,0,6817
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2002,3,2101,0,1421,0,3522
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2002,3,880,0,714,0,1594
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2002,3,354,0,803,0,1157
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2002,3,0,0,0,0,0
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2002,3,1386,1304,720,956,4366
Los Angeles Sheriff's Dept.,Sybil Brand Institute,2002,3,0,0,0,0,0
Madera Corrections Dept.,Madera Adult Correctional Fac,2002,3,254,33,36,7,330
Marin Sheriff's Dept.,Marin County Jail,2002,3,218,39,30,9,296
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2002,3,20,3,19,1,43
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2002,3,157,19,107,21,304
Merced Sheriff's Dept.,John Latorraca Correctional Center,2002,3,300,46,104,21,471
Merced Sheriff's Dept.,Merced County Jail ,2002,3,138,0,27,0,165
Modoc Sheriff's Dept.,Modoc County Jail,2002,3,9,3,13,3,28
Mono Sheriff's Dept.,Mono County Jail ,2002,3,10,1,15,2,28
Monterey Sheriff's Dept.,Monterey County Jail ,2002,3,375,34,137,53,599
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2002,3,94,0,215,0,309
Napa Corrections Dept.,Napa County Jail ,2002,3,44,6,151,18,219
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2002,3,72,5,54,11,142
