"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Diego Sheriff's Dept.,Vista Facility ,2003,9,605,68,126,18,817
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2003,9,0,0,212,10,222
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2003,9,196,88,35,33,352
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2003,9,307,42,57,10,416
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2003,9,422,0,132,0,554
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2003,9,285,27,55,13,380
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2003,9,160,0,59,0,219
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2003,9,575,72,129,18,794
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2003,9,63,17,386,76,542
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2003,9,148,22,154,17,341
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2003,9,0,0,47,11,58
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2003,9,530,0,399,0,929
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2003,9,0,0,5,0,5
San Mateo Sheriff's Dept.,Womens Correctional Center ,2003,9,0,54,0,82,136
San Mateo Sheriff's Dept.,Womens Transitional Fac,2003,9,0,0,32,0,32
Santa Ana Police Dept.,Santa Ana Police Facility,2003,9,341,29,15,1,386
Santa Barbara Sheriff's Dept.,Medium Security Facility,2003,9,53,8,133,10,204
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2003,9,415,81,199,21,716
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2003,9,1297,0,830,0,2127
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2003,9,0,335,0,125,460
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2003,9,1189,0,192,0,1381
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2003,9,0,0,159,0,159
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2003,9,0,0,0,42,42
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2003,9,0,0,0,18,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2003,9,285,33,70,21,409
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2003,9,0,0,64,0,64
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2003,9,0,0,129,0,129
Shasta Sheriff's Dept.,Shasta County Main Jail ,2003,9,216,41,83,20,360
Sierra Sheriff's Dept.,Sierra County Jail ,2003,9,6,0,3,0,9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2003,9,57,3,28,9,97
Solano Sheriff's Dept.,Claybank Facility ,2003,9,212,0,174,0,386
Solano Sheriff's Dept.,Solano County Justice Center ,2003,9,457,120,90,40,707
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2003,9,380,71,121,12,584
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2003,9,134,2,264,46,446
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2003,9,307,105,78,92,582
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2003,9,67,0,201,0,268
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2003,9,293,0,87,0,380
Sutter Sheriff's Dept.,Sutter County Jail ,2003,9,137,16,74,16,243
Tehama Sheriff's Dept.,Tehama County Jail ,2003,9,84,11,80,15,190
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2003,9,16,6,16,1,39
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2003,9,412,90,126,65,693
Tulare Sheriff's Dept.,Men's Correctional Facility,2003,9,102,0,197,0,299
Tulare Sheriff's Dept.,Tulare County Jail ,2003,9,193,0,50,0,243
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2003,9,52,19,52,12,135
Ventura Sheriff's Dept.,Todd Road Jail,2003,9,457,0,352,0,809
Ventura Sheriff's Dept.,Ventura County Main Jail ,2003,9,461,176,114,33,784
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2003,9,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2003,9,0,0,80,16,96
Yolo Sheriff's Dept.,Leinberger Center ,2003,9,78,20,24,5,127
Yolo Sheriff's Dept.,Monroe Detention Center ,2003,9,242,40,12,7,301
Yuba Sheriff's Dept.,Yuba County Jail ,2003,9,266,74,43,15,398
Alameda Sheriff's Dept.,Community Re-Entry Center,2003,10,0,0,13,5,18
Alameda Sheriff's Dept.,Glen Dyer Jail,2003,10,167,1,15,0,183
Alameda Sheriff's Dept.,Santa Rita Jail,2003,10,2579,275,865,155,3874
Amador Sheriff's Dept.,Amador County Jail,2003,10,20,2,50,9,81
Butte Sheriff's Dept.,Butte County Jail,2003,10,277,52,161,26,516
Calaveras Sheriff's Dept.,Calaveras County Jail,2003,10,37,4,27,6,74
Colusa Sheriff's Dept.,Colusa County Jail,2003,10,21,3,25,2,51
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2003,10,0,0,80,0,80
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2003,10,410,10,214,5,639
Contra Costa Sheriff's Dept.,West County Detention Facility ,2003,10,439,110,216,54,819
Del Norte Sheriff's Dept.,Del Norte County Jail,2003,10,23,15,45,29,112
El Dorado Sheriff's Dept.,El Dorado County Jail,2003,10,100,17,85,8,210
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2003,10,47,10,50,7,114
Fresno Sheriff's Dept.,Fresno County Main Jail,2003,10,807,0,124,0,931
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2003,10,0,0,179,0,179
Fresno Sheriff's Dept.,Fresno North Annex Jail,2003,10,1061,0,222,0,1283
Fresno Sheriff's Dept.,Fresno South Annex Jail,2003,10,198,254,30,81,563
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2003,10,68,11,39,7,125
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2003,10,236,38,95,14,383
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2003,10,73,0,93,0,166
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2003,10,125,24,79,10,238
Inyo Sheriff's Dept.,Inyo County Jail,2003,10,35,4,31,8,78
Kern Sheriff's Dept.,Central Receiving Facility,2003,10,83,32,24,6,145
Kern Sheriff's Dept.,Lerdo Minimum,2003,10,454,3,391,93,941
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2003,10,752,160,162,63,1137
Kings Sheriff's Dept.,Kings County Branch Jail ,2003,10,56,13,71,17,157
Kings Sheriff's Dept.,Kings County Main Jail,2003,10,53,4,70,6,133
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2003,10,151,20,42,12,225
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2003,10,38,8,64,10,120
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2003,10,99,0,152,0,251
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2003,10,5074,0,1919,0,6993
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2003,10,2013,0,891,0,2904
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2003,10,807,0,297,0,1104
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2003,10,787,0,717,0,1504
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2003,10,1817,1446,530,490,4283
Madera Corrections Dept.,Madera Adult Correctional Fac,2003,10,191,37,102,12,342
Marin Sheriff's Dept.,Marin County Jail,2003,10,210,43,28,8,289
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2003,10,14,2,21,4,41
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2003,10,107,21,77,22,227
Merced Sheriff's Dept.,John Latorraca Correctional Center,2003,10,315,51,99,18,483
Merced Sheriff's Dept.,Merced County Jail ,2003,10,144,0,29,0,173
Modoc Sheriff's Dept.,Modoc County Jail,2003,10,18,3,10,4,35
Mono Sheriff's Dept.,Mono County Jail ,2003,10,11,2,13,1,27
Monterey Sheriff's Dept.,Monterey County Jail ,2003,10,476,78,156,58,768
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2003,10,85,0,276,0,361
Napa Corrections Dept.,Napa County Jail ,2003,10,43,7,175,23,248
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2003,10,68,11,55,33,167
Oakland Police Dept.,Oakland Jail,2003,10,79,17,0,0,96
Orange Sheriff's Dept.,Intake Release Center ,2003,10,277,120,171,129,697
Orange Sheriff's Dept.,James A Musick Facilities,2003,10,177,41,748,117,1083
Orange Sheriff's Dept.,Orange County Mens Jail ,2003,10,765,0,586,0,1351
Orange Sheriff's Dept.,Orange County Women's Jail,2003,10,0,146,0,185,331
Orange Sheriff's Dept.,Theo Lacy,2003,10,1014,0,871,0,1885
Placer Sheriff's Dept.,Placer County Main Jail ,2003,10,233,20,68,12,333
Placer Sheriff's Dept.,Placer County Minimum Security ,2003,10,11,6,117,25,159
Plumas Sheriff's Dept.,Plumas County Jail ,2003,10,26,4,15,3,48
Riverside Sheriff's Dept.,Blythe Jail ,2003,10,67,0,42,0,109
Riverside Sheriff's Dept.,Indio Jail ,2003,10,268,28,49,4,349
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2003,10,246,68,276,81,671
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2003,10,736,153,148,48,1085
Riverside Sheriff's Dept.,Southwest Detention Center,2003,10,842,2,220,1,1065
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2003,10,120,0,1410,0,1530
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2003,10,0,0,0,0,0
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2003,10,1303,209,133,211,1856
San Benito Sheriff's Dept.,San Benito Adult Detention ,2003,10,55,9,47,6,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2003,10,752,135,61,4,952
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2003,10,125,16,774,171,1086
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2003,10,2461,351,317,50,3179
San Diego Sheriff's Dept.,Descanso Detention Facility,2003,10,5,0,250,0,255
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2003,10,44,0,393,0,437
San Diego Sheriff's Dept.,George Bailey Detention Facility,2003,10,965,0,498,0,1463
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2003,10,0,383,0,238,621
San Diego Sheriff's Dept.,San Diego Central Detention ,2003,10,673,0,204,0,877
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2003,10,380,0,60,0,440
San Diego Sheriff's Dept.,Vista Facility ,2003,10,634,65,142,19,860
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2003,10,0,0,191,14,205
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2003,10,188,85,43,37,353
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2003,10,315,38,53,7,413
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2003,10,401,0,134,0,535
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2003,10,295,28,55,13,391
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2003,10,167,0,56,0,223
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2003,10,559,81,129,19,788
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2003,10,77,20,376,71,544
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2003,10,177,32,170,22,401
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2003,10,0,0,54,15,69
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2003,10,535,0,404,0,939
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2003,10,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2003,10,0,54,0,81,135
San Mateo Sheriff's Dept.,Womens Transitional Fac,2003,10,0,0,6,0,6
Santa Ana Police Dept.,Santa Ana Police Facility,2003,10,332,33,12,1,378
Santa Barbara Sheriff's Dept.,Medium Security Facility,2003,10,55,14,140,14,223
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2003,10,413,73,184,26,696
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2003,10,1283,0,841,0,2124
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2003,10,0,358,0,150,508
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2003,10,1194,0,219,0,1413
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2003,10,0,0,159,0,159
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2003,10,0,0,0,46,46
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2003,10,0,0,0,20,20
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2003,10,273,32,84,20,409
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2003,10,0,0,72,0,72
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2003,10,0,0,118,0,118
Shasta Sheriff's Dept.,Shasta County Main Jail ,2003,10,217,36,90,22,365
Sierra Sheriff's Dept.,Sierra County Jail ,2003,10,3,0,2,0,5
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2003,10,64,5,27,3,99
Solano Sheriff's Dept.,Claybank Facility ,2003,10,211,0,159,0,370
Solano Sheriff's Dept.,Solano County Justice Center ,2003,10,430,115,97,42,684
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2003,10,380,67,119,17,583
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2003,10,125,1,298,56,480
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2003,10,298,94,87,92,571
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2003,10,75,0,196,0,271
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2003,10,296,0,84,0,380
Sutter Sheriff's Dept.,Sutter County Jail ,2003,10,167,13,50,21,251
Tehama Sheriff's Dept.,Tehama County Jail ,2003,10,94,10,73,16,193
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2003,10,16,3,16,3,38
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2003,10,404,81,130,67,682
Tulare Sheriff's Dept.,Men's Correctional Facility,2003,10,92,0,206,0,298
Tulare Sheriff's Dept.,Tulare County Jail ,2003,10,181,0,59,0,240
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2003,10,54,14,51,17,136
Ventura Sheriff's Dept.,Todd Road Jail,2003,10,496,0,322,0,818
Ventura Sheriff's Dept.,Ventura County Main Jail ,2003,10,466,187,113,33,799
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2003,10,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2003,10,0,0,78,17,95
Yolo Sheriff's Dept.,Leinberger Center ,2003,10,87,19,20,5,131
Yolo Sheriff's Dept.,Monroe Detention Center ,2003,10,238,44,15,4,301
Yuba Sheriff's Dept.,Yuba County Jail ,2003,10,285,77,43,19,424
Alameda Sheriff's Dept.,Community Re-Entry Center,2003,11,0,0,13,5,18
Alameda Sheriff's Dept.,Glen Dyer Jail,2003,11,167,1,15,0,183
Alameda Sheriff's Dept.,Santa Rita Jail,2003,11,2579,275,865,155,3874
Amador Sheriff's Dept.,Amador County Jail,2003,11,23,4,46,8,81
Butte Sheriff's Dept.,Butte County Jail,2003,11,272,46,140,28,486
Calaveras Sheriff's Dept.,Calaveras County Jail,2003,11,32,5,31,6,74
Colusa Sheriff's Dept.,Colusa County Jail,2003,11,16,2,22,3,43
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2003,11,0,0,105,0,105
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2003,11,384,7,224,5,620
Contra Costa Sheriff's Dept.,West County Detention Facility ,2003,11,412,111,195,53,771
Del Norte Sheriff's Dept.,Del Norte County Jail,2003,11,40,2,31,15,88
El Dorado Sheriff's Dept.,El Dorado County Jail,2003,11,95,12,81,12,200
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2003,11,46,9,57,6,118
Fresno Sheriff's Dept.,Fresno County Main Jail,2003,11,777,0,130,0,907
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2003,11,0,0,186,0,186
Fresno Sheriff's Dept.,Fresno North Annex Jail,2003,11,1140,0,202,0,1342
Fresno Sheriff's Dept.,Fresno South Annex Jail,2003,11,206,257,26,87,576
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2003,11,67,12,46,5,130
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2003,11,204,34,92,18,348
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2003,11,81,0,63,0,144
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2003,11,121,27,86,9,243
Inyo Sheriff's Dept.,Inyo County Jail,2003,11,31,9,38,9,87
Kern Sheriff's Dept.,Central Receiving Facility,2003,11,79,23,27,8,137
Kern Sheriff's Dept.,Lerdo Minimum,2003,11,368,2,453,92,915
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2003,11,740,138,163,79,1120
Kings Sheriff's Dept.,Kings County Branch Jail ,2003,11,61,11,62,19,153
Kings Sheriff's Dept.,Kings County Main Jail,2003,11,66,5,60,5,136
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2003,11,153,21,41,12,227
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2003,11,42,9,43,10,104
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2003,11,95,0,164,0,259
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2003,11,5131,0,1890,0,7021
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2003,11,1991,0,837,0,2828
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2003,11,790,0,319,0,1109
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2003,11,786,0,731,0,1517
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2003,11,1696,1435,437,471,4039
Madera Corrections Dept.,Madera Adult Correctional Fac,2003,11,201,41,106,15,363
Marin Sheriff's Dept.,Marin County Jail,2003,11,208,36,33,7,284
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2003,11,19,3,15,2,39
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2003,11,107,22,77,16,222
Merced Sheriff's Dept.,John Latorraca Correctional Center,2003,11,320,47,108,18,493
Merced Sheriff's Dept.,Merced County Jail ,2003,11,144,2,29,0,175
Modoc Sheriff's Dept.,Modoc County Jail,2003,11,17,3,11,5,36
Mono Sheriff's Dept.,Mono County Jail ,2003,11,8,1,13,4,26
Monterey Sheriff's Dept.,Monterey County Jail ,2003,11,452,82,170,60,764
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2003,11,118,0,280,0,398
Napa Corrections Dept.,Napa County Jail ,2003,11,42,9,168,25,244
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2003,11,60,11,78,16,165
Oakland Police Dept.,Oakland Jail,2003,11,90,26,0,0,116
Orange Sheriff's Dept.,Intake Release Center ,2003,11,277,118,169,146,710
Orange Sheriff's Dept.,James A Musick Facilities,2003,11,153,31,842,105,1131
Orange Sheriff's Dept.,Orange County Mens Jail ,2003,11,720,0,618,0,1338
Orange Sheriff's Dept.,Orange County Women's Jail,2003,11,0,151,0,178,329
Orange Sheriff's Dept.,Theo Lacy,2003,11,1026,0,853,0,1879
Placer Sheriff's Dept.,Placer County Main Jail ,2003,11,233,20,68,12,333
Placer Sheriff's Dept.,Placer County Minimum Security ,2003,11,10,6,114,25,155
Plumas Sheriff's Dept.,Plumas County Jail ,2003,11,19,4,17,2,42
Riverside Sheriff's Dept.,Blythe Jail ,2003,11,75,0,32,0,107
Riverside Sheriff's Dept.,Indio Jail ,2003,11,261,31,46,7,345
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2003,11,262,79,255,71,667
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2003,11,759,142,140,41,1082
Riverside Sheriff's Dept.,Southwest Detention Center,2003,11,858,1,197,1,1057
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2003,11,108,0,1416,0,1524
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2003,11,0,0,0,0,0
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2003,11,1305,222,138,206,1871
San Benito Sheriff's Dept.,San Benito Adult Detention ,2003,11,53,6,46,6,111
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2003,11,764,131,60,4,959
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2003,11,120,15,769,185,1089
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2003,11,2485,350,271,52,3158
San Diego Sheriff's Dept.,Descanso Detention Facility,2003,11,3,0,250,0,253
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2003,11,40,0,394,0,434
San Diego Sheriff's Dept.,George Bailey Detention Facility,2003,11,981,0,472,0,1453
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2003,11,1,381,0,223,605
San Diego Sheriff's Dept.,San Diego Central Detention ,2003,11,683,0,178,0,861
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2003,11,374,0,83,0,457
San Diego Sheriff's Dept.,Vista Facility ,2003,11,634,57,146,16,853
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2003,11,0,0,186,15,201
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2003,11,179,80,40,43,342
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2003,11,290,33,53,12,388
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2003,11,389,0,144,0,533
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2003,11,275,27,50,14,366
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2003,11,166,0,65,0,231
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2003,11,533,83,138,22,776
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2003,11,65,17,374,72,528
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2003,11,190,33,175,20,418
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2003,11,0,0,45,17,62
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2003,11,485,0,431,0,916
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2003,11,0,0,39,0,39
San Mateo Sheriff's Dept.,Womens Correctional Center ,2003,11,0,53,0,79,132
San Mateo Sheriff's Dept.,Womens Transitional Fac,2003,11,0,0,4,0,4
Santa Ana Police Dept.,Santa Ana Police Facility,2003,11,365,39,11,3,418
Santa Barbara Sheriff's Dept.,Medium Security Facility,2003,11,50,12,152,20,234
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2003,11,409,66,186,29,690
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2003,11,1273,0,854,0,2127
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2003,11,0,340,0,167,507
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2003,11,1130,0,217,0,1347
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2003,11,0,0,165,0,165
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2003,11,0,0,0,45,45
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2003,11,0,0,0,24,24
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2003,11,273,32,82,13,400
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2003,11,0,0,73,0,73
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2003,11,0,0,101,0,101
Shasta Sheriff's Dept.,Shasta County Main Jail ,2003,11,226,42,85,24,377
Sierra Sheriff's Dept.,Sierra County Jail ,2003,11,5,1,1,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2003,11,66,4,25,2,97
Solano Sheriff's Dept.,Claybank Facility ,2003,11,203,0,156,0,359
Solano Sheriff's Dept.,Solano County Justice Center ,2003,11,427,108,95,51,681
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2003,11,391,74,112,15,592
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2003,11,133,1,292,56,482
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2003,11,295,93,86,79,553
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2003,11,91,0,185,0,276
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2003,11,306,0,83,0,389
Sutter Sheriff's Dept.,Sutter County Jail ,2003,11,157,27,50,19,253
Tehama Sheriff's Dept.,Tehama County Jail ,2003,11,105,13,67,13,198
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2003,11,21,3,15,3,42
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2003,11,368,87,174,55,684
Tulare Sheriff's Dept.,Men's Correctional Facility,2003,11,105,0,193,0,298
Tulare Sheriff's Dept.,Tulare County Jail ,2003,11,203,0,48,0,251
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2003,11,57,14,45,18,134
Ventura Sheriff's Dept.,Todd Road Jail,2003,11,485,0,334,0,819
Ventura Sheriff's Dept.,Ventura County Main Jail ,2003,11,451,193,107,30,781
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2003,11,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2003,11,0,0,68,17,85
Yolo Sheriff's Dept.,Leinberger Center ,2003,11,95,19,14,6,134
Yolo Sheriff's Dept.,Monroe Detention Center ,2003,11,241,44,9,3,297
Yuba Sheriff's Dept.,Yuba County Jail ,2003,11,265,91,58,8,422
Alameda Sheriff's Dept.,Community Re-Entry Center,2003,12,0,0,1,0,1
Alameda Sheriff's Dept.,Glen Dyer Jail,2003,12,199,1,54,0,254
Alameda Sheriff's Dept.,Santa Rita Jail,2003,12,2449,309,784,154,3696
Amador Sheriff's Dept.,Amador County Jail,2003,12,29,2,42,12,85
Butte Sheriff's Dept.,Butte County Jail,2003,12,277,48,159,27,511
Calaveras Sheriff's Dept.,Calaveras County Jail,2003,12,30,6,35,4,75
Colusa Sheriff's Dept.,Colusa County Jail,2003,12,14,4,23,3,44
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2003,12,0,0,100,0,100
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2003,12,402,7,207,4,620
Contra Costa Sheriff's Dept.,West County Detention Facility ,2003,12,438,130,161,47,776
Del Norte Sheriff's Dept.,Del Norte County Jail,2003,12,45,6,28,19,98
El Dorado Sheriff's Dept.,El Dorado County Jail,2003,12,88,13,96,11,208
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2003,12,49,9,49,7,114
Fresno Sheriff's Dept.,Fresno County Main Jail,2003,12,711,0,149,0,860
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2003,12,0,0,208,0,208
Fresno Sheriff's Dept.,Fresno North Annex Jail,2003,12,1203,0,136,0,1339
Fresno Sheriff's Dept.,Fresno South Annex Jail,2003,12,206,236,26,90,558
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2003,12,70,14,42,7,133
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2003,12,192,29,101,18,340
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2003,12,53,0,119,0,172
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2003,12,128,23,91,6,248
Inyo Sheriff's Dept.,Inyo County Jail,2003,12,20,5,31,8,64
