"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1997,1,19.5,4.7,17.3,1.7,43.2
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1997,1,109,15,83,7,214
Merced Sheriff's Dept.,John Latorraca Correctional Center,1997,1,136,25,157,18,336
Merced Sheriff's Dept.,Merced County Jail ,1997,1,138,0,15,0,153
Modoc Sheriff's Dept.,Modoc County Jail,1997,1,5,1,18,2,26
Mono Sheriff's Dept.,Mono County Jail ,1997,1,13.48,0.52,10,3.23,27.23
Monterey Sheriff's Dept.,Monterey County Jail ,1997,1,433,75,70,50,628
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1997,1,147,0,251,0,398
Napa Corrections Dept.,Napa County Jail ,1997,1,102,8,62,11,183
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1997,1,83,6,53,9,151
Orange Sheriff's Dept.,Intake Release Center ,1997,1,406,56,241,106,809
Orange Sheriff's Dept.,James A Musick Facilities,1997,1,93,15,701,115,924
Orange Sheriff's Dept.,Orange County Mens Jail ,1997,1,652,0,665,0,1317
Orange Sheriff's Dept.,Orange County Women's Jail,1997,1,0,154,0,188,342
Orange Sheriff's Dept.,Theo Lacy,1997,1,685,0,1024,0,1709
Placer Sheriff's Dept.,Placer County Main Jail ,1997,1,155,12,87,9,263
Placer Sheriff's Dept.,Placer County Minimum Security ,1997,1,5,2,112,31,150
Plumas Sheriff's Dept.,Plumas County Jail ,1997,1,12.96,1.16,15.93,2.58,32.63
Riverside Sheriff's Dept.,Blythe Jail ,1997,1,36,3,41,0,80
Riverside Sheriff's Dept.,Indio Jail ,1997,1,221,11,74,5,311
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1997,1,87,48,274,54,463
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1997,1,878,126,194,29,1227
Riverside Sheriff's Dept.,Southwest Detention Center,1997,1,356,1,114,0,471
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1997,1,126,0,999,0,1125
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1997,1,0,21,0,236,257
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1997,1,1579,203,122,0,1904
San Benito Sheriff's Dept.,San Benito Adult Detention ,1997,1,35,6,55,5,101
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1997,1,432,32,55,1,520
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1997,1,0,3,611,115,729
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1997,1,2279,322,261,49,2911
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1997,1,0,0,78,0,78
San Diego Probation Dept.,Camp West Fork ,1997,1,0,0,186,0,186
San Diego Sheriff's Dept.,Descanso Detention Facility,1997,1,1,0,347,0,348
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1997,1,0,0,457,0,457
San Diego Sheriff's Dept.,George Bailey Detention Facility,1997,1,1040,0,589,0,1629
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1997,1,0,296,0,247,543
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1997,1,342,0,72,0,414
San Diego Sheriff's Dept.,Vista Facility ,1997,1,557,91,126,90,864
San Diego Work Furlough,Pacific Work Furlough Facility ,1997,1,0,0,76.39,12.26,88.65
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1997,1,209,71,81,57,418
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1997,1,416,0,121,0,537
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1997,1,263,32,39,9,343
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1997,1,258,33,73,19,383
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1997,1,206,0,128,0,334
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1997,1,444,57,139,30,670
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1997,1,106,11,158,32,307
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1997,1,1,0,59,0,60
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1997,1,314,0,471,0,785
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1997,1,0,0,162,0,162
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1997,1,0,0,0,24,24
San Mateo Sheriff's Dept.,Womens Correctional Center ,1997,1,0,36,0,59,95
Santa Barbara Sheriff's Dept.,Female Honor Farm,1997,1,0,0,0,16,16
Santa Barbara Sheriff's Dept.,Medium Security Facility,1997,1,21,0,149,0,170
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1997,1,290,52,214,28,584
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1997,1,0,0,12,0,12
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1997,1,0,0,12,0,12
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1997,1,1266,0,1081,0,2347
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1997,1,0,244,0,195,439
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1997,1,1242,0,218,0,1460
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1997,1,0,0,210,0,210
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1997,1,0,0,0,29,29
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1997,1,214,17,113,19,363
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1997,1,0,0,47,0,47
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1997,1,0,0,150,0,150
Scapular House,Scapular House ,1997,1,0,0,102,18,120
Shasta Sheriff's Dept.,Shasta County Detention Annex,1997,1,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1997,1,224,30,88.1,17,359.1
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1997,1,29,7,43,5,84
Solano Sheriff's Dept.,Claybank Facility ,1997,1,54,0,160,24,238
Solano Sheriff's Dept.,Solano County Justice Center ,1997,1,364,65,80,15,524
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1997,1,297.5,7.7,71.8,3.3,380.3
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1997,1,161.2,50.9,295.8,25.7,533.6
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1997,1,114,57,125,81,377
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1997,1,18,0,223,0,241
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1997,1,305,0,67,0,372
Sutter Sheriff's Dept.,Sutter County Jail ,1997,1,93,13,40,10,156
Tehama Sheriff's Dept.,Tehama County Jail ,1997,1,40,7,91,10,148
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1997,1,16,1,15,2,34
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1997,1,284,79,172,70,605
Tulare Sheriff's Dept.,Tulare Correctional Center ,1997,1,0,0,403,0,403
Tulare Sheriff's Dept.,Tulare County Jail ,1997,1,201,0,59,0,260
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1997,1,47,6,47,10,110
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1997,1,217,0,293,0,510
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1997,1,0,49,0,88,137
Ventura Sheriff's Dept.,Ventura County Main Jail ,1997,1,352,5,186,2,545
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1997,1,3,0,131,0,134
Ventura Work Furlough,Ventura County Work Furlough ,1997,1,0,0,123,29,152
Yolo Sheriff's Dept.,Leinberger Center ,1997,1,49,15,61,14,139
Yolo Sheriff's Dept.,Monroe Detention Center ,1997,1,24,148,39,7,218
Yuba Sheriff's Dept.,Yuba County Jail ,1997,1,150,10,49,4,213
Alameda Sheriff's Dept.,Glen Dyer Jail,1997,2,512,22,75,1,610
Alameda Sheriff's Dept.,Santa Rita Jail,1997,2,2261,207,888,153,3509
Amador Sheriff's Dept.,Amador County Jail,1997,2,21.5,4.25,20.36,4.14,50.25
Butte Sheriff's Dept.,Butte County Jail,1997,2,203,24,163,27,417
Calaveras Sheriff's Dept.,Calaveras County Jail,1997,2,17.9,2.6,22.5,5.2,48.2
Colusa Sheriff's Dept.,Colusa County Jail,1997,2,23,3,32,3,61
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1997,2,0,0,231,0,231
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1997,2,472,52,195,21,740
Contra Costa Sheriff's Dept.,West County Detention Facility ,1997,2,300,61,194,40,595
Del Norte Sheriff's Dept.,Del Norte County Jail,1997,2,22,8,61,9,100
El Dorado Sheriff's Dept.,El Dorado County Jail,1997,2,45,3,138,13,199
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1997,2,21,2,70,10,103
Fresno Sheriff's Dept.,Fresno County Main Jail,1997,2,677,160,67,69,973
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1997,2,0,0,115,0,115
Fresno Sheriff's Dept.,Fresno North Annex Jail,1997,2,405,0,11,0,416
Fresno Sheriff's Dept.,Fresno South Annex Jail,1997,2,473,0,162,0,635
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1997,2,46,3,25,6,80
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1997,2,184,27,59,2,272
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1997,2,100,40,105,40,285
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1997,2,100,40,39,40,219
Inyo Sheriff's Dept.,Inyo County Jail,1997,2,25.5,2,27.8,5,60.3
Kern Sheriff's Dept.,Kern County- Female Minimum ,1997,2,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1997,2,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1997,2,612,0,270,0,882
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1997,2,690,202,158,29,1079
Kings Sheriff's Dept.,Kings County Branch Jail ,1997,2,27,6,104,12,149
Kings Sheriff's Dept.,Kings County Main Jail,1997,2,134,13,48,8,203
Lake Sheriff's Dept.,Lake County Facility,1997,2,64,0,15,0,79
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1997,2,40,10,63,18,131
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1997,2,27,3,38,12,80
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1997,2,996,0,625,0,1621
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1997,2,4824,0,2995,0,7819
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1997,2,1736,0,2554,0,4290
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1997,2,1294,0,419,0,1713
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1997,2,1108,0,369,0,1477
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1997,2,296,0,766,0,1062
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1997,2,26,1246,9,807,2088
Madera Corrections Dept.,Madera Adult Correctional Fac,1997,2,150.72,24.14,135.36,9.46,319.68
Marin Sheriff's Dept.,Marin County Jail,1997,2,195,28,56,11,290
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1997,2,17.3,2.5,16.7,4.3,40.8
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1997,2,131,14,90,12,247
Merced Sheriff's Dept.,John Latorraca Correctional Center,1997,2,160,29,141,18,348
Merced Sheriff's Dept.,Merced County Jail ,1997,2,133,0,21,0,154
Modoc Sheriff's Dept.,Modoc County Jail,1997,2,8,2,23,4,37
Mono Sheriff's Dept.,Mono County Jail ,1997,2,11.61,0.5,18.71,2.68,33.5
Monterey Sheriff's Dept.,Monterey County Jail ,1997,2,431,82,77,47,637
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1997,2,276,0,148,0,424
Napa Corrections Dept.,Napa County Jail ,1997,2,104,9,64,11,188
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1997,2,72,4,59,9,144
Orange Sheriff's Dept.,Intake Release Center ,1997,2,407,63,229,95,794
Orange Sheriff's Dept.,James A Musick Facilities,1997,2,124,23,718,123,988
Orange Sheriff's Dept.,Orange County Mens Jail ,1997,2,649,0,629,0,1278
Orange Sheriff's Dept.,Orange County Women's Jail,1997,2,0,147,0,187,334
Orange Sheriff's Dept.,Theo Lacy,1997,2,692,0,957,0,1649
Placer Sheriff's Dept.,Placer County Main Jail ,1997,2,201,19,65,3,288
Placer Sheriff's Dept.,Placer County Minimum Security ,1997,2,14,3,115,28,160
Plumas Sheriff's Dept.,Plumas County Jail ,1997,2,18.75,1.46,18.78,3.89,42.88
Riverside Sheriff's Dept.,Blythe Jail ,1997,2,48,2,42,1,93
Riverside Sheriff's Dept.,Indio Jail ,1997,2,228,16,71,5,320
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1997,2,92,56,287,62,497
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1997,2,889,128,206,31,1254
Riverside Sheriff's Dept.,Southwest Detention Center,1997,2,378,2,117,0,497
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1997,2,141,0,1116,0,1257
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1997,2,0,6,0,242,248
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1997,2,1607,213,118,0,1938
San Benito Sheriff's Dept.,San Benito Adult Detention ,1997,2,58,5,39,3,105
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1997,2,588,51,59,1,699
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1997,2,0,17,760,150,927
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1997,2,2312,326,241,50,2929
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1997,2,0,0,97,0,97
San Diego Probation Dept.,Camp West Fork ,1997,2,0,0,218,0,218
San Diego Sheriff's Dept.,Descanso Detention Facility,1997,2,6,0,345,0,351
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1997,2,0,0,501,0,501
San Diego Sheriff's Dept.,George Bailey Detention Facility,1997,2,1072,0,567,0,1639
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1997,2,0,332,0,269,601
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1997,2,328,0,89,0,417
San Diego Sheriff's Dept.,Vista Facility ,1997,2,547,95,133,80,855
San Diego Work Furlough,Pacific Work Furlough Facility ,1997,2,0,0,72,15.21,87.21
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1997,2,209,71,81,57,418
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1997,2,416,0,121,0,537
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1997,2,263,32,39,9,343
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1997,2,259,33,72,19,383
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1997,2,206,0,128,0,334
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1997,2,447,65,135,30,677
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1997,2,117,13,152,28,310
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1997,2,0,0,60,0,60
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1997,2,323,0,485,0,808
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1997,2,0,0,157,0,157
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1997,2,0,0,0,25,25
San Mateo Sheriff's Dept.,Womens Correctional Center ,1997,2,0,40,0,65,105
Santa Barbara Sheriff's Dept.,Female Honor Farm,1997,2,d,d,d,28,28
Santa Barbara Sheriff's Dept.,Medium Security Facility,1997,2,25,d,165,d,190
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1997,2,302,59,225,33,619
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1997,2,d,d,15,0,15
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1997,2,d,d,11,d,11
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1997,2,1325,0,1174,0,2499
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1997,2,0,259,0,220,479
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1997,2,1188,0,216,0,1404
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1997,2,0,0,227,0,227
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1997,2,0,0,0,27,27
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1997,2,206,24,125,16,371
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1997,2,0,0,44,0,44
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1997,2,0,0,167,0,167
Scapular House,Scapular House ,1997,2,0,0,112,12,124
Shasta Sheriff's Dept.,Shasta County Detention Annex,1997,2,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1997,2,210.4,25.9,100.9,17.7,354.9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1997,2,44,8,32,7,91
Solano Sheriff's Dept.,Claybank Facility ,1997,2,67,0,146,24,237
Solano Sheriff's Dept.,Solano County Justice Center ,1997,2,387,63,78,10,538
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1997,2,288.1,11,84.1,0.6,383.8
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1997,2,175.9,54.9,275.8,23.6,530.2
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1997,2,121,60,123,81,385
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1997,2,29,0,236,0,265
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1997,2,274,0,92,0,366
Sutter Sheriff's Dept.,Sutter County Jail ,1997,2,109,20,65,16,210
Tehama Sheriff's Dept.,Tehama County Jail ,1997,2,60,5,88,9,162
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1997,2,18,1,16,2,37
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1997,2,264,70,176,88,598
Tulare Sheriff's Dept.,Tulare Correctional Center ,1997,2,0,0,410,0,410
Tulare Sheriff's Dept.,Tulare County Jail ,1997,2,205,0,55,0,260
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1997,2,48,11,47,6,112
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1997,2,212,0,294,0,506
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1997,2,0,58,0,82,140
Ventura Sheriff's Dept.,Ventura County Main Jail ,1997,2,369,6,169,2,546
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1997,2,1,0,115,0,116
Ventura Work Furlough,Ventura County Work Furlough ,1997,2,0,0,151,27,178
Yolo Sheriff's Dept.,Leinberger Center ,1997,2,58,17,53,11,139
Yolo Sheriff's Dept.,Monroe Detention Center ,1997,2,158,27,35,4,224
Yuba Sheriff's Dept.,Yuba County Jail ,1997,2,199,28,52,12,291
Alameda Sheriff's Dept.,Glen Dyer Jail,1997,3,518,20,62,0,600
Alameda Sheriff's Dept.,Santa Rita Jail,1997,3,2242,220,989,182,3633
Amador Sheriff's Dept.,Amador County Jail,1997,3,17.82,2.51,24.38,5.6,50.31
Butte Sheriff's Dept.,Butte County Jail,1997,3,198,34,144,34,410
Calaveras Sheriff's Dept.,Calaveras County Jail,1997,3,15.9,3.5,24.5,4.5,48.4
Colusa Sheriff's Dept.,Colusa County Jail,1997,3,27,3,33,4,67
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1997,3,0,0,221,0,221
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1997,3,528,72,207,29,836
Contra Costa Sheriff's Dept.,West County Detention Facility ,1997,3,302,76,194,48,620
Del Norte Sheriff's Dept.,Del Norte County Jail,1997,3,32,5,57,7,101
El Dorado Sheriff's Dept.,El Dorado County Jail,1997,3,47,3,133,23,206
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1997,3,27,8,70,7,112
Fresno Sheriff's Dept.,Fresno County Main Jail,1997,3,666,164,77,67,974
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1997,3,0,0,118,0,118
Fresno Sheriff's Dept.,Fresno North Annex Jail,1997,3,406,0,4,0,410
Fresno Sheriff's Dept.,Fresno South Annex Jail,1997,3,478,0,164,0,642
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1997,3,47,4,23,3,77
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1997,3,200,31,45,2,278
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1997,3,50,50,97,40,237
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1997,3,50,50,62,40,202
Inyo Sheriff's Dept.,Inyo County Jail,1997,3,22.1,0,31.6,4.1,57.8
Kern Sheriff's Dept.,Kern County- Female Minimum ,1997,3,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1997,3,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1997,3,612,0,271,0,883
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1997,3,696,206,158,29,1089
Kings Sheriff's Dept.,Kings County Branch Jail ,1997,3,34,7,84,11,136
Kings Sheriff's Dept.,Kings County Main Jail,1997,3,146,9,43,6,204
Lake Sheriff's Dept.,Lake County Facility,1997,3,67,0,16,0,83
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1997,3,39,8,67,16,130
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1997,3,29,2,33,12,76
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1997,3,1307,0,629,0,1936
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1997,3,4887,0,2980,0,7867
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1997,3,1700,0,2587,0,4287
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1997,3,1446,0,664,0,2110
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1997,3,1155,0,410,0,1565
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1997,3,465,0,659,0,1124
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1997,3,26,1294,12,897,2229
Madera Corrections Dept.,Madera Adult Correctional Fac,1997,3,169.51,26.97,142.65,11.58,350.71
Marin Sheriff's Dept.,Marin County Jail,1997,3,204,29,61,14,308
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1997,3,21.1,2,13.9,3.4,40.4
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1997,3,138,17,80,14,249
Merced Sheriff's Dept.,John Latorraca Correctional Center,1997,3,168,35,140,24,367
Merced Sheriff's Dept.,Merced County Jail ,1997,3,137,0,21,0,158
Modoc Sheriff's Dept.,Modoc County Jail,1997,3,9,3,18,4,34
Mono Sheriff's Dept.,Mono County Jail ,1997,3,11.2,0.5,23.17,3.4,38.27
Monterey Sheriff's Dept.,Monterey County Jail ,1997,3,448,83,78,46,655
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1997,3,164,0,281,0,445
Napa Corrections Dept.,Napa County Jail ,1997,3,105,10,66,12,193
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1997,3,69,9,61,9,148
Orange Sheriff's Dept.,Intake Release Center ,1997,3,391,68,249,88,796
Orange Sheriff's Dept.,James A Musick Facilities,1997,3,109,20,750,130,1009
Orange Sheriff's Dept.,Orange County Mens Jail ,1997,3,669,0,607,0,1276
Orange Sheriff's Dept.,Orange County Women's Jail,1997,3,0,139,0,199,338
Orange Sheriff's Dept.,Theo Lacy,1997,3,670,0,984,0,1654
Placer Sheriff's Dept.,Placer County Main Jail ,1997,3,150,17,67,2,236
Placer Sheriff's Dept.,Placer County Minimum Security ,1997,3,2,2,126,30,160
Plumas Sheriff's Dept.,Plumas County Jail ,1997,3,13.67,2.48,23.48,3.67,43.3
