"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2017,3,575,0,101,0,676
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2017,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2017,3,742,101,162,26,1031
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2017,3,43,10,214,25,292
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2017,3,253,43,188,38,522
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2017,3,1,0,50,0,51
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2017,3,483,4,152,1,640
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2017,3,115,78,132,44,369
San Mateo Sheriff's Dept.,SM Transitional Facility,2017,3,0,0,23,13,36
Santa Ana Police Dept.,Santa Ana Police Facility,2017,3,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Medium Security Facility,2017,3,109,2,95,0,206
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2017,3,490,94,156,39,779
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2017,3,0,0,0,2,2
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2017,3,1290,0,674,0,1964
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2017,3,0,297,0,158,455
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2017,3,1022,0,142,0,1164
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2017,3,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2017,3,237,30,61,13,341
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2017,3,18,0,27,0,45
Shasta Sheriff's Dept.,Shasta County Main Jail ,2017,3,217,36,71,13,337
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2017,3,72,13,14,0,99
Solano Sheriff's Dept.,Claybank Facility ,2017,3,136,20,58,22,236
Solano Sheriff's Dept.,Solano County Justice Center ,2017,3,381,66,70,9,526
Solano Sheriff's Dept.,Stanton Correctional Facility,2017,3,193,0,79,0,272
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2017,3,326,98,215,71,710
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2017,3,132,0,203,0,335
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2017,3,144,20,149,22,335
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2017,3,348,71,85,29,533
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2017,3,292,0,74,0,366
Sutter Sheriff's Dept.,Sutter County Jail ,2017,3,148,17,45,11,221
Tehama Sheriff's Dept.,Tehama County Jail ,2017,3,100,12,66,13,191
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2017,3,23,3,21,4,51
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2017,3,369,78,159,71,677
Tulare Sheriff's Dept.,Men's Correctional Facility,2017,3,127,0,187,35,349
Tulare Sheriff's Dept.,Pre-Trial Facility,2017,3,208,27,90,20,345
Tulare Sheriff's Dept.,Tulare County Jail ,2017,3,109,0,160,0,269
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2017,3,91,28,17,9,145
Ventura Sheriff's Dept.,Todd Road Jail,2017,3,280,113,296,89,778
Ventura Sheriff's Dept.,Ventura County Main Jail ,2017,3,554,10,218,3,785
Yolo Sheriff's Dept.,Leinberger Center ,2017,3,49,4,55,6,114
Yolo Sheriff's Dept.,Monroe Detention Center ,2017,3,203,34,48,6,291
Yuba Sheriff's Dept.,Yuba County Jail ,2017,3,261,29,44,5,339
Alameda Sheriff's Dept.,Glen Dyer Jail,2017,4,377,0,33,0,410
Alameda Sheriff's Dept.,Santa Rita Jail,2017,4,1548,209,357,46,2160
Amador Sheriff's Dept.,Amador County Jail,2017,4,34.07,9.53,28.97,6.63,79
Butte Sheriff's Dept.,Butte County Jail,2017,4,308,51,191,29,579
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2017,4,44,6,35,9,94
Colusa Sheriff's Dept.,Colusa County Jail,2017,4,41,7,25,5,78
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2017,4,0,0,58,0,58
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2017,4,579,10,94,9,692
Contra Costa Sheriff's Dept.,West County Detention Facility ,2017,4,482,142,123,63,810
Del Norte Sheriff's Dept.,Del Norte County Jail,2017,4,59,12,31,10,112
El Dorado Sheriff's Dept.,El Dorado County Jail,2017,4,113,26,104,26,269
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2017,4,42,3,71,15,131
Fresno Sheriff's Dept.,Fresno County Main Jail,2017,4,661,16,230,1,908
Fresno Sheriff's Dept.,Fresno North Annex Jail,2017,4,1026,0,471,0,1497
Fresno Sheriff's Dept.,Fresno South Annex Jail,2017,4,120,196,26,113,455
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2017,4,55,14,30,5,104
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2017,4,241,36,102,19,398
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2017,4,78,10,5,5,98
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2017,4,156,20,193,10,379
Inyo Sheriff's Dept.,Inyo County Jail,2017,4,18,5,27,6,56
Kern Sheriff's Dept.,Central Receiving Facility,2017,4,84,23,18,4,129
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2017,4,295,0,94,0,389
Kern Sheriff's Dept.,Lerdo Minimum,2017,4,241,42,366,46,695
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2017,4,683,118,145,33,979
Kings Sheriff's Dept.,Kings County Jail Facility,2017,4,322,52,77,22,473
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2017,4,159,24,84,19,286
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2017,4,45.5,3.8,23.3,5.4,78
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2017,4,0,1232,0,810,2042
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2017,4,2772,0,1543,0,4315
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2017,4,2432,0,1588,0,4020
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2017,4,0,0,81,0,81
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2017,4,880,0,572,0,1452
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2017,4,399,0,881,0,1280
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2017,4,2300,22,937,113,3372
Madera Corrections Dept.,Madera Adult Correctional Fac,2017,4,310,47,99,11,467
Marin Sheriff's Dept.,Marin County Jail,2017,4,196,33,68,21,318
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2017,4,20,5,13,4,42
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2017,4,165,26,99,15,305
Merced Sheriff's Dept.,John Latorraca Correctional Center,2017,4,389,53,22,2,466
Merced Sheriff's Dept.,Merced County Jail ,2017,4,188,8,1,0,197
Modoc Sheriff's Dept.,Modoc County Jail,2017,4,16,1,8,2,27
Mono Sheriff's Dept.,Mono County Jail ,2017,4,17,2,8,1,28
Monterey Sheriff's Dept.,Monterey County Jail ,2017,4,538,64,247,50,899
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2017,4,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2017,4,120,19,29,6,174
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2017,4,126,30,29,10,195
Orange Sheriff's Dept.,Intake Release Center ,2017,4,304,173,120,162,759
Orange Sheriff's Dept.,James A Musick Facilities,2017,4,103,26,370,107,606
Orange Sheriff's Dept.,Orange County Mens Jail ,2017,4,797,0,422,0,1219
Orange Sheriff's Dept.,Orange County Women's Jail,2017,4,0,154,0,157,311
Orange Sheriff's Dept.,Theo Lacy,2017,4,1549,0,1690,0,3239
Placer Sheriff's Dept.,Placer County Main Jail ,2017,4,247,33,45,8,333
Placer Sheriff's Dept.,So. Placer Minimum Security,2017,4,8,0,109,0,117
Placer Sheriff's Dept.,South Placer Jail,2017,4,192,5,32,48,277
Plumas Sheriff's Dept.,Plumas County Jail ,2017,4,22.3,5.67,22.23,3.83,54
Riverside Sheriff's Dept.,Blythe Jail ,2017,4,55,0,57,0,112
Riverside Sheriff's Dept.,Indio Jail ,2017,4,216,59,62,26,363
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2017,4,817,123,442,82,1464
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2017,4,393,96,180,36,705
Riverside Sheriff's Dept.,Southwest Detention Center,2017,4,745,3,359,0,1107
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2017,4,512,13,878,161,1564
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2017,4,1275,171,389,59,1894
San Benito Sheriff's Dept.,San Benito Adult Detention ,2017,4,78,13,30,8,129
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2017,4,489,188,53,87,817
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2017,4,150,155,417,113,835
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2017,4,1011,0,300,0,1311
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2017,4,1860,276,389,61,2586
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2017,4,151,0,571,0,722
San Diego Sheriff's Dept.,George Bailey Detention Facility,2017,4,863,0,798,0,1661
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2017,4,0,384,0,401,785
San Diego Sheriff's Dept.,San Diego Central Detention ,2017,4,669,0,336,0,1005
San Diego Sheriff's Dept.,San Diego Facility #8,2017,4,167,0,62,0,229
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2017,4,237,0,170,0,407
San Diego Sheriff's Dept.,Vista Facility ,2017,4,466,55,285,19,825
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2017,4,4.07,1.3,258.6,57,321
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2017,4,119,94,21,17,251
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2017,4,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2017,4,293,0,52,0,345
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2017,4,566,0,100,0,666
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2017,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2017,4,753,92,171,33,1049
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2017,4,46,10,226,27,309
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2017,4,260,53,191,40,544
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2017,4,1,0,49,0,50
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2017,4,490,3,137,0,630
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2017,4,111,68,124,40,343
San Mateo Sheriff's Dept.,SM Transitional Facility,2017,4,0,0,27,14,41
Santa Ana Police Dept.,Santa Ana Police Facility,2017,4,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Medium Security Facility,2017,4,126,0,79,0,205
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2017,4,519,84,164,38,805
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2017,4,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2017,4,1366,0,724,0,2090
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2017,4,0,291,0,149,440
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2017,4,910,0,126,0,1036
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2017,4,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2017,4,248,22,67,4,341
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2017,4,20,0,25,0,45
Shasta Sheriff's Dept.,Shasta County Main Jail ,2017,4,229,38,64,9,340
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2017,4,71,13,15,1,100
Solano Sheriff's Dept.,Claybank Facility ,2017,4,92,7,58,8,165
Solano Sheriff's Dept.,Solano County Justice Center ,2017,4,383,89,78,27,577
Solano Sheriff's Dept.,Stanton Correctional Facility,2017,4,196,0,73,0,269
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2017,4,323,103,221,64,711
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2017,4,127,0,171,0,298
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2017,4,114,20,147,26,307
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2017,4,361,73,98,25,557
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2017,4,286,0,77,0,363
Sutter Sheriff's Dept.,Sutter County Jail ,2017,4,179,19,48,15,261
Tehama Sheriff's Dept.,Tehama County Jail ,2017,4,100,14,64,11,189
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2017,4,19,2,19,5,45
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2017,4,364,74,164,72,674
Tulare Sheriff's Dept.,Men's Correctional Facility,2017,4,89,0,180,37,306
Tulare Sheriff's Dept.,Pre-Trial Facility,2017,4,200,30,89,16,335
Tulare Sheriff's Dept.,Tulare County Jail ,2017,4,103,0,166,0,269
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2017,4,83,33,19,10,145
Ventura Sheriff's Dept.,Todd Road Jail,2017,4,279,122,300,94,795
Ventura Sheriff's Dept.,Ventura County Main Jail ,2017,4,558,12,230,2,802
Yolo Sheriff's Dept.,Leinberger Center ,2017,4,57,4,52,6,119
Yolo Sheriff's Dept.,Monroe Detention Center ,2017,4,192,33,54,3,282
Yuba Sheriff's Dept.,Yuba County Jail ,2017,4,278,28,56,13,375
Alameda Sheriff's Dept.,Glen Dyer Jail,2017,5,403,1,29,0,433
Alameda Sheriff's Dept.,Santa Rita Jail,2017,5,1551,190,350,44,2135
Amador Sheriff's Dept.,Amador County Jail,2017,5,39.03,9.84,30.19,7.68,87
Butte Sheriff's Dept.,Butte County Jail,2017,5,299,51,198,29,577
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2017,5,46,7,38,9,100
Colusa Sheriff's Dept.,Colusa County Jail,2017,5,42,7,22,4,75
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2017,5,0,0,61,0,61
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2017,5,548,21,105,11,685
Contra Costa Sheriff's Dept.,West County Detention Facility ,2017,5,374,184,163,75,796
Del Norte Sheriff's Dept.,Del Norte County Jail,2017,5,60,16,28,10,114
El Dorado Sheriff's Dept.,El Dorado County Jail,2017,5,123,28,95,26,272
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2017,5,47,3,74,15,139
Fresno Sheriff's Dept.,Fresno County Main Jail,2017,5,658,15,238,2,913
Fresno Sheriff's Dept.,Fresno North Annex Jail,2017,5,1029,0,481,0,1510
Fresno Sheriff's Dept.,Fresno South Annex Jail,2017,5,114,191,30,122,457
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2017,5,54,13,32,6,105
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2017,5,219,37,116,16,388
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2017,5,85,11,6,6,108
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2017,5,170,23,210,11,414
Inyo Sheriff's Dept.,Inyo County Jail,2017,5,18,6,26,6,56
Kern Sheriff's Dept.,Central Receiving Facility,2017,5,79,20,17,2,118
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2017,5,290,0,109,0,399
Kern Sheriff's Dept.,Lerdo Minimum,2017,5,212,45,366,43,666
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2017,5,687,124,133,23,967
Kings Sheriff's Dept.,Kings County Jail Facility,2017,5,323,53,74,25,475
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2017,5,158,23,94,21,296
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2017,5,47.4,7.1,20.2,3.5,78
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2017,5,0,1294,0,788,2082
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2017,5,2815,0,1524,0,4339
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2017,5,2506,0,1572,0,4078
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2017,5,0,0,89,0,89
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2017,5,876,0,563,0,1439
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2017,5,244,0,1048,0,1292
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2017,5,2473,23,792,116,3404
Madera Corrections Dept.,Madera Adult Correctional Fac,2017,5,318,50,90,11,469
Marin Sheriff's Dept.,Marin County Jail,2017,5,195,34,64,18,311
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2017,5,19,4,12,6,41
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2017,5,174,25,99,10,308
Merced Sheriff's Dept.,John Latorraca Correctional Center,2017,5,394,60,20,2,476
Merced Sheriff's Dept.,Merced County Jail ,2017,5,206,8,3,0,217
Modoc Sheriff's Dept.,Modoc County Jail,2017,5,14,3,7,3,27
Mono Sheriff's Dept.,Mono County Jail ,2017,5,18,1,8,1,28
Monterey Sheriff's Dept.,Monterey County Jail ,2017,5,521,61,246,55,883
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2017,5,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2017,5,101,20,46,11,178
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2017,5,124,29,30,8,191
Orange Sheriff's Dept.,Intake Release Center ,2017,5,298,169,115,159,741
Orange Sheriff's Dept.,James A Musick Facilities,2017,5,154,13,424,119,710
Orange Sheriff's Dept.,Orange County Mens Jail ,2017,5,874,0,420,0,1294
Orange Sheriff's Dept.,Orange County Women's Jail,2017,5,0,151,0,146,297
Orange Sheriff's Dept.,Theo Lacy,2017,5,1424,0,1686,0,3110
Placer Sheriff's Dept.,Placer County Main Jail ,2017,5,243,33,44,8,328
Placer Sheriff's Dept.,So. Placer Minimum Security,2017,5,8,0,109,0,117
Placer Sheriff's Dept.,South Placer Jail,2017,5,187,5,32,49,273
Plumas Sheriff's Dept.,Plumas County Jail ,2017,5,25.29,7.68,15.61,2.61,51
Riverside Sheriff's Dept.,Blythe Jail ,2017,5,62,0,50,0,112
Riverside Sheriff's Dept.,Indio Jail ,2017,5,197,57,56,25,335
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2017,5,796,123,460,86,1465
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2017,5,401,97,200,45,743
Riverside Sheriff's Dept.,Southwest Detention Center,2017,5,744,3,352,1,1100
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2017,5,466,10,821,155,1452
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2017,5,1330,177,389,60,1956
San Benito Sheriff's Dept.,San Benito Adult Detention ,2017,5,84,11,25,10,130
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2017,5,476,196,52,73,797
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2017,5,154,145,434,132,865
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2017,5,1033,0,285,0,1318
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2017,5,1902,283,398,78,2661
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2017,5,137,0,596,0,733
San Diego Sheriff's Dept.,George Bailey Detention Facility,2017,5,783,0,865,0,1648
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2017,5,0,408,0,423,831
San Diego Sheriff's Dept.,San Diego Central Detention ,2017,5,693,0,299,0,992
San Diego Sheriff's Dept.,San Diego Facility #8,2017,5,169,0,55,0,224
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2017,5,250,0,169,0,419
San Diego Sheriff's Dept.,Vista Facility ,2017,5,465,59,290,22,836
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2017,5,3.45,1.23,267.74,77.09,350
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2017,5,107,93,19,16,235
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2017,5,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2017,5,270,0,48,0,318
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2017,5,574,0,101,0,675
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2017,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2017,5,777,98,164,26,1065
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2017,5,48,12,226,27,313
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2017,5,249,53,191,39,532
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2017,5,1,0,50,0,51
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2017,5,469,4,150,0,623
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2017,5,111,56,128,42,337
San Mateo Sheriff's Dept.,SM Transitional Facility,2017,5,0,0,28,14,42
Santa Ana Police Dept.,Santa Ana Police Facility,2017,5,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Medium Security Facility,2017,5,123,0,82,0,205
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2017,5,530,96,158,33,817
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2017,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2017,5,1304,0,729,0,2033
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2017,5,0,279,0,158,437
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2017,5,844,0,123,0,967
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2017,5,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2017,5,247,21,70,3,341
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2017,5,22,13,23,9,67
Shasta Sheriff's Dept.,Shasta County Main Jail ,2017,5,214,38,72,17,341
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2017,5,74,13,13,0,100
Solano Sheriff's Dept.,Claybank Facility ,2017,5,65,0,57,0,122
Solano Sheriff's Dept.,Solano County Justice Center ,2017,5,391,93,73,40,597
Solano Sheriff's Dept.,Stanton Correctional Facility,2017,5,209,0,79,0,288
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2017,5,293,79,203,57,632
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2017,5,125,0,171,0,296
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2017,5,135,19,169,35,358
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2017,5,370,70,98,33,571
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2017,5,258,0,96,0,354
Sutter Sheriff's Dept.,Sutter County Jail ,2017,5,176,22,44,23,265
Tehama Sheriff's Dept.,Tehama County Jail ,2017,5,102,15,61,10,188
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2017,5,19,2,17,4,42
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2017,5,372,71,153,80,676
Tulare Sheriff's Dept.,Men's Correctional Facility,2017,5,126,0,177,13,316
Tulare Sheriff's Dept.,Pre-Trial Facility,2017,5,196,34,93,43,366
Tulare Sheriff's Dept.,Tulare County Jail ,2017,5,102,0,165,0,267
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2017,5,86,33,17,8,144
Ventura Sheriff's Dept.,Todd Road Jail,2017,5,264,122,308,100,794
Ventura Sheriff's Dept.,Ventura County Main Jail ,2017,5,537,10,251,3,801
Yolo Sheriff's Dept.,Leinberger Center ,2017,5,56,5,47,4,112
Yolo Sheriff's Dept.,Monroe Detention Center ,2017,5,199,30,48,6,283
Yuba Sheriff's Dept.,Yuba County Jail ,2017,5,284,28,50,13,375
Alameda Sheriff's Dept.,Glen Dyer Jail,2017,6,383,0,25,0,408
Alameda Sheriff's Dept.,Santa Rita Jail,2017,6,1515,180,363,45,2103
Amador Sheriff's Dept.,Amador County Jail,2017,6,39,7.7,33.1,5.47,85
Butte Sheriff's Dept.,Butte County Jail,2017,6,302,51,192,29,574
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2017,6,47,8,34,5,94
Colusa Sheriff's Dept.,Colusa County Jail,2017,6,39,9,27,2,77
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2017,6,0,0,68,0,68
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2017,6,545,24,89,18,676
Contra Costa Sheriff's Dept.,West County Detention Facility ,2017,6,483,161,111,65,820
Del Norte Sheriff's Dept.,Del Norte County Jail,2017,6,50,10,36,12,108
El Dorado Sheriff's Dept.,El Dorado County Jail,2017,6,127,29,95,27,278
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2017,6,50,5,72,13,140
Fresno Sheriff's Dept.,Fresno County Main Jail,2017,6,669,15,234,4,922
Fresno Sheriff's Dept.,Fresno North Annex Jail,2017,6,1050,0,505,0,1555
Fresno Sheriff's Dept.,Fresno South Annex Jail,2017,6,115,199,29,112,455
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2017,6,56,14,21,10,101
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2017,6,220,40,112,15,387
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2017,6,79,10,5,5,99
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2017,6,158,21,195,10,384
Inyo Sheriff's Dept.,Inyo County Jail,2017,6,21,3,23,3,50
Kern Sheriff's Dept.,Central Receiving Facility,2017,6,82,22,15,3,122
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2017,6,273,0,110,0,383
Kern Sheriff's Dept.,Lerdo Minimum,2017,6,200,33,338,56,627
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2017,6,698,126,129,24,977
Kings Sheriff's Dept.,Kings County Jail Facility,2017,6,317,49,69,25,460
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2017,6,160,27,88,20,295
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2017,6,36,7,18,4,65
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2017,6,0,1311,0,782,2093
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2017,6,2665,0,1535,0,4200
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2017,6,2437,0,1586,0,4023
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2017,6,0,0,102,0,102
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2017,6,857,0,621,0,1478
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2017,6,395,0,881,0,1276
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2017,6,2496,13,920,104,3533
Madera Corrections Dept.,Madera Adult Correctional Fac,2017,6,261,39,64,2,366
Marin Sheriff's Dept.,Marin County Jail,2017,6,189,36,66,21,312
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2017,6,22,4,12,7,45
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2017,6,168,32,93,11,304
