"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Monterey Sheriff's Dept.,Monterey County Jail ,2008,1,552,102,53,31,738
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2008,1,180,0,136,0,316
Napa Corrections Dept.,Napa County Jail ,2008,1,128,20,77,10,235
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2008,1,114,38,48,8,208
Orange Sheriff's Dept.,Intake Release Center ,2008,1,240,196,104,182,722
Orange Sheriff's Dept.,James A Musick Facilities,2008,1,225,36,476,91,828
Orange Sheriff's Dept.,Orange County Mens Jail ,2008,1,810,0,387,0,1197
Orange Sheriff's Dept.,Orange County Women's Jail,2008,1,0,153,0,168,321
Orange Sheriff's Dept.,Theo Lacy,2008,1,1605,0,1256,0,2861
Placer Sheriff's Dept.,Placer County Main Jail ,2008,1,310,42,56,10,418
Placer Sheriff's Dept.,Placer County Minimum Security ,2008,1,7,3,120,26,156
Plumas Sheriff's Dept.,Plumas County Jail ,2008,1,12,4,21,3,40
Riverside Sheriff's Dept.,Blythe Jail ,2008,1,77,0,22,0,99
Riverside Sheriff's Dept.,Indio Jail ,2008,1,291,44,35,2,372
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2008,1,588,87,195,44,914
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2008,1,900,145,98,15,1158
Riverside Sheriff's Dept.,Southwest Detention Center,2008,1,1002,4,120,0,1126
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2008,1,580,0,1293,0,1873
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2008,1,0,13,0,242,255
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2008,1,1915,255,161,27,2358
San Benito Sheriff's Dept.,San Benito Adult Detention ,2008,1,51,9,45,5,110
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2008,1,720,130,67,5,922
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2008,1,193,80,590,187,1050
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2008,1,619,0,72,0,691
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2008,1,2206,346,172,36,2760
San Diego Sheriff's Dept.,Descanso Detention Facility,2008,1,12,0,316,0,328
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2008,1,142,0,309,0,451
San Diego Sheriff's Dept.,George Bailey Detention Facility,2008,1,1004,0,419,0,1423
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2008,1,0,407,0,305,712
San Diego Sheriff's Dept.,San Diego Central Detention ,2008,1,709,0,164,0,873
San Diego Sheriff's Dept.,San Diego Facility #8,2008,1,102,0,79,0,181
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2008,1,339,0,71,0,410
San Diego Sheriff's Dept.,Vista Facility ,2008,1,497,62,130,10,699
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2008,1,0,1,162,45,208
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2008,1,125,203,15,60,403
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2008,1,334,0,66,0,400
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2008,1,303,0,76,0,379
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2008,1,694,0,209,0,903
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2008,1,676,97,191,34,998
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2008,1,41,11,388,78,518
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2008,1,200,33,178,44,455
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2008,1,0,0,58,0,58
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2008,1,458,5,431,6,900
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2008,1,0,0,42,0,42
San Mateo Sheriff's Dept.,Womens Correctional Center ,2008,1,0,58,0,83,141
San Mateo Sheriff's Dept.,Womens Transitional Fac,2008,1,0,0,1,0,1
Santa Ana Police Dept.,Santa Ana Police Facility,2008,1,349,52,8,0,409
Santa Barbara Sheriff's Dept.,Medium Security Facility,2008,1,100,24,116,20,260
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2008,1,405,67,151,33,656
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2008,1,19,1,4,0,24
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2008,1,1562,0,981,0,2543
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2008,1,0,340,0,199,539
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2008,1,1184,0,183,0,1367
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2008,1,0,0,0,32,32
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2008,1,171,28,102,17,318
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2008,1,0,0,39,0,39
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2008,1,0,0,88,0,88
Shasta Sheriff's Dept.,Shasta County Main Jail ,2008,1,223,34,74,20,351
Sierra Sheriff's Dept.,Sierra County Jail ,2008,1,5,1,2,0,8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2008,1,56,3,9,7,75
Solano Sheriff's Dept.,Claybank Facility ,2008,1,188,42,113,22,365
Solano Sheriff's Dept.,Solano County Justice Center ,2008,1,483,71,91,20,665
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2008,1,374,45,196,29,644
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2008,1,117,25,192,35,369
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2008,1,369,99,89,95,652
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2008,1,96,0,213,0,309
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2008,1,249,0,110,0,359
Sutter Sheriff's Dept.,Sutter County Jail ,2008,1,150,21,64,17,252
Tehama Sheriff's Dept.,Tehama County Jail ,2008,1,80,12,64,15,171
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2008,1,13,6,22,1,42
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2008,1,336,114,192,53,695
Tulare Sheriff's Dept.,Men's Correctional Facility,2008,1,76,0,285,0,361
Tulare Sheriff's Dept.,Pre-Trial Facility,2008,1,81,0,117,47,245
Tulare Sheriff's Dept.,Tulare County Jail ,2008,1,187,0,61,0,248
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2008,1,66,10,49,11,136
Ventura Sheriff's Dept.,Todd Road Jail,2008,1,557,0,254,0,811
Ventura Sheriff's Dept.,Ventura County Main Jail ,2008,1,443,135,154,66,798
Ventura Work Furlough,Ventura County Work Furlough ,2008,1,0,0,91,25,116
Yolo Sheriff's Dept.,Leinberger Center ,2008,1,72,12,38,7,129
Yolo Sheriff's Dept.,Monroe Detention Center ,2008,1,226,34,28,6,294
Yuba Sheriff's Dept.,Yuba County Jail ,2008,1,295,53,69,18,435
Alameda Sheriff's Dept.,Glen Dyer Jail,2008,2,468,3,96,0,567
Alameda Sheriff's Dept.,Santa Rita Jail,2008,2,2830,263,656,108,3857
Amador Sheriff's Dept.,Amador County Jail,2008,2,32,11,25,10,78
Butte Sheriff's Dept.,Butte County Jail,2008,2,259,44,145,38,486
Calaveras Sheriff's Dept.,Calaveras County Jail,2008,2,43,5,22,5,75
Colusa Sheriff's Dept.,Colusa County Jail,2008,2,23,2,19,2,46
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2008,2,0,0,71,0,71
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2008,2,408,3,223,2,636
Contra Costa Sheriff's Dept.,West County Detention Facility ,2008,2,487,120,160,40,807
Del Norte Sheriff's Dept.,Del Norte County Jail,2008,2,65,11,48,14,138
El Dorado Sheriff's Dept.,El Dorado County Jail,2008,2,101,15,84,10,210
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2008,2,41,6,51,11,109
Fresno Sheriff's Dept.,Fresno County Main Jail,2008,2,803,0,61,0,864
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2008,2,0,0,167,0,167
Fresno Sheriff's Dept.,Fresno North Annex Jail,2008,2,1199,0,130,0,1329
Fresno Sheriff's Dept.,Fresno South Annex Jail,2008,2,156,271,8,50,485
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2008,2,57,13,28,6,104
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2008,2,180,34,100,17,331
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2008,2,100,0,80,0,180
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2008,2,97,22,93,33,245
Inyo Sheriff's Dept.,Inyo County Jail,2008,2,22,2,37,11,72
Kern Sheriff's Dept.,Central Receiving Facility,2008,2,98,25,24,5,152
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2008,2,95,0,13,0,108
Kern Sheriff's Dept.,Lerdo Minimum,2008,2,528,20,236,75,859
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2008,2,862,172,80,41,1155
Kings Sheriff's Dept.,Kings County Jail Facility,2008,2,158,25,134,36,353
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2008,2,117,17,79,24,237
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2008,2,20,3,61,8,92
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2008,2,0,1525,0,678,2203
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2008,2,3489,0,1354,0,4843
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2008,2,2535,0,1198,0,3733
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2008,2,1334,0,478,0,1812
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2008,2,1161,0,380,0,1541
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2008,2,583,0,810,0,1393
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2008,2,2691,17,983,2,3693
Madera Corrections Dept.,Madera Adult Correctional Fac,2008,2,268,62,40,8,378
Marin Sheriff's Dept.,Marin County Jail,2008,2,230,36,36,8,310
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2008,2,22,5,20,2,49
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2008,2,194,20,66,19,299
Merced Sheriff's Dept.,John Latorraca Correctional Center,2008,2,348,57,125,18,548
Merced Sheriff's Dept.,Merced County Jail ,2008,2,142,0,37,0,179
Modoc Sheriff's Dept.,Modoc County Jail,2008,2,11,0,9,1,21
Mono Sheriff's Dept.,Mono County Jail ,2008,2,12,1,13,1,27
Monterey Sheriff's Dept.,Monterey County Jail ,2008,2,603,115,64,30,812
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2008,2,174,0,100,0,274
Napa Corrections Dept.,Napa County Jail ,2008,2,119,27,81,15,242
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2008,2,101,11,63,11,186
Orange Sheriff's Dept.,Intake Release Center ,2008,2,228,190,115,172,705
Orange Sheriff's Dept.,James A Musick Facilities,2008,2,207,45,469,86,807
Orange Sheriff's Dept.,Orange County Mens Jail ,2008,2,807,0,454,0,1261
Orange Sheriff's Dept.,Orange County Women's Jail,2008,2,0,140,0,168,308
Orange Sheriff's Dept.,Theo Lacy,2008,2,1544,0,1284,0,2828
Placer Sheriff's Dept.,Placer County Main Jail ,2008,2,311,42,57,10,420
Placer Sheriff's Dept.,Placer County Minimum Security ,2008,2,8,3,120,25,156
Plumas Sheriff's Dept.,Plumas County Jail ,2008,2,11,3,21,3,38
Riverside Sheriff's Dept.,Blythe Jail ,2008,2,80,0,23,0,103
Riverside Sheriff's Dept.,Indio Jail ,2008,2,290,45,22,3,360
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2008,2,566,88,209,46,909
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2008,2,876,142,106,19,1143
Riverside Sheriff's Dept.,Southwest Detention Center,2008,2,982,5,129,0,1116
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2008,2,561,0,1325,0,1886
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2008,2,0,15,0,243,258
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2008,2,1915,262,168,23,2368
San Benito Sheriff's Dept.,San Benito Adult Detention ,2008,2,48,6,37,7,98
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2008,2,667,124,62,7,860
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2008,2,187,81,596,192,1056
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2008,2,597,0,71,0,668
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2008,2,2132,344,210,33,2719
San Diego Sheriff's Dept.,Descanso Detention Facility,2008,2,19,0,290,0,309
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2008,2,155,0,307,0,462
San Diego Sheriff's Dept.,George Bailey Detention Facility,2008,2,993,0,430,0,1423
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2008,2,0,408,0,305,713
San Diego Sheriff's Dept.,San Diego Central Detention ,2008,2,698,0,173,0,871
San Diego Sheriff's Dept.,San Diego Facility #8,2008,2,93,0,88,0,181
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2008,2,328,0,74,0,402
San Diego Sheriff's Dept.,Vista Facility ,2008,2,584,63,150,12,809
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2008,2,0,0,179,51,230
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2008,2,123,209,19,58,409
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2008,2,336,0,64,0,400
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2008,2,280,0,63,0,343
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2008,2,738,0,199,0,937
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2008,2,686,87,197,30,1000
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2008,2,35,13,393,83,524
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2008,2,201,28,176,46,451
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2008,2,0,0,65,0,65
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2008,2,606,7,304,5,922
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2008,2,0,0,44,0,44
San Mateo Sheriff's Dept.,Womens Correctional Center ,2008,2,0,74,0,55,129
San Mateo Sheriff's Dept.,Womens Transitional Fac,2008,2,0,0,1,0,1
Santa Ana Police Dept.,Santa Ana Police Facility,2008,2,377,49,7,1,434
Santa Barbara Sheriff's Dept.,Medium Security Facility,2008,2,108,24,111,20,263
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2008,2,398,71,159,34,662
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2008,2,19,1,4,0,24
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2008,2,1586,0,1004,0,2590
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2008,2,0,356,0,207,563
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2008,2,1218,0,192,0,1410
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2008,2,0,0,0,35,35
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2008,2,180,27,104,18,329
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2008,2,0,0,30,0,30
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2008,2,0,0,102,0,102
Shasta Sheriff's Dept.,Shasta County Main Jail ,2008,2,216,37,75,20,348
Sierra Sheriff's Dept.,Sierra County Jail ,2008,2,3,1,2,0,6
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2008,2,68,8,6,2,84
Solano Sheriff's Dept.,Claybank Facility ,2008,2,199,48,122,24,393
Solano Sheriff's Dept.,Solano County Justice Center ,2008,2,504,68,76,20,668
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2008,2,382,46,183,28,639
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2008,2,115,23,216,32,386
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2008,2,364,104,103,101,672
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2008,2,95,0,226,0,321
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2008,2,267,0,97,0,364
Sutter Sheriff's Dept.,Sutter County Jail ,2008,2,159,25,72,17,273
Tehama Sheriff's Dept.,Tehama County Jail ,2008,2,91,15,73,15,194
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2008,2,13,4,24,2,43
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2008,2,347,111,189,55,702
Tulare Sheriff's Dept.,Men's Correctional Facility,2008,2,74,0,288,0,362
Tulare Sheriff's Dept.,Pre-Trial Facility,2008,2,111,5,159,33,308
Tulare Sheriff's Dept.,Tulare County Jail ,2008,2,135,0,29,0,164
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2008,2,74,11,43,10,138
Ventura Sheriff's Dept.,Todd Road Jail,2008,2,566,0,254,0,820
Ventura Sheriff's Dept.,Ventura County Main Jail ,2008,2,426,156,156,72,810
Ventura Work Furlough,Ventura County Work Furlough ,2008,2,0,0,92,25,117
Yolo Sheriff's Dept.,Leinberger Center ,2008,2,72,8,39,5,124
Yolo Sheriff's Dept.,Monroe Detention Center ,2008,2,231,36,23,7,297
Yuba Sheriff's Dept.,Yuba County Jail ,2008,2,297,49,66,18,430
Alameda Sheriff's Dept.,Glen Dyer Jail,2008,3,550,4,99,0,653
Alameda Sheriff's Dept.,Santa Rita Jail,2008,3,2778,290,671,115,3854
Amador Sheriff's Dept.,Amador County Jail,2008,3,29,12,28,13,82
Butte Sheriff's Dept.,Butte County Jail,2008,3,254,37,138,38,467
Calaveras Sheriff's Dept.,Calaveras County Jail,2008,3,42,6,25,3,76
Colusa Sheriff's Dept.,Colusa County Jail,2008,3,23,2,17,4,46
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2008,3,0,0,82,0,82
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2008,3,415,3,207,2,627
Contra Costa Sheriff's Dept.,West County Detention Facility ,2008,3,456,123,132,36,747
Del Norte Sheriff's Dept.,Del Norte County Jail,2008,3,57,10,49,12,128
El Dorado Sheriff's Dept.,El Dorado County Jail,2008,3,105,13,73,11,202
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2008,3,38,9,59,11,117
Fresno Sheriff's Dept.,Fresno County Main Jail,2008,3,692,10,172,0,874
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2008,3,0,0,183,0,183
Fresno Sheriff's Dept.,Fresno North Annex Jail,2008,3,1013,0,334,0,1347
Fresno Sheriff's Dept.,Fresno South Annex Jail,2008,3,139,154,35,127,455
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2008,3,58,13,18,5,94
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2008,3,198,33,96,19,346
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2008,3,130,0,85,0,215
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2008,3,127,24,76,15,242
Inyo Sheriff's Dept.,Inyo County Jail,2008,3,27,4,37,12,80
Kern Sheriff's Dept.,Central Receiving Facility,2008,3,93,25,26,6,150
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2008,3,94,0,15,0,109
Kern Sheriff's Dept.,Lerdo Minimum,2008,3,540,19,226,76,861
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2008,3,815,162,110,44,1131
Kings Sheriff's Dept.,Kings County Jail Facility,2008,3,157,23,134,37,351
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2008,3,115,18,85,21,239
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2008,3,38,8,32,12,90
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2008,3,0,1531,0,677,2208
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2008,3,3470,0,1412,0,4882
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2008,3,2709,0,1048,0,3757
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2008,3,1352,0,436,0,1788
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2008,3,1203,0,326,0,1529
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2008,3,957,0,822,0,1779
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2008,3,2677,16,931,4,3628
Madera Corrections Dept.,Madera Adult Correctional Fac,2008,3,291,51,69,23,434
Marin Sheriff's Dept.,Marin County Jail,2008,3,238,35,41,12,326
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2008,3,23,4,16,3,46
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2008,3,188,19,69,21,297
Merced Sheriff's Dept.,John Latorraca Correctional Center,2008,3,360,48,136,21,565
Merced Sheriff's Dept.,Merced County Jail ,2008,3,132,0,35,0,167
Modoc Sheriff's Dept.,Modoc County Jail,2008,3,7,1,7,1,16
Mono Sheriff's Dept.,Mono County Jail ,2008,3,14,2,11,2,29
Monterey Sheriff's Dept.,Monterey County Jail ,2008,3,611,111,62,32,816
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2008,3,190,0,125,0,315
Napa Corrections Dept.,Napa County Jail ,2008,3,138,16,71,15,240
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2008,3,86,15,66,11,178
Orange Sheriff's Dept.,Intake Release Center ,2008,3,219,188,133,188,728
Orange Sheriff's Dept.,James A Musick Facilities,2008,3,244,35,501,82,862
Orange Sheriff's Dept.,Orange County Mens Jail ,2008,3,801,0,507,0,1308
Orange Sheriff's Dept.,Orange County Women's Jail,2008,3,0,131,0,176,307
Orange Sheriff's Dept.,Theo Lacy,2008,3,1552,0,1289,0,2841
Placer Sheriff's Dept.,Placer County Main Jail ,2008,3,313,42,57,10,422
Placer Sheriff's Dept.,Placer County Minimum Security ,2008,3,7,3,121,26,157
Plumas Sheriff's Dept.,Plumas County Jail ,2008,3,13,2,15,3,33
Riverside Sheriff's Dept.,Blythe Jail ,2008,3,71,0,28,0,99
Riverside Sheriff's Dept.,Indio Jail ,2008,3,283,45,32,6,366
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2008,3,558,84,220,54,916
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2008,3,849,149,115,23,1136
Riverside Sheriff's Dept.,Southwest Detention Center,2008,3,955,6,148,0,1109
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2008,3,551,0,1367,0,1918
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2008,3,0,12,0,251,263
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2008,3,1934,268,170,26,2398
San Benito Sheriff's Dept.,San Benito Adult Detention ,2008,3,60,6,49,6,121
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2008,3,696,125,63,7,891
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2008,3,203,79,669,201,1152
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2008,3,616,0,75,0,691
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2008,3,2227,352,205,32,2816
San Diego Sheriff's Dept.,Descanso Detention Facility,2008,3,50,0,284,0,334
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2008,3,148,0,329,0,477
San Diego Sheriff's Dept.,George Bailey Detention Facility,2008,3,988,0,439,0,1427
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2008,3,0,412,0,317,729
