"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2005,1,99,11,64,10,184
Oakland Police Dept.,Oakland Jail,2005,1,88,17,0,0,105
Orange Sheriff's Dept.,Intake Release Center ,2005,1,293,150,141,159,743
Orange Sheriff's Dept.,James A Musick Facilities,2005,1,227,43,593,101,964
Orange Sheriff's Dept.,Orange County Mens Jail ,2005,1,795,0,542,0,1337
Orange Sheriff's Dept.,Orange County Women's Jail,2005,1,0,134,0,199,333
Orange Sheriff's Dept.,Theo Lacy,2005,1,1124,0,1138,0,2262
Placer Sheriff's Dept.,Placer County Main Jail ,2005,1,269,36,49,9,363
Placer Sheriff's Dept.,Placer County Minimum Security ,2005,1,7,3,111,24,145
Plumas Sheriff's Dept.,Plumas County Jail ,2005,1,16,5,21,9,51
Riverside Sheriff's Dept.,Blythe Jail ,2005,1,92,0,17,0,109
Riverside Sheriff's Dept.,Indio Jail ,2005,1,273,35,34,6,348
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2005,1,342,85,171,56,654
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2005,1,720,155,138,32,1045
Riverside Sheriff's Dept.,Southwest Detention Center,2005,1,883,1,201,0,1085
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2005,1,218,0,1165,0,1383
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2005,1,0,6,0,234,240
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2005,1,1441,206,169,25,1841
San Benito Sheriff's Dept.,San Benito Adult Detention ,2005,1,80,8,37,4,129
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2005,1,722,122,44,5,893
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2005,1,221,10,732,202,1165
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2005,1,2471,410,260,50,3191
San Diego Sheriff's Dept.,Descanso Detention Facility,2005,1,33,0,248,0,281
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2005,1,152,0,333,0,485
San Diego Sheriff's Dept.,George Bailey Detention Facility,2005,1,1121,0,440,0,1561
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2005,1,1,416,0,258,675
San Diego Sheriff's Dept.,San Diego Central Detention ,2005,1,676,0,148,0,824
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2005,1,426,0,76,0,502
San Diego Sheriff's Dept.,Vista Facility ,2005,1,500,68,89,16,673
San Diego Work Furlough,Pacific Furlough Facility,2005,1,1,0,59,42,102
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2005,1,0,0,206,0,206
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2005,1,209,85,34,38,366
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2005,1,298,35,54,9,396
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2005,1,292,0,106,0,398
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2005,1,264,30,66,17,377
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2005,1,167,0,68,0,235
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2005,1,605,85,133,23,846
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2005,1,52,8,271,82,413
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2005,1,166,33,220,37,456
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2005,1,0,0,0,0,0
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2005,1,438,7,402,3,850
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2005,1,0,0,39,0,39
San Mateo Sheriff's Dept.,Womens Correctional Center ,2005,1,0,58,0,62,120
San Mateo Sheriff's Dept.,Womens Transitional Fac,2005,1,0,0,2,0,2
Santa Ana Police Dept.,Santa Ana Police Facility,2005,1,352,29,6,3,390
Santa Barbara Sheriff's Dept.,Medium Security Facility,2005,1,59,21,106,16,202
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2005,1,498,95,159,18,770
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2005,1,1419,0,799,0,2218
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2005,1,0,378,0,139,517
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2005,1,1183,0,173,0,1356
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2005,1,0,0,140,0,140
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2005,1,0,0,0,47,47
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2005,1,0,0,0,23,23
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2005,1,239,33,86,19,377
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2005,1,0,0,54,0,54
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2005,1,0,0,114,0,114
Shasta Sheriff's Dept.,Shasta County Main Jail ,2005,1,211,44,90,17,362
Sierra Sheriff's Dept.,Sierra County Jail ,2005,1,4,1,2,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2005,1,58,5,17,3,83
Solano Sheriff's Dept.,Claybank Facility ,2005,1,192,32,121,21,366
Solano Sheriff's Dept.,Solano County Justice Center ,2005,1,515,60,101,21,697
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2005,1,418,61,115,15,609
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2005,1,115,5,295,58,473
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2005,1,313,122,60,58,553
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2005,1,90,0,206,0,296
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2005,1,269,0,97,0,366
Sutter Sheriff's Dept.,Sutter County Jail ,2005,1,152,22,75,22,271
Tehama Sheriff's Dept.,Tehama County Jail ,2005,1,74,19,56,19,168
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2005,1,10,3,15,1,29
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2005,1,380,91,155,60,686
Tulare Sheriff's Dept.,Men's Correctional Facility,2005,1,59,0,207,0,266
Tulare Sheriff's Dept.,Pre-Trial Facility,2005,1,0,0,129,0,129
Tulare Sheriff's Dept.,Tulare County Jail ,2005,1,185,0,64,0,249
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2005,1,61,13,49,9,132
Ventura Sheriff's Dept.,Todd Road Jail,2005,1,352,0,475,0,827
Ventura Sheriff's Dept.,Ventura County Main Jail ,2005,1,310,94,207,121,732
Ventura Work Furlough,Ventura County Work Furlough ,2005,1,0,0,90,26,116
Yolo Sheriff's Dept.,Leinberger Center ,2005,1,88,10,22,4,124
Yolo Sheriff's Dept.,Monroe Detention Center ,2005,1,235,34,12,7,288
Yuba Sheriff's Dept.,Yuba County Jail ,2005,1,308,75,11,11,405
Alameda Sheriff's Dept.,Community Re-Entry Center,2005,2,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2005,2,216,0,35,0,251
Alameda Sheriff's Dept.,Santa Rita Jail,2005,2,2624,285,775,138,3822
Amador Sheriff's Dept.,Amador County Jail,2005,2,43,9,27,9,88
Butte Sheriff's Dept.,Butte County Jail,2005,2,252,36,161,48,497
Calaveras Sheriff's Dept.,Calaveras County Jail,2005,2,38,8,28,1,75
Colusa Sheriff's Dept.,Colusa County Jail,2005,2,15,4,27,3,49
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2005,2,0,0,82,0,82
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2005,2,424,5,232,2,663
Contra Costa Sheriff's Dept.,West County Detention Facility ,2005,2,510,142,154,43,849
Del Norte Sheriff's Dept.,Del Norte County Jail,2005,2,31,9,87,13,140
El Dorado Sheriff's Dept.,El Dorado County Jail,2005,2,90,13,96,12,211
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2005,2,55,10,51,13,129
Fresno Sheriff's Dept.,Fresno County Main Jail,2005,2,833,0,123,0,956
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2005,2,0,0,178,0,178
Fresno Sheriff's Dept.,Fresno North Annex Jail,2005,2,1050,0,215,0,1265
Fresno Sheriff's Dept.,Fresno South Annex Jail,2005,2,206,260,39,84,589
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2005,2,62,8,59,8,137
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2005,2,212,29,129,18,388
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2005,2,78,0,245,0,323
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2005,2,145,44,89,13,291
Inyo Sheriff's Dept.,Inyo County Jail,2005,2,37,9,32,4,82
Kern Sheriff's Dept.,Central Receiving Facility,2005,2,96,25,27,5,153
Kern Sheriff's Dept.,Lerdo Minimum,2005,2,508,29,358,65,960
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2005,2,819,131,118,52,1120
Kings Sheriff's Dept.,Kings County Branch Jail ,2005,2,39,14,78,18,149
Kings Sheriff's Dept.,Kings County Main Jail,2005,2,78,5,61,6,150
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2005,2,125,12,85,36,258
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2005,2,40,8,25,8,81
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2005,2,136,0,122,0,258
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2005,2,4890,0,1512,0,6402
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2005,2,3071,0,850,0,3921
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2005,2,1097,0,231,0,1328
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2005,2,969,0,737,0,1706
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2005,2,1665,1435,443,330,3873
Madera Corrections Dept.,Madera Adult Correctional Fac,2005,2,198,34,132,7,371
Marin Sheriff's Dept.,Marin County Jail,2005,2,230,36,30,5,301
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2005,2,23,4,14,6,47
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2005,2,161,23,82,15,281
Merced Sheriff's Dept.,John Latorraca Correctional Center,2005,2,305,51,124,25,505
Merced Sheriff's Dept.,Merced County Jail ,2005,2,133,0,31,0,164
Modoc Sheriff's Dept.,Modoc County Jail,2005,2,17,3,13,2,35
Mono Sheriff's Dept.,Mono County Jail ,2005,2,16,2,19,1,38
Monterey Sheriff's Dept.,Monterey County Jail ,2005,2,518,90,123,48,779
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2005,2,154,0,226,0,380
Napa Corrections Dept.,Napa County Jail ,2005,2,135,24,85,10,254
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2005,2,91,13,79,18,201
Oakland Police Dept.,Oakland Jail,2005,2,83,20,0,0,103
Orange Sheriff's Dept.,Intake Release Center ,2005,2,294,146,154,174,768
Orange Sheriff's Dept.,James A Musick Facilities,2005,2,221,42,633,101,997
Orange Sheriff's Dept.,Orange County Mens Jail ,2005,2,776,0,584,0,1360
Orange Sheriff's Dept.,Orange County Women's Jail,2005,2,0,134,0,198,332
Orange Sheriff's Dept.,Theo Lacy,2005,2,1135,0,1157,0,2292
Placer Sheriff's Dept.,Placer County Main Jail ,2005,2,271,37,49,9,366
Placer Sheriff's Dept.,Placer County Minimum Security ,2005,2,7,3,115,25,150
Plumas Sheriff's Dept.,Plumas County Jail ,2005,2,20,5,21,9,55
Riverside Sheriff's Dept.,Blythe Jail ,2005,2,92,0,18,0,110
Riverside Sheriff's Dept.,Indio Jail ,2005,2,265,40,39,5,349
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2005,2,364,95,148,46,653
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2005,2,714,163,138,28,1043
Riverside Sheriff's Dept.,Southwest Detention Center,2005,2,924,2,168,0,1094
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2005,2,234,0,1148,0,1382
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2005,2,0,5,0,231,236
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2005,2,1437,202,167,27,1833
San Benito Sheriff's Dept.,San Benito Adult Detention ,2005,2,80,9,35,4,128
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2005,2,725,116,48,6,895
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2005,2,250,6,717,214,1187
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2005,2,2441,377,271,39,3128
San Diego Sheriff's Dept.,Descanso Detention Facility,2005,2,48,0,258,0,306
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2005,2,153,0,344,0,497
San Diego Sheriff's Dept.,George Bailey Detention Facility,2005,2,1138,0,450,0,1588
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2005,2,0,434,0,258,692
San Diego Sheriff's Dept.,San Diego Central Detention ,2005,2,688,0,149,0,837
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2005,2,441,0,79,0,520
San Diego Sheriff's Dept.,Vista Facility ,2005,2,516,73,98,15,702
San Diego Work Furlough,Pacific Furlough Facility,2005,2,1,0,62,36,99
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2005,2,0,0,208,0,208
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2005,2,221,87,38,33,379
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2005,2,301,39,52,5,397
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2005,2,285,0,104,0,389
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2005,2,267,25,71,16,379
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2005,2,169,0,65,0,234
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2005,2,610,84,154,25,873
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2005,2,66,14,270,81,431
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2005,2,177,35,234,39,485
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2005,2,0,0,0,0,0
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2005,2,470,7,420,4,901
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2005,2,0,0,43,0,43
San Mateo Sheriff's Dept.,Womens Correctional Center ,2005,2,0,52,0,65,117
San Mateo Sheriff's Dept.,Womens Transitional Fac,2005,2,0,0,3,0,3
Santa Ana Police Dept.,Santa Ana Police Facility,2005,2,342,39,10,2,393
Santa Barbara Sheriff's Dept.,Medium Security Facility,2005,2,69,22,109,15,215
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2005,2,505,91,186,22,804
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2005,2,1441,0,794,0,2235
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2005,2,0,383,0,145,528
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2005,2,1299,0,160,0,1459
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2005,2,0,0,146,0,146
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2005,2,0,0,0,44,44
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2005,2,0,0,0,26,26
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2005,2,246,33,89,15,383
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2005,2,0,0,63,0,63
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2005,2,0,0,111,0,111
Shasta Sheriff's Dept.,Shasta County Main Jail ,2005,2,216,38,84,24,362
Sierra Sheriff's Dept.,Sierra County Jail ,2005,2,4,1,2,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2005,2,64,5,23,3,95
Solano Sheriff's Dept.,Claybank Facility ,2005,2,194,39,126,39,398
Solano Sheriff's Dept.,Solano County Justice Center ,2005,2,506,62,88,20,676
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2005,2,421,76,110,11,618
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2005,2,132,2,298,51,483
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2005,2,303,99,71,80,553
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2005,2,82,0,222,0,304
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2005,2,270,0,95,0,365
Sutter Sheriff's Dept.,Sutter County Jail ,2005,2,170,19,63,25,277
Tehama Sheriff's Dept.,Tehama County Jail ,2005,2,92,17,55,21,185
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2005,2,17,3,17,1,38
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2005,2,367,94,173,58,692
Tulare Sheriff's Dept.,Men's Correctional Facility,2005,2,61,0,240,0,301
Tulare Sheriff's Dept.,Pre-Trial Facility,2005,2,0,0,135,0,135
Tulare Sheriff's Dept.,Tulare County Jail ,2005,2,182,0,66,0,248
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2005,2,52,10,60,10,132
Ventura Sheriff's Dept.,Todd Road Jail,2005,2,347,0,484,0,831
Ventura Sheriff's Dept.,Ventura County Main Jail ,2005,2,284,100,196,126,706
Ventura Work Furlough,Ventura County Work Furlough ,2005,2,0,0,88,34,122
Yolo Sheriff's Dept.,Leinberger Center ,2005,2,92,18,17,7,134
Yolo Sheriff's Dept.,Monroe Detention Center ,2005,2,239,39,8,5,291
Yuba Sheriff's Dept.,Yuba County Jail ,2005,2,307,75,19,9,410
Alameda Sheriff's Dept.,Community Re-Entry Center,2005,3,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2005,3,246,0,87,0,333
Alameda Sheriff's Dept.,Santa Rita Jail,2005,3,2533,286,752,147,3718
Amador Sheriff's Dept.,Amador County Jail,2005,3,43,9,28,10,90
Butte Sheriff's Dept.,Butte County Jail,2005,3,268,43,160,41,512
Calaveras Sheriff's Dept.,Calaveras County Jail,2005,3,42,5,25,4,76
Colusa Sheriff's Dept.,Colusa County Jail,2005,3,13,2,26,3,44
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2005,3,0,0,103,0,103
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2005,3,428,5,232,2,667
Contra Costa Sheriff's Dept.,West County Detention Facility ,2005,3,515,132,155,39,841
Del Norte Sheriff's Dept.,Del Norte County Jail,2005,3,60,9,59,13,141
El Dorado Sheriff's Dept.,El Dorado County Jail,2005,3,101,17,87,10,215
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2005,3,64,9,44,11,128
Fresno Sheriff's Dept.,Fresno County Main Jail,2005,3,860,0,121,0,981
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2005,3,0,0,161,0,161
Fresno Sheriff's Dept.,Fresno North Annex Jail,2005,3,1088,0,201,0,1289
Fresno Sheriff's Dept.,Fresno South Annex Jail,2005,3,203,255,31,107,596
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2005,3,66,9,60,7,142
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2005,3,190,32,139,16,377
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2005,3,90,0,241,0,331
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2005,3,144,37,97,17,295
Inyo Sheriff's Dept.,Inyo County Jail,2005,3,41,10,33,6,90
Kern Sheriff's Dept.,Central Receiving Facility,2005,3,81,27,27,5,140
Kern Sheriff's Dept.,Lerdo Minimum,2005,3,514,28,346,66,954
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2005,3,826,130,111,54,1121
Kings Sheriff's Dept.,Kings County Branch Jail ,2005,3,61,15,63,19,158
Kings Sheriff's Dept.,Kings County Main Jail,2005,3,70,5,61,5,141
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2005,3,151,6,64,42,263
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2005,3,43,11,25,9,88
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2005,3,103,0,139,0,242
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2005,3,4533,0,1597,0,6130
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2005,3,3030,0,894,0,3924
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2005,3,1051,0,265,0,1316
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2005,3,851,0,601,0,1452
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2005,3,1511,1486,424,366,3787
Madera Corrections Dept.,Madera Adult Correctional Fac,2005,3,204,38,131,9,382
Marin Sheriff's Dept.,Marin County Jail,2005,3,237,37,33,4,311
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2005,3,27,4,19,4,54
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2005,3,162,25,83,21,291
Merced Sheriff's Dept.,John Latorraca Correctional Center,2005,3,315,56,117,21,509
Merced Sheriff's Dept.,Merced County Jail ,2005,3,123,0,37,0,160
Modoc Sheriff's Dept.,Modoc County Jail,2005,3,19,1,15,3,38
Mono Sheriff's Dept.,Mono County Jail ,2005,3,17,2,15,1,35
Monterey Sheriff's Dept.,Monterey County Jail ,2005,3,482,87,131,58,758
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2005,3,140,0,231,0,371
Napa Corrections Dept.,Napa County Jail ,2005,3,142,20,80,10,252
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2005,3,91,11,83,20,205
Oakland Police Dept.,Oakland Jail,2005,3,85,16,0,0,101
Orange Sheriff's Dept.,Intake Release Center ,2005,3,287,156,153,185,781
Orange Sheriff's Dept.,James A Musick Facilities,2005,3,217,43,701,120,1081
Orange Sheriff's Dept.,Orange County Mens Jail ,2005,3,779,0,569,0,1348
Orange Sheriff's Dept.,Orange County Women's Jail,2005,3,0,137,0,193,330
Orange Sheriff's Dept.,Theo Lacy,2005,3,1124,0,1205,0,2329
Placer Sheriff's Dept.,Placer County Main Jail ,2005,3,276,37,50,9,372
Placer Sheriff's Dept.,Placer County Minimum Security ,2005,3,7,3,117,25,152
Plumas Sheriff's Dept.,Plumas County Jail ,2005,3,18,5,22,10,55
Riverside Sheriff's Dept.,Blythe Jail ,2005,3,95,0,17,0,112
Riverside Sheriff's Dept.,Indio Jail ,2005,3,248,37,45,5,335
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2005,3,361,100,148,41,650
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2005,3,684,161,127,35,1007
Riverside Sheriff's Dept.,Southwest Detention Center,2005,3,908,1,166,0,1075
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2005,3,239,0,1164,0,1403
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2005,3,0,4,0,236,240
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2005,3,1440,203,171,28,1842
San Benito Sheriff's Dept.,San Benito Adult Detention ,2005,3,70,7,42,5,124
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2005,3,744,126,40,5,915
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2005,3,256,7,762,206,1231
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2005,3,2644,401,275,33,3353
San Diego Sheriff's Dept.,Descanso Detention Facility,2005,3,56,0,278,0,334
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2005,3,166,0,326,0,492
