"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Alameda Sheriff's Dept.,Santa Rita Jail,2016,2,1546,187,350,55,2138
Amador Sheriff's Dept.,Amador County Jail,2016,2,45.27,9.27,32.97,10,98
Butte Sheriff's Dept.,Butte County Jail,2016,2,295,44,200,34,573
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2016,2,35,10,34,12,91
Colusa Sheriff's Dept.,Colusa County Jail,2016,2,42,8,27,3,80
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2016,2,0,0,65,0,65
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2016,2,548,9,101,2,660
Contra Costa Sheriff's Dept.,West County Detention Facility ,2016,2,489,134,91,31,745
Del Norte Sheriff's Dept.,Del Norte County Jail,2016,2,38,10,46,9,103
El Dorado Sheriff's Dept.,El Dorado County Jail,2016,2,126,24,96,22,268
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2016,2,53,4,64,9,130
Fresno Sheriff's Dept.,Fresno County Main Jail,2016,2,659,16,249,3,927
Fresno Sheriff's Dept.,Fresno North Annex Jail,2016,2,933,0,455,0,1388
Fresno Sheriff's Dept.,Fresno South Annex Jail,2016,2,116,215,29,120,480
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2016,2,40,12,28,9,89
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2016,2,232,28,87,11,358
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2016,2,107,14,2,2,125
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2016,2,192,25,186,30,433
Inyo Sheriff's Dept.,Inyo County Jail,2016,2,23,4,34,11,72
Kern Sheriff's Dept.,Central Receiving Facility,2016,2,91,25,16,7,139
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2016,2,247,0,80,0,327
Kern Sheriff's Dept.,Lerdo Minimum,2016,2,156,30,337,0,523
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2016,2,769,96,243,51,1159
Kings Sheriff's Dept.,Kings County Branch Jail ,2016,2,95,16,6,1,118
Kings Sheriff's Dept.,Kings County Jail Facility,2016,2,302,42,6,1,351
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2016,2,125,18,94,23,260
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,2,56.44,9.48,35.62,15.86,117
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,2,0,1123,0,676,1799
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,2,2725,0,1577,0,4302
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,2,2399,0,1539,0,3938
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,2,1,0,72,0,73
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,2,914,0,601,0,1515
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,2,480,0,789,0,1269
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,2,2195,21,966,149,3331
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,2,247,37,77,9,370
Marin Sheriff's Dept.,Marin County Jail,2016,2,204,33,54,15,306
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,2,24,3,17,3,47
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,2,125,41,99,36,301
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,2,378,57,39,4,478
Merced Sheriff's Dept.,Merced County Jail ,2016,2,174,4,8,0,186
Modoc Sheriff's Dept.,Modoc County Jail,2016,2,5,2,8,3,18
Mono Sheriff's Dept.,Mono County Jail ,2016,2,17,4,9,1,31
Monterey Sheriff's Dept.,Monterey County Jail ,2016,2,524,55,294,49,922
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,2,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,2,98,19,44,3,164
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,2,135,29,43,14,221
Orange Sheriff's Dept.,Intake Release Center ,2016,2,316,175,108,147,746
Orange Sheriff's Dept.,James A Musick Facilities,2016,2,112,37,398,118,665
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,2,640,0,383,0,1023
Orange Sheriff's Dept.,Orange County Women's Jail,2016,2,0,151,0,152,303
Orange Sheriff's Dept.,Theo Lacy,2016,2,1713,0,1577,0,3290
Placer Sheriff's Dept.,Placer County Main Jail ,2016,2,322,43,59,10,434
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,2,7,0,95,0,102
Placer Sheriff's Dept.,South Placer Jail,2016,2,80,3,15,41,139
Plumas Sheriff's Dept.,Plumas County Jail ,2016,2,34.03,5.52,10.03,0.03,50
Riverside Sheriff's Dept.,Blythe Jail ,2016,2,44,0,59,0,103
Riverside Sheriff's Dept.,Indio Jail ,2016,2,237,22,96,22,377
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,2,724,125,466,99,1414
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,2,434,92,148,42,716
Riverside Sheriff's Dept.,Southwest Detention Center,2016,2,708,4,408,0,1120
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,2,721,34,917,138,1810
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,2,1488,180,398,58,2124
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,2,74,9,27,7,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,2,804,0,139,0,943
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,2,401,141,459,97,1098
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,2,461,154,71,75,761
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,2,1855,294,214,76,2439
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,2,209,0,508,0,717
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,2,696,0,827,0,1523
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,2,0,347,0,372,719
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,2,675,0,225,0,900
San Diego Sheriff's Dept.,San Diego Facility #8,2016,2,70,0,35,0,105
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,2,240,0,156,0,396
San Diego Sheriff's Dept.,Vista Facility ,2016,2,427,61,242,9,739
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,2,2,1,187,107,297
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,2,109,111,19,20,259
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,2,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2016,2,292,0,51,0,343
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2016,2,574,0,101,0,675
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2016,2,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2016,2,736,91,116,19,962
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2016,2,52,8,217,34,311
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2016,2,208,31,186,29,454
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2016,2,1,5,60,10,76
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2016,2,487,6,234,3,730
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2016,2,0,0,26,0,26
San Mateo Sheriff's Dept.,Womens Correctional Center ,2016,2,0,53,0,36,89
San Mateo Sheriff's Dept.,Womens Transitional Fac,2016,2,0,0,0,7,7
Santa Ana Police Dept.,Santa Ana Police Facility,2016,2,264,73,0,0,337
Santa Barbara Sheriff's Dept.,Medium Security Facility,2016,2,129,25,82,17,253
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2016,2,523,72,149,25,769
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2016,2,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2016,2,1247,0,617,0,1864
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2016,2,0,299,0,139,438
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2016,2,1072,0,159,0,1231
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2016,2,0,1,0,6,7
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2016,2,200,15,61,5,281
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2016,2,30,0,59,0,89
Shasta Sheriff's Dept.,Shasta County Main Jail ,2016,2,235,34,56,16,341
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2016,2,88,10,5,0,103
Solano Sheriff's Dept.,Claybank Facility ,2016,2,202,37,72,19,330
Solano Sheriff's Dept.,Solano County Justice Center ,2016,2,441,45,86,11,583
Solano Sheriff's Dept.,Stanton Correctional Facility,2016,2,33,0,20,0,53
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2016,2,429,80,220,77,806
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2016,2,109,0,239,0,348
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2016,2,146,14,155,22,337
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2016,2,328,74,69,30,501
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2016,2,291,0,70,0,361
Sutter Sheriff's Dept.,Sutter County Jail ,2016,2,157,26,40,14,237
Tehama Sheriff's Dept.,Tehama County Jail ,2016,2,90,17,72,22,201
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2016,2,34,6,12,2,54
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2016,2,393,90,129,69,681
Tulare Sheriff's Dept.,Men's Correctional Facility,2016,2,102,0,136,0,238
Tulare Sheriff's Dept.,Pre-Trial Facility,2016,2,201,10,61,35,307
Tulare Sheriff's Dept.,Tulare County Jail ,2016,2,91,0,170,0,261
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2016,2,80,32,24,9,145
Ventura Sheriff's Dept.,Todd Road Jail,2016,2,296,110,304,105,815
Ventura Sheriff's Dept.,Ventura County Main Jail ,2016,2,609,8,213,4,834
Yolo Sheriff's Dept.,Leinberger Center ,2016,2,53,4,38,9,104
Yolo Sheriff's Dept.,Monroe Detention Center ,2016,2,192,29,56,4,281
Yuba Sheriff's Dept.,Yuba County Jail ,2016,2,312,22,45,20,399
Alameda Sheriff's Dept.,Glen Dyer Jail,2016,3,368,0,21,0,389
Alameda Sheriff's Dept.,Santa Rita Jail,2016,3,1574,176,361,52,2163
Amador Sheriff's Dept.,Amador County Jail,2016,3,48.39,11.26,26.65,5.67,92
Butte Sheriff's Dept.,Butte County Jail,2016,3,288,43,216,35,582
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2016,3,34,12,37,12,95
Colusa Sheriff's Dept.,Colusa County Jail,2016,3,42,9,27,3,81
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2016,3,0,0,62,0,62
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2016,3,540,9,98,1,648
Contra Costa Sheriff's Dept.,West County Detention Facility ,2016,3,359,169,104,37,669
Del Norte Sheriff's Dept.,Del Norte County Jail,2016,3,39,12,44,11,106
El Dorado Sheriff's Dept.,El Dorado County Jail,2016,3,122,24,85,20,251
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2016,3,52,6,66,8,132
Fresno Sheriff's Dept.,Fresno County Main Jail,2016,3,648,17,260,2,927
Fresno Sheriff's Dept.,Fresno North Annex Jail,2016,3,933,0,466,0,1399
Fresno Sheriff's Dept.,Fresno South Annex Jail,2016,3,116,209,28,125,478
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2016,3,46,16,25,9,96
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2016,3,211,29,107,12,359
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2016,3,107,14,2,2,125
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2016,3,203,29,145,22,399
Inyo Sheriff's Dept.,Inyo County Jail,2016,3,21,3,33,11,68
Kern Sheriff's Dept.,Central Receiving Facility,2016,3,90,25,19,6,140
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2016,3,243,0,82,0,325
Kern Sheriff's Dept.,Lerdo Minimum,2016,3,171,27,317,62,577
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2016,3,767,108,247,53,1175
Kings Sheriff's Dept.,Kings County Branch Jail ,2016,3,58,9,39,11,117
Kings Sheriff's Dept.,Kings County Jail Facility,2016,3,220,32,62,12,326
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2016,3,108,16,105,21,250
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,3,54.2,7,46.1,13.2,120
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,3,0,1116,0,760,1876
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,3,2588,0,1650,0,4238
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,3,2292,0,1602,0,3894
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,3,0,0,89,0,89
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,3,881,0,637,0,1518
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,3,400,0,860,0,1260
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,3,2172,22,1065,142,3401
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,3,256,39,75,12,382
Marin Sheriff's Dept.,Marin County Jail,2016,3,201,38,53,13,305
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,3,21,2,18,4,45
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,3,123,44,101,37,305
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,3,384,56,47,6,493
Merced Sheriff's Dept.,Merced County Jail ,2016,3,179,0,10,4,193
Modoc Sheriff's Dept.,Modoc County Jail,2016,3,12,2,10,3,27
Mono Sheriff's Dept.,Mono County Jail ,2016,3,13,4,14,2,33
Monterey Sheriff's Dept.,Monterey County Jail ,2016,3,470,61,302,52,885
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,3,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,3,97,15,46,4,162
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,3,139,29,35,10,213
Orange Sheriff's Dept.,Intake Release Center ,2016,3,279,174,109,149,711
Orange Sheriff's Dept.,James A Musick Facilities,2016,3,102,35,417,105,659
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,3,666,0,392,0,1058
Orange Sheriff's Dept.,Orange County Women's Jail,2016,3,0,139,0,160,299
Orange Sheriff's Dept.,Theo Lacy,2016,3,1661,0,1577,0,3238
Placer Sheriff's Dept.,Placer County Main Jail ,2016,3,322,43,59,10,434
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,3,8,0,104,0,112
Placer Sheriff's Dept.,South Placer Jail,2016,3,80,3,16,36,135
Plumas Sheriff's Dept.,Plumas County Jail ,2016,3,37.9,6.1,11.81,1.23,57
Riverside Sheriff's Dept.,Blythe Jail ,2016,3,45,0,52,0,97
Riverside Sheriff's Dept.,Indio Jail ,2016,3,235,20,95,25,375
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,3,757,122,453,98,1430
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,3,439,94,152,44,729
Riverside Sheriff's Dept.,Southwest Detention Center,2016,3,707,4,402,0,1113
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,3,718,26,942,160,1846
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,3,1466,172,387,57,2082
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,3,66,15,33,6,120
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,3,734,0,136,0,870
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,3,355,135,503,117,1110
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,3,439,173,63,55,730
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,3,1854,281,304,37,2476
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,3,201,0,520,0,721
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,3,696,0,819,0,1515
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,3,0,343,0,396,739
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,3,676,0,249,0,925
San Diego Sheriff's Dept.,San Diego Facility #8,2016,3,84,0,46,0,130
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,3,243,0,166,0,409
San Diego Sheriff's Dept.,Vista Facility ,2016,3,452,61,230,13,756
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,3,4.903,0,194.13,101.968,301
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,3,101,104,18,18,241
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,3,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2016,3,294,0,52,0,346
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2016,3,571,0,101,0,672
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2016,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2016,3,723,84,134,16,957
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2016,3,47,7,239,43,336
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2016,3,213,34,189,30,466
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2016,3,0,4,63,7,74
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2016,3,492,8,232,4,736
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2016,3,0,0,22,0,22
San Mateo Sheriff's Dept.,Womens Correctional Center ,2016,3,0,50,0,34,84
San Mateo Sheriff's Dept.,Womens Transitional Fac,2016,3,0,0,0,10,10
Santa Ana Police Dept.,Santa Ana Police Facility,2016,3,271,64,0,0,335
Santa Barbara Sheriff's Dept.,Medium Security Facility,2016,3,124,20,84,21,249
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2016,3,528,85,163,27,803
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2016,3,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2016,3,1263,0,607,0,1870
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2016,3,0,283,0,158,441
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2016,3,1053,0,145,0,1198
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2016,3,0,0,0,7,7
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2016,3,197,17,77,8,299
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2016,3,25,0,62,0,87
Shasta Sheriff's Dept.,Shasta County Main Jail ,2016,3,232,44,52,11,339
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2016,3,77,7,11,0,95
Solano Sheriff's Dept.,Claybank Facility ,2016,3,192,39,77,19,327
Solano Sheriff's Dept.,Solano County Justice Center ,2016,3,431,45,94,8,578
Solano Sheriff's Dept.,Stanton Correctional Facility,2016,3,46,0,27,0,73
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2016,3,319,88,195,74,676
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2016,3,134,0,248,0,382
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2016,3,175,19,137,20,351
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2016,3,339,73,65,33,510
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2016,3,305,0,65,0,370
Sutter Sheriff's Dept.,Sutter County Jail ,2016,3,137,31,42,22,232
Tehama Sheriff's Dept.,Tehama County Jail ,2016,3,95,15,70,22,202
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2016,3,31,6,10,2,49
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2016,3,395,93,133,81,702
Tulare Sheriff's Dept.,Men's Correctional Facility,2016,3,104,0,153,0,257
Tulare Sheriff's Dept.,Pre-Trial Facility,2016,3,215,21,76,32,344
Tulare Sheriff's Dept.,Tulare County Jail ,2016,3,95,0,169,0,264
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2016,3,78,28,28,9,143
Ventura Sheriff's Dept.,Todd Road Jail,2016,3,294,98,318,102,812
Ventura Sheriff's Dept.,Ventura County Main Jail ,2016,3,590,6,230,4,830
Yolo Sheriff's Dept.,Leinberger Center ,2016,3,54,2,34,8,98
Yolo Sheriff's Dept.,Monroe Detention Center ,2016,3,187,29,57,7,280
Yuba Sheriff's Dept.,Yuba County Jail ,2016,3,286,27,64,18,395
Alameda Sheriff's Dept.,Glen Dyer Jail,2016,4,356,0,26,0,382
Alameda Sheriff's Dept.,Santa Rita Jail,2016,4,1529,175,363,51,2118
Amador Sheriff's Dept.,Amador County Jail,2016,4,50.2,10.37,20.16,5.8,87
Butte Sheriff's Dept.,Butte County Jail,2016,4,282,36,227,42,587
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2016,4,29,9,34,11,83
Colusa Sheriff's Dept.,Colusa County Jail,2016,4,48,6,24,6,84
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2016,4,0,0,59,0,59
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2016,4,558,11,87,0,656
Contra Costa Sheriff's Dept.,West County Detention Facility ,2016,4,392,170,68,52,682
Del Norte Sheriff's Dept.,Del Norte County Jail,2016,4,34,12,51,10,107
El Dorado Sheriff's Dept.,El Dorado County Jail,2016,4,113,27,85,16,241
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2016,4,46,6,68,11,131
Fresno Sheriff's Dept.,Fresno County Main Jail,2016,4,656,15,269,2,942
Fresno Sheriff's Dept.,Fresno North Annex Jail,2016,4,939,0,499,0,1438
Fresno Sheriff's Dept.,Fresno South Annex Jail,2016,4,110,202,31,134,477
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2016,4,54,18,29,9,110
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2016,4,224,31,100,11,366
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2016,4,79,9,5,2,95
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2016,4,162,26,206,37,431
Inyo Sheriff's Dept.,Inyo County Jail,2016,4,22,3,36,11,72
Kern Sheriff's Dept.,Central Receiving Facility,2016,4,117,29,24,8,178
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2016,4,256,0,91,0,347
Kern Sheriff's Dept.,Lerdo Minimum,2016,4,174,22,336,69,601
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2016,4,739,119,280,43,1181
Kings Sheriff's Dept.,Kings County Branch Jail ,2016,4,52,15,40,15,122
Kings Sheriff's Dept.,Kings County Jail Facility,2016,4,228,34,54,6,322
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2016,4,123,14,96,18,251
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,4,47.2,7.9,54.5,13.5,123
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,4,0,1161,0,698,1859
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,4,2721,0,1518,0,4239
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,4,2299,0,1482,0,3781
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,4,2,0,79,0,81
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,4,855,0,653,0,1508
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,4,400,0,860,0,1260
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,4,2267,35,986,154,3442
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,4,249,42,72,8,371
Marin Sheriff's Dept.,Marin County Jail,2016,4,199,36,64,14,313
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,4,22,2,19,4,47
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,4,115,52,118,20,305
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,4,398,51,47,6,502
Merced Sheriff's Dept.,Merced County Jail ,2016,4,182,0,6,0,188
Modoc Sheriff's Dept.,Modoc County Jail,2016,4,12,3,11,1,27
Mono Sheriff's Dept.,Mono County Jail ,2016,4,13,3,10,3,29
Monterey Sheriff's Dept.,Monterey County Jail ,2016,4,461,60,298,50,869
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,4,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,4,117,23,72,11,223
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,4,136,33,30,10,209
Orange Sheriff's Dept.,Intake Release Center ,2016,4,273,168,111,152,704
Orange Sheriff's Dept.,James A Musick Facilities,2016,4,113,35,400,110,658
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,4,698,0,366,0,1064
Orange Sheriff's Dept.,Orange County Women's Jail,2016,4,0,145,0,157,302
Orange Sheriff's Dept.,Theo Lacy,2016,4,1609,0,1571,0,3180
Placer Sheriff's Dept.,Placer County Main Jail ,2016,4,313,42,57,10,422
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,4,8,0,111,0,119
Placer Sheriff's Dept.,South Placer Jail,2016,4,82,3,16,44,145
Plumas Sheriff's Dept.,Plumas County Jail ,2016,4,40.37,6.8,11.33,2.07,61
Riverside Sheriff's Dept.,Blythe Jail ,2016,4,57,0,47,0,104
Riverside Sheriff's Dept.,Indio Jail ,2016,4,242,25,90,23,380
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,4,797,126,422,92,1437
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,4,413,106,160,43,722
Riverside Sheriff's Dept.,Southwest Detention Center,2016,4,736,4,379,1,1120
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,4,682,23,969,166,1840
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,4,1457,175,385,55,2072
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,4,64,13,34,7,118
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,4,435,187,53,51,726
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,4,314,106,501,122,1043
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,4,744,0,153,0,897
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,4,1928,295,262,35,2520
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,4,194,0,546,0,740
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,4,718,0,822,0,1540
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,4,0,361,0,397,758
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,4,655,0,290,0,945
San Diego Sheriff's Dept.,San Diego Facility #8,2016,4,90,0,49,0,139
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,4,243,0,155,0,398
San Diego Sheriff's Dept.,Vista Facility ,2016,4,445,49,219,9,722
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,4,5.933,0,198.999,86.633,292
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,4,104,100,18,18,240
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,4,0,0,0,0,0
