"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2000,1,56,9,45,16,126
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2000,1,773,0,407,0,1180
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2000,1,3599,0,2472,0,6071
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2000,1,1625,0,1388,0,3013
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2000,1,2486,1673,1355,531,6045
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2000,1,763,0,577,0,1340
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2000,1,423,0,956,0,1379
Los Angeles Sheriff's Dept.,Sybil Brand Institute,2000,1,24,0,6,0,30
Madera Corrections Dept.,Madera Adult Correctional Fac,2000,1,119.48,17.29,131.65,15.1,283.52
Marin Sheriff's Dept.,Marin County Jail,2000,1,209,48,36,7,300
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2000,1,16.7,2,20.1,0.9,39.7
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2000,1,133,15,76,10,234
Merced Sheriff's Dept.,John Latorraca Correctional Center,2000,1,182,31,158,28,399
Merced Sheriff's Dept.,Merced County Jail ,2000,1,142,0,23,0,165
Modoc Sheriff's Dept.,Modoc County Jail,2000,1,11,2,14,1,28
Mono Sheriff's Dept.,Mono County Jail ,2000,1,8.61,1.16,9.19,1.69,20.65
Monterey Sheriff's Dept.,Monterey County Jail ,2000,1,406,60,115,31,612
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2000,1,149,0,189,0,338
Napa Corrections Dept.,Napa County Jail ,2000,1,56,5,139,18,218
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2000,1,80,5,65,10,160
Oakland Police Dept.,Oakland Jail,2000,1,103,20,0,0,123
Orange Sheriff's Dept.,Intake Release Center ,2000,1,356,63,203,101,723
Orange Sheriff's Dept.,James A Musick Facilities,2000,1,118,22,607,88,835
Orange Sheriff's Dept.,Orange County Mens Jail ,2000,1,651,0,587,0,1238
Orange Sheriff's Dept.,Orange County Women's Jail,2000,1,0,151,0,191,342
Orange Sheriff's Dept.,Theo Lacy,2000,1,731,0,889,0,1620
Placer Sheriff's Dept.,Placer County Main Jail ,2000,1,188,16,55,10,269
Placer Sheriff's Dept.,Placer County Minimum Security ,2000,1,8,5,93,20,126
Plumas Sheriff's Dept.,Plumas County Jail ,2000,1,23.78,2.61,13.32,2.81,42.52
Riverside Sheriff's Dept.,Blythe Jail ,2000,1,42,0,49,0,91
Riverside Sheriff's Dept.,Indio Jail ,2000,1,244,23,52,3,322
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2000,1,204,60,301,60,625
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2000,1,827,103,184,35,1149
Riverside Sheriff's Dept.,Southwest Detention Center,2000,1,262,5,46,0,313
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2000,1,183,0,952,0,1135
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2000,1,0,0,0,0,0
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2000,1,1550,274,123,187,2134
San Benito Sheriff's Dept.,San Benito Adult Detention ,2000,1,48,4,38,6,96
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2000,1,637,105,62,5,809
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2000,1,153,40,691,165,1049
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2000,1,2432,338,267,65,3102
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,2000,1,0,0,80,0,80
San Diego Probation Dept.,Camp West Fork ,2000,1,0,0,113,0,113
San Diego Sheriff's Dept.,Descanso Detention Facility,2000,1,53,0,223,0,276
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2000,1,34,0,384,0,418
San Diego Sheriff's Dept.,George Bailey Detention Facility,2000,1,901,0,551,0,1452
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2000,1,0,357,0,283,640
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2000,1,278,0,62,0,340
San Diego Sheriff's Dept.,Vista Facility ,2000,1,525,60,150,18,753
San Diego Work Furlough,Pacific Work Furlough Facility ,2000,1,1,0,70,26,97
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2000,1,329,0,8,0,337
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2000,1,342,58,8,1,409
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2000,1,309,43,15,1,368
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2000,1,294,158,11,5,468
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2000,1,521,0,11,0,532
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2000,1,406,56,178,33,673
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2000,1,118,15,180,25,338
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2000,1,0,0,45,0,45
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2000,1,496,0,374,0,870
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,2000,1,0,0,109,0,109
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2000,1,0,0,0,17,17
San Mateo Sheriff's Dept.,Womens Correctional Center ,2000,1,0,41,0,62,103
Santa Ana Police Dept.,Santa Ana Police Facility,2000,1,353,49,3,0,405
Santa Barbara Sheriff's Dept.,Female Honor Farm,2000,1,0,2,0,18,20
Santa Barbara Sheriff's Dept.,Medium Security Facility,2000,1,34,0,136,0,170
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2000,1,364,57,216,37,674
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,2000,1,0,0,12,1,13
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,2000,1,0,0,13,0,13
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2000,1,1211,0,1194,0,2405
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2000,1,0,238,0,205,443
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2000,1,1041,0,260,0,1301
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2000,1,0,0,207,0,207
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2000,1,0,0,0,23,23
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2000,1,215,27,59,15,316
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2000,1,0,0,88,0,88
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2000,1,0,0,140,0,140
Scapular House,Scapular House ,2000,1,0,0,152,13,165
Shasta Sheriff's Dept.,Shasta County Detention Annex,2000,1,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2000,1,193.4,26.8,112.6,24,356.8
Sierra Sheriff's Dept.,Sierra County Jail ,2000,1,1.16,0.1,1.38,0.03,2.67
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2000,1,50,15,22,4,91
Solano Sheriff's Dept.,Claybank Facility ,2000,1,26,0,125,0,151
Solano Sheriff's Dept.,Solano County Justice Center ,2000,1,465,80,81,30,656
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2000,1,373,64,147,21,605
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2000,1,112,1,341,48,502
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2000,1,150,51,95,82,378
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2000,1,61,0,196,0,257
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2000,1,289,0,87,0,376
Sutter Sheriff's Dept.,Sutter County Jail ,2000,1,144,21,55,19,239
Tehama Sheriff's Dept.,Tehama County Jail ,2000,1,109,13,62,7,191
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2000,1,14,4,18,1,37
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2000,1,364,68,134,62,628
Tulare Sheriff's Dept.,Tulare Correctional Center ,2000,1,0,0,219,0,219
Tulare Sheriff's Dept.,Tulare County Jail ,2000,1,216,0,38,0,254
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2000,1,30,6,53,9,98
Ventura Sheriff's Dept.,Ventura County Branch- Medium,2000,1,121,403,0,0,524
Ventura Sheriff's Dept.,Ventura County Branch- Women ,2000,1,0,67,0,93,160
Ventura Sheriff's Dept.,Ventura County Main Jail ,2000,1,453,8,135,3,599
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2000,1,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2000,1,0,0,94,23,117
Yolo Sheriff's Dept.,Leinberger Center ,2000,1,22,5,44,5,76
Yolo Sheriff's Dept.,Monroe Detention Center ,2000,1,200,31,32,7,270
Yuba Sheriff's Dept.,Yuba County Jail ,2000,1,224,16,13,5,258
Alameda Sheriff's Dept.,Glen Dyer Jail,2000,2,605,17,89,1,712
Alameda Sheriff's Dept.,Santa Rita Jail,2000,2,2379,244,896,163,3682
Amador Sheriff's Dept.,Amador County Jail,2000,2,16.45,3.48,19,2.24,41.17
Butte Sheriff's Dept.,Butte County Jail,2000,2,290,30,79,20,419
Calaveras Sheriff's Dept.,Calaveras County Jail,2000,2,15.2,3.3,30.6,1.6,50.7
Colusa Sheriff's Dept.,Colusa County Jail,2000,2,20,5,28,3,56
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2000,2,0,0,218,0,218
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2000,2,473,59,125,16,673
Contra Costa Sheriff's Dept.,West County Detention Facility ,2000,2,444,28,180,12,664
Del Norte Sheriff's Dept.,Del Norte County Jail,2000,2,58.8,9.6,39.2,6.4,114
El Dorado Sheriff's Dept.,El Dorado County Jail,2000,2,65,7,89,13,174
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2000,2,41,3,45,6,95
Fresno Sheriff's Dept.,Fresno County Main Jail,2000,2,664,181,119,51,1015
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2000,2,0,0,207,0,207
Fresno Sheriff's Dept.,Fresno North Annex Jail,2000,2,401,0,17,0,418
Fresno Sheriff's Dept.,Fresno South Annex Jail,2000,2,542,0,90,0,632
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2000,2,53,36,15,2,106
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2000,2,193,31,88,12,324
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2000,2,86.5,86.5,86.5,86.5,346
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2000,2,74,74,74,74,296
Inyo Sheriff's Dept.,Inyo County Jail,2000,2,27.6,4.3,26.9,7.4,66.2
Kern Sheriff's Dept.,Kern County- Female Minimum ,2000,2,0,2,0,76,78
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2000,2,81,23,35,19,158
Kern Sheriff's Dept.,Lerdo Minimum,2000,2,488,0,339,0,827
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2000,2,604,105,115,89,913
Kings Sheriff's Dept.,Kings County Branch Jail ,2000,2,60,6,107,22,195
Kings Sheriff's Dept.,Kings County Main Jail,2000,2,61,7,75,13,156
Lake Sheriff's Dept.,Lake County Facility,2000,2,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2000,2,114,16,69,15,214
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2000,2,50,4,49,17,120
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2000,2,807,0,402,0,1209
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2000,2,4296,0,2018,0,6314
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2000,2,1611,0,1302,0,2913
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2000,2,2540,1187,1346,1071,6144
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2000,2,816,0,500,0,1316
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2000,2,390,0,993,0,1383
Los Angeles Sheriff's Dept.,Sybil Brand Institute,2000,2,23,0,9,0,32
Madera Corrections Dept.,Madera Adult Correctional Fac,2000,2,129.6,18.67,132.6,7.13,288
Marin Sheriff's Dept.,Marin County Jail,2000,2,212,44,33,9,298
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2000,2,16.9,3.2,18.1,0.5,38.7
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2000,2,130,16,79,13,238
Merced Sheriff's Dept.,John Latorraca Correctional Center,2000,2,181,40,160,20,401
Merced Sheriff's Dept.,Merced County Jail ,2000,2,128,0,28,0,156
Modoc Sheriff's Dept.,Modoc County Jail,2000,2,8,1,18,2,29
Mono Sheriff's Dept.,Mono County Jail ,2000,2,9.24,3.9,11.79,0.41,25.34
Monterey Sheriff's Dept.,Monterey County Jail ,2000,2,384,79,131,39,633
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2000,2,148,0,223,0,371
Napa Corrections Dept.,Napa County Jail ,2000,2,114,15,84,4,217
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2000,2,81,4,60,12,157
Oakland Police Dept.,Oakland Jail,2000,2,122,24,0,0,146
Orange Sheriff's Dept.,Intake Release Center ,2000,2,347,78,198,99,722
Orange Sheriff's Dept.,James A Musick Facilities,2000,2,144,17,645,96,902
Orange Sheriff's Dept.,Orange County Mens Jail ,2000,2,645,0,571,0,1216
Orange Sheriff's Dept.,Orange County Women's Jail,2000,2,0,142,0,193,335
Orange Sheriff's Dept.,Theo Lacy,2000,2,762,0,860,0,1622
Placer Sheriff's Dept.,Placer County Main Jail ,2000,2,200,17,59,11,287
Placer Sheriff's Dept.,Placer County Minimum Security ,2000,2,10,6,111,24,151
Plumas Sheriff's Dept.,Plumas County Jail ,2000,2,23.72,3.17,16.69,2.35,45.93
Riverside Sheriff's Dept.,Blythe Jail ,2000,2,43,0,51,0,94
Riverside Sheriff's Dept.,Indio Jail ,2000,2,256,24,54,3,337
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2000,2,214,65,305,65,649
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2000,2,868,108,193,37,1206
Riverside Sheriff's Dept.,Southwest Detention Center,2000,2,276,2,47,0,325
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2000,2,183,0,952,0,1135
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2000,2,0,0,0,0,0
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2000,2,1369,298,131,187,1985
San Benito Sheriff's Dept.,San Benito Adult Detention ,2000,2,55,4,33,9,101
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2000,2,679,109,59,5,852
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2000,2,134,33,733,167,1067
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2000,2,2419,332,283,74,3108
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,2000,2,0,0,78,0,78
San Diego Probation Dept.,Camp West Fork ,2000,2,0,0,117,0,117
San Diego Sheriff's Dept.,Descanso Detention Facility,2000,2,41,0,220,0,261
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2000,2,20,0,388,0,408
San Diego Sheriff's Dept.,George Bailey Detention Facility,2000,2,940,0,557,0,1497
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2000,2,0,384,0,297,681
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2000,2,302,0,72,0,374
San Diego Sheriff's Dept.,Vista Facility ,2000,2,551,67,166,18,802
San Diego Work Furlough,Pacific Work Furlough Facility ,2000,2,2,0,70,28,100
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2000,2,309,0,27,0,336
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2000,2,339,68,14,4,425
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2000,2,303,47,23,1,374
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2000,2,292,150,18,8,468
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2000,2,533,0,24,0,557
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2000,2,446,62,175,33,716
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2000,2,108,19,189,29,345
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2000,2,0,0,50,0,50
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2000,2,520,0,392,0,912
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,2000,2,0,0,124,0,124
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2000,2,0,0,0,18,18
San Mateo Sheriff's Dept.,Womens Correctional Center ,2000,2,0,44,0,65,109
Santa Ana Police Dept.,Santa Ana Police Facility,2000,2,347,37,6,0,390
Santa Barbara Sheriff's Dept.,Female Honor Farm,2000,2,0,1,0,21,22
Santa Barbara Sheriff's Dept.,Medium Security Facility,2000,2,34,0,137,0,171
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2000,2,354,53,218,36,661
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,2000,2,0,0,14,0,14
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,2000,2,0,0,12,0,12
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2000,2,1264,0,1239,0,2503
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2000,2,0,250,0,230,480
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2000,2,991,0,250,0,1241
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2000,2,0,0,231,0,231
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2000,2,0,0,0,22,22
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2000,2,222,29,66,15,332
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2000,2,0,0,83,0,83
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2000,2,0,0,155,0,155
Scapular House,Scapular House ,2000,2,0,0,163,16,179
Shasta Sheriff's Dept.,Shasta County Detention Annex,2000,2,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2000,2,191.7,37.8,122.7,17.4,369.6
Sierra Sheriff's Dept.,Sierra County Jail ,2000,2,1.44,0.03,2.06,0.27,3.8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2000,2,51,10,27,2,90
Solano Sheriff's Dept.,Claybank Facility ,2000,2,17,0,128,0,145
Solano Sheriff's Dept.,Solano County Justice Center ,2000,2,461,97,97,35,690
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2000,2,393,67,136,16,612
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2000,2,103,3,330,49,485
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2000,2,188,68,116,88,460
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2000,2,45,0,254,0,299
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2000,2,281,0,86,0,367
Sutter Sheriff's Dept.,Sutter County Jail ,2000,2,102,19,54,20,195
Tehama Sheriff's Dept.,Tehama County Jail ,2000,2,120,9,76,9,214
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2000,2,15,3,20,2,40
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2000,2,367,69,157,57,650
Tulare Sheriff's Dept.,Tulare Correctional Center ,2000,2,0,0,202,11,213
Tulare Sheriff's Dept.,Tulare County Jail ,2000,2,216,0,32,0,248
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2000,2,38,9,53,10,110
Ventura Sheriff's Dept.,Ventura County Branch- Medium,2000,2,89,0,430,0,519
Ventura Sheriff's Dept.,Ventura County Branch- Women ,2000,2,0,76,0,86,162
Ventura Sheriff's Dept.,Ventura County Main Jail ,2000,2,494,9,121,2,626
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2000,2,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2000,2,0,0,113,28,141
Yolo Sheriff's Dept.,Leinberger Center ,2000,2,24,2,53,12,91
Yolo Sheriff's Dept.,Monroe Detention Center ,2000,2,206,25,29,16,276
Yuba Sheriff's Dept.,Yuba County Jail ,2000,2,211,18,49,5,283
Alameda Sheriff's Dept.,Glen Dyer Jail,2000,3,630,20,85,1,736
Alameda Sheriff's Dept.,Santa Rita Jail,2000,3,2311,242,896,149,3598
Amador Sheriff's Dept.,Amador County Jail,2000,3,16.84,4.55,20.29,3.1,44.78
Butte Sheriff's Dept.,Butte County Jail,2000,3,290,32,98,34,454
Calaveras Sheriff's Dept.,Calaveras County Jail,2000,3,14.5,3.6,29.5,1.5,49.1
Colusa Sheriff's Dept.,Colusa County Jail,2000,3,20,1,31,4,56
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2000,3,0,0,215,0,215
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2000,3,490,61,129,17,697
Contra Costa Sheriff's Dept.,West County Detention Facility ,2000,3,444,34,181,14,673
Del Norte Sheriff's Dept.,Del Norte County Jail,2000,3,58,8,36,6,108
El Dorado Sheriff's Dept.,El Dorado County Jail,2000,3,58,10,83,11,162
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2000,3,44,5,34,6,89
Fresno Sheriff's Dept.,Fresno County Main Jail,2000,3,677,51,122,185,1035
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2000,3,0,0,268,0,268
Fresno Sheriff's Dept.,Fresno North Annex Jail,2000,3,403,0,13,0,416
Fresno Sheriff's Dept.,Fresno South Annex Jail,2000,3,552,0,92,0,644
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2000,3,54,35,16,2,107
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2000,3,221,30,80,13,344
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2000,3,87.5,87.5,87.5,87.5,350
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2000,3,75,75,75,75,300
Inyo Sheriff's Dept.,Inyo County Jail,2000,3,27.1,3.5,32.3,6,68.9
Kern Sheriff's Dept.,Kern County- Female Minimum ,2000,3,0,3,0,92,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2000,3,83,26,36,21,166
Kern Sheriff's Dept.,Lerdo Minimum,2000,3,507,0,352,0,859
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2000,3,598,117,114,99,928
Kings Sheriff's Dept.,Kings County Branch Jail ,2000,3,57,9,109,23,198
Kings Sheriff's Dept.,Kings County Main Jail,2000,3,85,12,71,21,189
Lake Sheriff's Dept.,Lake County Facility,2000,3,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2000,3,123,22,68,17,230
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2000,3,49,5,46,16,116
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2000,3,700,0,490,0,1190
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2000,3,4294,0,2050,0,6344
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2000,3,1524,0,1388,0,2912
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2000,3,2481,1159,1402,1048,6090
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2000,3,467,0,877,0,1344
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2000,3,379,0,961,0,1340
Los Angeles Sheriff's Dept.,Sybil Brand Institute,2000,3,31,0,8,0,39
Madera Corrections Dept.,Madera Adult Correctional Fac,2000,3,129.6,19.67,132.79,7.2,289.26
Marin Sheriff's Dept.,Marin County Jail,2000,3,206,41,31,10,288
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2000,3,14.8,4.3,20.1,2.6,41.8
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2000,3,122,12,86,13,233
Merced Sheriff's Dept.,John Latorraca Correctional Center,2000,3,199,35,145,18,397
Merced Sheriff's Dept.,Merced County Jail ,2000,3,129,0,26,0,155
Modoc Sheriff's Dept.,Modoc County Jail,2000,3,7,1,11,5,24
Mono Sheriff's Dept.,Mono County Jail ,2000,3,11.54,1.94,13.94,1.42,28.84
Monterey Sheriff's Dept.,Monterey County Jail ,2000,3,362,68,148,47,625
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2000,3,155,0,212,0,367
Napa Corrections Dept.,Napa County Jail ,2000,3,145,15,45,5,210
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2000,3,81,5,59,12,157
Oakland Police Dept.,Oakland Jail,2000,3,108,0,0,0,108
Orange Sheriff's Dept.,Intake Release Center ,2000,3,334,81,215,100,730
