"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2006,1,1577,1565,459,553,4154
Madera Corrections Dept.,Madera Adult Correctional Fac,2006,1,222,35,102,10,369
Marin Sheriff's Dept.,Marin County Jail,2006,1,242,33,30,5,310
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2006,1,30,5,23,4,62
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2006,1,175,28,87,22,312
Merced Sheriff's Dept.,John Latorraca Correctional Center,2006,1,335,49,155,23,562
Merced Sheriff's Dept.,Merced County Jail ,2006,1,129,0,35,0,164
Modoc Sheriff's Dept.,Modoc County Jail,2006,1,15,3,7,2,27
Mono Sheriff's Dept.,Mono County Jail ,2006,1,15,1,17,2,35
Monterey Sheriff's Dept.,Monterey County Jail ,2006,1,476,84,126,44,730
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2006,1,147,0,230,0,377
Napa Corrections Dept.,Napa County Jail ,2006,1,125,15,111,16,267
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2006,1,82,14,70,11,177
Orange Sheriff's Dept.,Intake Release Center ,2006,1,282,165,133,193,773
Orange Sheriff's Dept.,James A Musick Facilities,2006,1,263,46,761,121,1191
Orange Sheriff's Dept.,Orange County Mens Jail ,2006,1,817,0,499,0,1316
Orange Sheriff's Dept.,Orange County Women's Jail,2006,1,0,135,0,206,341
Orange Sheriff's Dept.,Theo Lacy,2006,1,1379,0,1277,0,2656
Placer Sheriff's Dept.,Placer County Main Jail ,2006,1,315,43,58,10,426
Placer Sheriff's Dept.,Placer County Minimum Security ,2006,1,7,3,121,26,157
Plumas Sheriff's Dept.,Plumas County Jail ,2006,1,22,5,24,6,57
Riverside Sheriff's Dept.,Blythe Jail ,2006,1,90,0,14,0,104
Riverside Sheriff's Dept.,Indio Jail ,2006,1,266,41,34,4,345
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2006,1,388,96,129,57,670
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2006,1,719,186,120,37,1062
Riverside Sheriff's Dept.,Southwest Detention Center,2006,1,972,2,129,0,1103
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2006,1,484,0,1279,0,1763
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2006,1,0,16,0,248,264
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2006,1,1283,157,166,30,1636
San Benito Sheriff's Dept.,San Benito Adult Detention ,2006,1,72,7,47,5,131
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2006,1,658,60,73,5,796
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2006,1,123,28,608,175,934
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2006,1,401,0,50,0,451
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2006,1,2444,334,225,42,3045
San Diego Sheriff's Dept.,Descanso Detention Facility,2006,1,38,0,285,0,323
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2006,1,107,0,340,0,447
San Diego Sheriff's Dept.,George Bailey Detention Facility,2006,1,1114,0,474,0,1588
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2006,1,0,405,0,278,683
San Diego Sheriff's Dept.,San Diego Central Detention ,2006,1,682,0,147,0,829
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2006,1,320,0,79,0,399
San Diego Sheriff's Dept.,Vista Facility ,2006,1,594,67,132,20,813
San Diego Work Furlough,Pacific Furlough Facility,2006,1,1,0,59,46,106
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2006,1,0,0,194,0,194
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2006,1,189,87,27,27,330
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2006,1,295,37,43,8,383
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2006,1,320,0,100,0,420
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2006,1,253,23,77,10,363
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2006,1,205,0,84,0,289
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2006,1,709,97,172,26,1004
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2006,1,46,12,296,77,431
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2006,1,190,26,156,27,399
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2006,1,0,0,76,21,97
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2006,1,510,6,373,2,891
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2006,1,0,0,38,0,38
San Mateo Sheriff's Dept.,Womens Correctional Center ,2006,1,0,60,0,74,134
San Mateo Sheriff's Dept.,Womens Transitional Fac,2006,1,0,0,1,0,1
Santa Ana Police Dept.,Santa Ana Police Facility,2006,1,330,30,11,2,373
Santa Barbara Sheriff's Dept.,Medium Security Facility,2006,1,133,25,91,16,265
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2006,1,412,79,183,28,702
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2006,1,1470,0,982,0,2452
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2006,1,0,415,0,186,601
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2006,1,1141,0,267,0,1408
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2006,1,0,0,139,0,139
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2006,1,0,0,0,36,36
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2006,1,0,0,0,24,24
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2006,1,236,31,81,11,359
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2006,1,0,0,74,0,74
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2006,1,0,0,111,0,111
Shasta Sheriff's Dept.,Shasta County Main Jail ,2006,1,248,50,64,12,374
Sierra Sheriff's Dept.,Sierra County Jail ,2006,1,8,0,1,0,9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2006,1,77,7,17,2,103
Solano Sheriff's Dept.,Claybank Facility ,2006,1,192,36,125,25,378
Solano Sheriff's Dept.,Solano County Justice Center ,2006,1,491,73,79,16,659
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2006,1,453,70,136,17,676
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2006,1,146,5,261,53,465
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2006,1,287,105,111,93,596
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2006,1,109,0,230,0,339
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2006,1,292,0,91,0,383
Sutter Sheriff's Dept.,Sutter County Jail ,2006,1,148,25,52,16,241
Tehama Sheriff's Dept.,Tehama County Jail ,2006,1,82,16,59,20,177
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2006,1,12,5,23,2,42
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2006,1,384,94,153,71,702
Tulare Sheriff's Dept.,Men's Correctional Facility,2006,1,87,0,206,0,293
Tulare Sheriff's Dept.,Pre-Trial Facility,2006,1,0,0,89,0,89
Tulare Sheriff's Dept.,Tulare County Jail ,2006,1,211,0,52,0,263
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2006,1,72,15,43,8,138
Ventura Sheriff's Dept.,Todd Road Jail,2006,1,396,0,408,0,804
Ventura Sheriff's Dept.,Ventura County Main Jail ,2006,1,323,104,199,141,767
Ventura Work Furlough,Ventura County Work Furlough ,2006,1,0,0,89,23,112
Yolo Sheriff's Dept.,Leinberger Center ,2006,1,74,10,36,5,125
Yolo Sheriff's Dept.,Monroe Detention Center ,2006,1,231,30,15,6,282
Yuba Sheriff's Dept.,Yuba County Jail ,2006,1,260,62,63,9,394
Alameda Sheriff's Dept.,Community Re-Entry Center,2006,2,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2006,2,242,9,23,0,274
Alameda Sheriff's Dept.,Santa Rita Jail,2006,2,2644,276,721,149,3790
Amador Sheriff's Dept.,Amador County Jail,2006,2,43,9,27,10,89
Butte Sheriff's Dept.,Butte County Jail,2006,2,253,43,198,46,540
Calaveras Sheriff's Dept.,Calaveras County Jail,2006,2,44,8,24,2,78
Colusa Sheriff's Dept.,Colusa County Jail,2006,2,23,3,14,5,45
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2006,2,0,0,105,0,105
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2006,2,377,4,269,3,653
Contra Costa Sheriff's Dept.,West County Detention Facility ,2006,2,482,145,166,50,843
Del Norte Sheriff's Dept.,Del Norte County Jail,2006,2,65,8,46,12,131
El Dorado Sheriff's Dept.,El Dorado County Jail,2006,2,104,4,93,20,221
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2006,2,42,8,74,17,141
Fresno Sheriff's Dept.,Fresno County Main Jail,2006,2,809,0,144,0,953
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2006,2,0,0,194,0,194
Fresno Sheriff's Dept.,Fresno North Annex Jail,2006,2,1114,0,290,0,1404
Fresno Sheriff's Dept.,Fresno South Annex Jail,2006,2,202,279,26,109,616
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2006,2,83,14,28,9,134
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2006,2,212,35,107,27,381
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2006,2,95,0,156,0,251
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2006,2,105,42,103,16,266
Inyo Sheriff's Dept.,Inyo County Jail,2006,2,28,8,46,9,91
Kern Sheriff's Dept.,Central Receiving Facility,2006,2,108,33,21,6,168
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2006,2,72,0,16,0,88
Kern Sheriff's Dept.,Lerdo Minimum,2006,2,422,18,350,77,867
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2006,2,757,152,148,57,1114
Kings Sheriff's Dept.,Kings County Branch Jail ,2006,2,80,11,56,25,172
Kings Sheriff's Dept.,Kings County Main Jail,2006,2,60,1,56,7,124
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2006,2,156,26,87,18,287
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2006,2,41,6,30,10,87
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2006,2,104,0,102,0,206
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2006,2,4720,0,1476,0,6196
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2006,2,2579,0,795,0,3374
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2006,2,1049,0,327,0,1376
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2006,2,1452,0,891,0,2343
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2006,2,1740,1587,461,527,4315
Madera Corrections Dept.,Madera Adult Correctional Fac,2006,2,237,37,108,8,390
Marin Sheriff's Dept.,Marin County Jail,2006,2,210,26,78,14,328
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2006,2,20,5,32,4,61
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2006,2,174,21,86,21,302
Merced Sheriff's Dept.,John Latorraca Correctional Center,2006,2,385,56,148,30,619
Merced Sheriff's Dept.,Merced County Jail ,2006,2,123,0,38,0,161
Modoc Sheriff's Dept.,Modoc County Jail,2006,2,10,4,6,2,22
Mono Sheriff's Dept.,Mono County Jail ,2006,2,15,3,12,4,34
Monterey Sheriff's Dept.,Monterey County Jail ,2006,2,503,95,136,45,779
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2006,2,154,0,237,0,391
Napa Corrections Dept.,Napa County Jail ,2006,2,125,15,117,12,269
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2006,2,72,13,79,14,178
Orange Sheriff's Dept.,Intake Release Center ,2006,2,274,171,132,196,773
Orange Sheriff's Dept.,James A Musick Facilities,2006,2,261,42,753,121,1177
Orange Sheriff's Dept.,Orange County Mens Jail ,2006,2,813,0,497,0,1310
Orange Sheriff's Dept.,Orange County Women's Jail,2006,2,0,140,0,196,336
Orange Sheriff's Dept.,Theo Lacy,2006,2,1363,0,1256,0,2619
Placer Sheriff's Dept.,Placer County Main Jail ,2006,2,310,42,56,10,418
Placer Sheriff's Dept.,Placer County Minimum Security ,2006,2,7,3,122,26,158
Plumas Sheriff's Dept.,Plumas County Jail ,2006,2,29,7,22,7,65
Riverside Sheriff's Dept.,Blythe Jail ,2006,2,94,0,12,0,106
Riverside Sheriff's Dept.,Indio Jail ,2006,2,261,38,39,7,345
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2006,2,376,107,137,44,664
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2006,2,733,196,106,35,1070
Riverside Sheriff's Dept.,Southwest Detention Center,2006,2,999,2,105,0,1106
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2006,2,430,0,1157,0,1587
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2006,2,0,25,0,214,239
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2006,2,1235,237,164,29,1665
San Benito Sheriff's Dept.,San Benito Adult Detention ,2006,2,59,6,46,6,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2006,2,663,146,76,5,890
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2006,2,94,92,627,198,1011
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2006,2,597,0,0,0,597
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2006,2,2478,369,224,42,3113
San Diego Sheriff's Dept.,Descanso Detention Facility,2006,2,45,0,306,0,351
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2006,2,123,0,345,0,468
San Diego Sheriff's Dept.,George Bailey Detention Facility,2006,2,1128,0,487,0,1615
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2006,2,0,413,1,306,720
San Diego Sheriff's Dept.,San Diego Central Detention ,2006,2,691,1,159,0,851
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2006,2,329,0,78,0,407
San Diego Sheriff's Dept.,Vista Facility ,2006,2,545,71,126,14,756
San Diego Work Furlough,Pacific Furlough Facility,2006,2,1,0,67,41,109
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2006,2,0,0,171,0,171
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2006,2,228,93,21,30,372
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2006,2,314,41,49,7,411
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2006,2,316,0,100,0,416
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2006,2,272,22,68,10,372
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2006,2,204,0,87,0,291
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2006,2,688,97,169,28,982
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2006,2,58,19,282,73,432
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2006,2,187,31,185,28,431
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2006,2,0,0,58,30,88
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2006,2,525,6,412,2,945
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2006,2,0,0,43,0,43
San Mateo Sheriff's Dept.,Womens Correctional Center ,2006,2,0,66,0,68,134
San Mateo Sheriff's Dept.,Womens Transitional Fac,2006,2,0,0,2,0,2
Santa Ana Police Dept.,Santa Ana Police Facility,2006,2,320,28,11,7,366
Santa Barbara Sheriff's Dept.,Medium Security Facility,2006,2,91,24,126,17,258
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2006,2,407,72,179,36,694
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2006,2,1533,0,967,0,2500
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2006,2,0,398,0,188,586
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2006,2,1153,0,305,0,1458
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2006,2,0,0,145,0,145
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2006,2,0,0,0,42,42
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2006,2,0,0,0,31,31
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2006,2,236,25,85,14,360
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2006,2,0,0,68,0,68
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2006,2,0,0,131,0,131
Shasta Sheriff's Dept.,Shasta County Main Jail ,2006,2,237,44,74,16,371
Sierra Sheriff's Dept.,Sierra County Jail ,2006,2,10,0,2,0,12
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2006,2,77,7,17,2,103
Solano Sheriff's Dept.,Claybank Facility ,2006,2,176,42,131,25,374
Solano Sheriff's Dept.,Solano County Justice Center ,2006,2,498,75,87,14,674
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2006,2,445,69,134,15,663
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2006,2,161,6,258,55,480
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2006,2,289,107,105,87,588
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2006,2,106,0,265,0,371
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2006,2,287,0,91,0,378
Sutter Sheriff's Dept.,Sutter County Jail ,2006,2,153,27,75,18,273
Tehama Sheriff's Dept.,Tehama County Jail ,2006,2,84,23,53,14,174
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2006,2,11,4,26,5,46
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2006,2,376,100,157,64,697
Tulare Sheriff's Dept.,Men's Correctional Facility,2006,2,100,0,96,0,196
Tulare Sheriff's Dept.,Pre-Trial Facility,2006,2,0,0,196,0,196
Tulare Sheriff's Dept.,Tulare County Jail ,2006,2,214,0,55,0,269
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2006,2,80,19,37,7,143
Ventura Sheriff's Dept.,Todd Road Jail,2006,2,417,0,427,0,844
Ventura Sheriff's Dept.,Ventura County Main Jail ,2006,2,329,101,210,145,785
Ventura Work Furlough,Ventura County Work Furlough ,2006,2,0,0,93,25,118
Yolo Sheriff's Dept.,Leinberger Center ,2006,2,69,14,40,3,126
Yolo Sheriff's Dept.,Monroe Detention Center ,2006,2,223,31,21,5,280
Yuba Sheriff's Dept.,Yuba County Jail ,2006,2,278,57,60,15,410
Alameda Sheriff's Dept.,Community Re-Entry Center,2006,3,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2006,3,239,8,45,0,292
Alameda Sheriff's Dept.,Santa Rita Jail,2006,3,2554,239,727,154,3674
Amador Sheriff's Dept.,Amador County Jail,2006,3,40,8,26,8,82
Butte Sheriff's Dept.,Butte County Jail,2006,3,237,43,186,40,506
Calaveras Sheriff's Dept.,Calaveras County Jail,2006,3,36,8,28,2,74
Colusa Sheriff's Dept.,Colusa County Jail,2006,3,18,7,16,3,44
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2006,3,0,0,97,0,97
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2006,3,385,4,265,3,657
Contra Costa Sheriff's Dept.,West County Detention Facility ,2006,3,454,143,183,58,838
Del Norte Sheriff's Dept.,Del Norte County Jail,2006,3,72,14,42,9,137
El Dorado Sheriff's Dept.,El Dorado County Jail,2006,3,117,7,82,18,224
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2006,3,47,8,70,12,137
Fresno Sheriff's Dept.,Fresno County Main Jail,2006,3,784,0,154,0,938
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2006,3,0,0,193,0,193
Fresno Sheriff's Dept.,Fresno North Annex Jail,2006,3,1103,0,297,0,1400
Fresno Sheriff's Dept.,Fresno South Annex Jail,2006,3,201,260,28,113,602
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2006,3,88,14,29,13,144
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2006,3,202,23,119,26,370
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2006,3,106,0,158,0,264
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2006,3,124,32,77,27,260
Inyo Sheriff's Dept.,Inyo County Jail,2006,3,31,6,45,9,91
Kern Sheriff's Dept.,Central Receiving Facility,2006,3,101,29,22,8,160
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2006,3,72,0,16,0,88
Kern Sheriff's Dept.,Lerdo Minimum,2006,3,421,9,355,84,869
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2006,3,754,153,144,56,1107
Kings Sheriff's Dept.,Kings County Branch Jail ,2006,3,59,13,70,24,166
Kings Sheriff's Dept.,Kings County Main Jail,2006,3,73,3,64,6,146
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2006,3,152,31,81,19,283
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2006,3,42,6,31,11,90
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2006,3,409,0,146,0,555
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2006,3,4425,0,1530,0,5955
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2006,3,2730,0,754,0,3484
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2006,3,1323,0,283,0,1606
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2006,3,1271,0,966,0,2237
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2006,3,1711,1472,430,227,3840
Madera Corrections Dept.,Madera Adult Correctional Fac,2006,3,243,34,103,6,386
Marin Sheriff's Dept.,Marin County Jail,2006,3,226,23,66,11,326
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2006,3,23,6,27,1,57
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2006,3,162,19,87,15,283
Merced Sheriff's Dept.,John Latorraca Correctional Center,2006,3,382,56,153,30,621
Merced Sheriff's Dept.,Merced County Jail ,2006,3,122,0,43,0,165
Modoc Sheriff's Dept.,Modoc County Jail,2006,3,9,3,11,3,26
Mono Sheriff's Dept.,Mono County Jail ,2006,3,16,1,13,5,35
Monterey Sheriff's Dept.,Monterey County Jail ,2006,3,540,96,108,43,787
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2006,3,169,0,224,0,393
Napa Corrections Dept.,Napa County Jail ,2006,3,113,18,116,10,257
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2006,3,88,18,65,19,190
Orange Sheriff's Dept.,Intake Release Center ,2006,3,279,176,122,189,766
Orange Sheriff's Dept.,James A Musick Facilities,2006,3,238,33,801,132,1204
Orange Sheriff's Dept.,Orange County Mens Jail ,2006,3,800,0,508,0,1308
Orange Sheriff's Dept.,Orange County Women's Jail,2006,3,0,145,0,186,331
Orange Sheriff's Dept.,Theo Lacy,2006,3,1333,0,1264,0,2597
Placer Sheriff's Dept.,Placer County Main Jail ,2006,3,313,42,57,10,422
Placer Sheriff's Dept.,Placer County Minimum Security ,2006,3,8,3,121,26,158
Plumas Sheriff's Dept.,Plumas County Jail ,2006,3,26,5,23,7,61
Riverside Sheriff's Dept.,Blythe Jail ,2006,3,96,0,10,0,106
Riverside Sheriff's Dept.,Indio Jail ,2006,3,266,39,30,3,338
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2006,3,391,108,126,42,667
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2006,3,785,175,114,30,1104
Riverside Sheriff's Dept.,Southwest Detention Center,2006,3,992,3,115,0,1110
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2006,3,509,0,1221,0,1730
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2006,3,0,36,0,230,266
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2006,3,1239,218,162,30,1649
San Benito Sheriff's Dept.,San Benito Adult Detention ,2006,3,60,6,47,9,122
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2006,3,663,146,76,5,890
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2006,3,94,92,627,198,1011
