"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2012,3,276,0,57,0,333
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2012,3,568,0,132,0,700
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2012,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2012,3,708,75,155,23,961
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2012,3,17,2,214,35,268
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2012,3,268,44,177,51,540
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2012,3,1,0,56,0,57
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2012,3,557,3,294,2,856
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2012,3,0,0,20,0,20
San Mateo Sheriff's Dept.,Womens Correctional Center ,2012,3,0,63,0,43,106
San Mateo Sheriff's Dept.,Womens Transitional Fac,2012,3,0,0,0,10,10
Santa Ana Police Dept.,Santa Ana Police Facility,2012,3,334,80,4,0,418
Santa Barbara Sheriff's Dept.,Medium Security Facility,2012,3,114,19,99,15,247
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2012,3,448,68,168,18,702
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2012,3,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2012,3,1103,0,693,0,1796
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2012,3,0,294,0,157,451
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2012,3,1062,0,218,0,1280
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2012,3,0,3,0,15,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2012,3,180,21,73,7,281
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2012,3,39,0,63,0,102
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2012,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2012,3,152,24,42,10,228
Sierra Sheriff's Dept.,Sierra County Jail ,2012,3,0,0,2,0,2
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2012,3,64,8,13,4,89
Solano Sheriff's Dept.,Claybank Facility ,2012,3,97,0,58,0,155
Solano Sheriff's Dept.,Solano County Justice Center ,2012,3,437,69,151,32,689
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2012,3,364,57,249,72,742
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2012,3,75,0,236,0,311
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2012,3,428,82,127,54,691
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2012,3,51,0,33,0,84
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2012,3,326,0,48,0,374
Sutter Sheriff's Dept.,Sutter County Jail ,2012,3,139,20,27,11,197
Tehama Sheriff's Dept.,Tehama County Jail ,2012,3,96,18,70,13,197
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2012,3,16,3,32,6,57
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2012,3,284,75,235,89,683
Tulare Sheriff's Dept.,Men's Correctional Facility,2012,3,89,0,187,0,276
Tulare Sheriff's Dept.,Pre-Trial Facility,2012,3,148,12,128,36,324
Tulare Sheriff's Dept.,Tulare County Jail ,2012,3,174,0,67,0,241
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2012,3,63,17,40,13,133
Ventura Sheriff's Dept.,Todd Road Jail,2012,3,323,106,192,78,699
Ventura Sheriff's Dept.,Ventura County Main Jail ,2012,3,502,6,202,1,711
Ventura Work Furlough,Ventura County Work Furlough ,2012,3,0,0,84,13,97
Yolo Sheriff's Dept.,Leinberger Center ,2012,3,52,0,78,0,130
Yolo Sheriff's Dept.,Monroe Detention Center ,2012,3,181,33,65,21,300
Yuba Sheriff's Dept.,Yuba County Jail ,2012,3,273,53,86,6,418
Alameda Sheriff's Dept.,Glen Dyer Jail,2012,4,375,4,65,0,444
Alameda Sheriff's Dept.,Santa Rita Jail,2012,4,1705,204,847,84,2840
Amador Sheriff's Dept.,Amador County Jail,2012,4,43.97,9.4,37.9,4.1,95
Butte Sheriff's Dept.,Butte County Jail,2012,4,384,44,130,19,577
Calaveras Sheriff's Dept.,Calaveras County Jail,2012,4,48,8,14,2,72
Colusa Sheriff's Dept.,Colusa County Jail,2012,4,29,5,19,7,60
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2012,4,0,0,53,0,53
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2012,4,516,2,134,0,652
Contra Costa Sheriff's Dept.,West County Detention Facility ,2012,4,531,142,178,25,876
Del Norte Sheriff's Dept.,Del Norte County Jail,2012,4,45,6,41,5,97
El Dorado Sheriff's Dept.,El Dorado County Jail,2012,4,102,16,93,23,234
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2012,4,46,7,51,5,109
Fresno Sheriff's Dept.,Fresno County Main Jail,2012,4,777,12,238,6,1033
Fresno Sheriff's Dept.,Fresno North Annex Jail,2012,4,568,0,247,0,815
Fresno Sheriff's Dept.,Fresno South Annex Jail,2012,4,112,165,38,138,453
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2012,4,69,9,23,5,106
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2012,4,218,32,95,21,366
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2012,4,111,11,0,0,122
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2012,4,183,20,123,17,343
Inyo Sheriff's Dept.,Inyo County Jail,2012,4,26,4,33,6,69
Kern Sheriff's Dept.,Central Receiving Facility,2012,4,100,22,15,4,141
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2012,4,286,0,81,0,367
Kern Sheriff's Dept.,Lerdo Minimum,2012,4,407,30,317,64,818
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2012,4,834,119,220,30,1203
Kings Sheriff's Dept.,Kings County Jail Facility,2012,4,230,20,191,45,486
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2012,4,128,18,123,29,298
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2012,4,46.73,10.3,35.86,10.5,103
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2012,4,0,1010,0,1010,2020
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2012,4,2920,0,1844,0,4764
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2012,4,2261,0,1569,0,3830
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2012,4,955,0,605,0,1560
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2012,4,2,0,1,0,3
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2012,4,964,0,276,0,1240
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2012,4,1854,22,1456,228,3560
Madera Corrections Dept.,Madera Adult Correctional Fac,2012,4,267,41,110,13,431
Marin Sheriff's Dept.,Marin County Jail,2012,4,202,23,55,10,290
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2012,4,13,5,16,2,36
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2012,4,124,19,96,21,260
Merced Sheriff's Dept.,John Latorraca Correctional Center,2012,4,344,50,65,7,466
Merced Sheriff's Dept.,Merced County Jail ,2012,4,161,0,17,0,178
Modoc Sheriff's Dept.,Modoc County Jail,2012,4,10,2,8,1,21
Mono Sheriff's Dept.,Mono County Jail ,2012,4,12,2,8,1,23
Monterey Sheriff's Dept.,Monterey County Jail ,2012,4,466,90,141,57,754
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2012,4,203,0,147,0,350
Napa Corrections Dept.,Napa County Jail ,2012,4,163,10,73,13,259
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2012,4,101,20,68,9,198
Orange Sheriff's Dept.,Intake Release Center ,2012,4,232,181,136,192,741
Orange Sheriff's Dept.,James A Musick Facilities,2012,4,265,37,742,150,1194
Orange Sheriff's Dept.,Orange County Mens Jail ,2012,4,766,0,451,0,1217
Orange Sheriff's Dept.,Orange County Women's Jail,2012,4,0,110,0,157,267
Orange Sheriff's Dept.,Theo Lacy,2012,4,1499,0,1485,0,2984
Placer Sheriff's Dept.,Placer County Main Jail ,2012,4,341,46,62,11,460
Placer Sheriff's Dept.,Placer County Minimum Security ,2012,4,7,3,116,25,151
Plumas Sheriff's Dept.,Plumas County Jail ,2012,4,18,6,10,7,41
Riverside Sheriff's Dept.,Blythe Jail ,2012,4,46,0,56,0,102
Riverside Sheriff's Dept.,Indio Jail ,2012,4,257,28,55,13,353
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2012,4,740,119,491,147,1497
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2012,4,518,106,160,42,826
Riverside Sheriff's Dept.,Southwest Detention Center,2012,4,747,4,368,0,1119
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2012,4,409,0,1275,0,1684
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2012,4,0,7,0,188,195
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2012,4,1680,132,187,83,2082
San Benito Sheriff's Dept.,San Benito Adult Detention ,2012,4,67,13,50,7,137
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2012,4,831,0,180,0,1011
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2012,4,226,155,584,139,1104
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2012,4,297,0,45,0,342
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2012,4,2247,323,358,48,2976
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2012,4,119,0,352,0,471
San Diego Sheriff's Dept.,George Bailey Detention Facility,2012,4,951,0,719,0,1670
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2012,4,0,381,0,369,750
San Diego Sheriff's Dept.,San Diego Central Detention ,2012,4,446,0,234,0,680
San Diego Sheriff's Dept.,San Diego Facility #8,2012,4,106,0,141,0,247
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2012,4,231,0,184,0,415
San Diego Sheriff's Dept.,Vista Facility ,2012,4,588,5,241,1,835
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2012,4,3,0,139,51,193
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2012,4,94,118,8,35,255
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2012,4,253,0,33,0,286
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2012,4,251,0,73,0,324
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2012,4,592,0,86,0,678
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2012,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2012,4,737,81,164,25,1007
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2012,4,19,3,216,35,273
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2012,4,255,47,189,52,543
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2012,4,1,0,53,0,54
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2012,4,540,4,304,3,851
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2012,4,0,0,24,0,24
San Mateo Sheriff's Dept.,Womens Correctional Center ,2012,4,0,69,0,44,113
San Mateo Sheriff's Dept.,Womens Transitional Fac,2012,4,0,0,0,11,11
Santa Ana Police Dept.,Santa Ana Police Facility,2012,4,328,84,3,0,415
Santa Barbara Sheriff's Dept.,Medium Security Facility,2012,4,140,22,84,14,260
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2012,4,461,69,164,22,716
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2012,4,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2012,4,1122,0,700,0,1822
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2012,4,0,288,0,163,451
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2012,4,1072,0,208,0,1280
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2012,4,0,2,0,13,15
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2012,4,176,16,78,6,276
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2012,4,31,0,68,0,99
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2012,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2012,4,154,15,45,11,225
Sierra Sheriff's Dept.,Sierra County Jail ,2012,4,0,0,2,0,2
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2012,4,66,9,15,3,93
Solano Sheriff's Dept.,Claybank Facility ,2012,4,118,0,84,0,202
Solano Sheriff's Dept.,Solano County Justice Center ,2012,4,436,73,124,25,658
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2012,4,366,60,260,71,757
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2012,4,72,0,224,0,296
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2012,4,427,82,127,42,678
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2012,4,46,0,39,0,85
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2012,4,313,0,59,0,372
Sutter Sheriff's Dept.,Sutter County Jail ,2012,4,132,22,28,8,190
Tehama Sheriff's Dept.,Tehama County Jail ,2012,4,98,18,70,14,200
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2012,4,16,4,31,5,56
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2012,4,301,84,229,81,695
Tulare Sheriff's Dept.,Men's Correctional Facility,2012,4,103,0,179,0,282
Tulare Sheriff's Dept.,Pre-Trial Facility,2012,4,155,13,131,33,332
Tulare Sheriff's Dept.,Tulare County Jail ,2012,4,163,0,80,0,243
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2012,4,66,20,38,8,132
Ventura Sheriff's Dept.,Todd Road Jail,2012,4,304,118,197,84,703
Ventura Sheriff's Dept.,Ventura County Main Jail ,2012,4,555,7,162,1,725
Ventura Work Furlough,Ventura County Work Furlough ,2012,4,0,0,80,12,92
Yolo Sheriff's Dept.,Leinberger Center ,2012,4,63,0,78,0,141
Yolo Sheriff's Dept.,Monroe Detention Center ,2012,4,181,31,65,23,300
Yuba Sheriff's Dept.,Yuba County Jail ,2012,4,255,57,86,10,408
Alameda Sheriff's Dept.,Glen Dyer Jail,2012,5,377,5,66,0,448
Alameda Sheriff's Dept.,Santa Rita Jail,2012,5,1708,203,875,83,2869
Amador Sheriff's Dept.,Amador County Jail,2012,5,46.1,7.55,38.04,6.23,98
Butte Sheriff's Dept.,Butte County Jail,2012,5,382,44,135,20,581
Calaveras Sheriff's Dept.,Calaveras County Jail,2012,5,46,9,15,1,71
Colusa Sheriff's Dept.,Colusa County Jail,2012,5,24,7,23,6,60
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2012,5,0,0,81,0,81
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2012,5,506,2,137,0,645
Contra Costa Sheriff's Dept.,West County Detention Facility ,2012,5,536,144,183,28,891
Del Norte Sheriff's Dept.,Del Norte County Jail,2012,5,45,5,31,5,86
El Dorado Sheriff's Dept.,El Dorado County Jail,2012,5,110,19,92,21,242
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2012,5,49,9,49,5,112
Fresno Sheriff's Dept.,Fresno County Main Jail,2012,5,780.5,13.1,271.1,4.7,1069
Fresno Sheriff's Dept.,Fresno North Annex Jail,2012,5,581.6,0,249.5,0,831
Fresno Sheriff's Dept.,Fresno South Annex Jail,2012,5,112.7,163.2,38.6,140.3,455
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2012,5,66,8,23,4,101
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2012,5,208,31,99,20,358
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2012,5,137,11,0,0,148
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2012,5,188,20,119,17,344
Inyo Sheriff's Dept.,Inyo County Jail,2012,5,22,1,31,10,64
Kern Sheriff's Dept.,Central Receiving Facility,2012,5,113,30,14,5,162
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2012,5,281,0,87,0,368
Kern Sheriff's Dept.,Lerdo Minimum,2012,5,428,37,297,56,818
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2012,5,847,121,213,34,1215
Kings Sheriff's Dept.,Kings County Jail Facility,2012,5,239,20,186,46,491
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2012,5,122,17,116,31,286
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2012,5,38.16,9.26,44.09,12.94,104
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2012,5,0,1030,0,1067,2097
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2012,5,2764,0,1780,0,4544
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2012,5,2261,0,1524,0,3785
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2012,5,1007,0,646,0,1653
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2012,5,160,0,3,0,163
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2012,5,340,0,954,0,1294
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2012,5,1323,21,2195,216,3755
Madera Corrections Dept.,Madera Adult Correctional Fac,2012,5,261,35,115,17,428
Marin Sheriff's Dept.,Marin County Jail,2012,5,206,25,61,8,300
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2012,5,15,3,11,2,31
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2012,5,123,20,84,24,251
Merced Sheriff's Dept.,John Latorraca Correctional Center,2012,5,166,0,13,0,179
Merced Sheriff's Dept.,Merced County Jail ,2012,5,338,47,54,4,443
Modoc Sheriff's Dept.,Modoc County Jail,2012,5,12,1,11,1,25
Mono Sheriff's Dept.,Mono County Jail ,2012,5,14,3,12,1,30
Monterey Sheriff's Dept.,Monterey County Jail ,2012,5,503,98,113,63,777
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2012,5,219,0,174,0,393
Napa Corrections Dept.,Napa County Jail ,2012,5,146,13,77,9,245
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2012,5,103,18,63,10,194
Orange Sheriff's Dept.,Intake Release Center ,2012,5,289,163,155,169,776
Orange Sheriff's Dept.,James A Musick Facilities,2012,5,282,40,720,146,1188
Orange Sheriff's Dept.,Orange County Mens Jail ,2012,5,749,0,454,0,1203
Orange Sheriff's Dept.,Orange County Women's Jail,2012,5,0,133,0,197,330
Orange Sheriff's Dept.,Theo Lacy,2012,5,1481,0,1529,0,3010
Placer Sheriff's Dept.,Placer County Main Jail ,2012,5,340,46,62,11,459
Placer Sheriff's Dept.,Placer County Minimum Security ,2012,5,6,3,105,22,136
Plumas Sheriff's Dept.,Plumas County Jail ,2012,5,18,6,10,7,41
Riverside Sheriff's Dept.,Blythe Jail ,2012,5,54,0,52,0,106
Riverside Sheriff's Dept.,Indio Jail ,2012,5,272,26,46,12,356
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2012,5,746,124,485,139,1494
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2012,5,504,114,171,42,831
Riverside Sheriff's Dept.,Southwest Detention Center,2012,5,750,5,369,0,1124
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2012,5,457,0,1285,0,1742
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2012,5,0,8,0,205,213
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2012,5,1699,134,196,82,2111
San Benito Sheriff's Dept.,San Benito Adult Detention ,2012,5,66,15,44,6,131
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2012,5,842,0,168,0,1010
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2012,5,239,158,509,121,1027
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2012,5,295,0,46,0,341
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2012,5,2229,306,389,55,2979
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2012,5,116,0,324,0,440
San Diego Sheriff's Dept.,George Bailey Detention Facility,2012,5,880,0,738,0,1618
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2012,5,0,366,0,388,754
San Diego Sheriff's Dept.,San Diego Central Detention ,2012,5,502,0,241,0,743
San Diego Sheriff's Dept.,San Diego Facility #8,2012,5,94,0,152,0,246
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2012,5,223,0,186,0,409
San Diego Sheriff's Dept.,Vista Facility ,2012,5,542,5,256,2,805
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2012,5,8,0,149,54,211
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2012,5,97,118,8,35,258
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2012,5,241,0,32,0,273
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2012,5,250,0,74,0,324
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2012,5,592,0,86,0,678
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2012,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2012,5,739,90,167,28,1024
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2012,5,21,5,215,32,273
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2012,5,270,48,191,47,556
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2012,5,0,0,55,0,55
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2012,5,525,5,305,4,839
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2012,5,0,0,22,0,22
San Mateo Sheriff's Dept.,Womens Correctional Center ,2012,5,0,73,0,49,122
San Mateo Sheriff's Dept.,Womens Transitional Fac,2012,5,0,0,0,11,11
Santa Ana Police Dept.,Santa Ana Police Facility,2012,5,331,83,2,0,416
Santa Barbara Sheriff's Dept.,Medium Security Facility,2012,5,123,24,93,16,256
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2012,5,460,53,156,25,694
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2012,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2012,5,1094,0,717,0,1811
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2012,5,0,305,0,172,477
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2012,5,1090,0,212,0,1302
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2012,5,0,2,0,16,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2012,5,176,18,90,8,292
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2012,5,32,0,65,0,97
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2012,5,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2012,5,155,18,39,11,223
Sierra Sheriff's Dept.,Sierra County Jail ,2012,5,2,0,0,1,3
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2012,5,64,10,21,3,98
Solano Sheriff's Dept.,Claybank Facility ,2012,5,136,0,88,0,224
Solano Sheriff's Dept.,Solano County Justice Center ,2012,5,446,87,119,31,683
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2012,5,347,65,261,79,752
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2012,5,74,0,219,0,293
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2012,5,410,82,139,47,678
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2012,5,49,0,36,0,85
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2012,5,309,0,63,0,372
Sutter Sheriff's Dept.,Sutter County Jail ,2012,5,147,22,34,12,215
Tehama Sheriff's Dept.,Tehama County Jail ,2012,5,110,16,68,16,210
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2012,5,14,3,30,5,52
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2012,5,314,84,215,83,696
Tulare Sheriff's Dept.,Men's Correctional Facility,2012,5,118,0,174,0,292
Tulare Sheriff's Dept.,Pre-Trial Facility,2012,5,180,16,140,30,366
Tulare Sheriff's Dept.,Tulare County Jail ,2012,5,173,0,80,0,253
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2012,5,72,18,33,13,136
Ventura Sheriff's Dept.,Todd Road Jail,2012,5,286,116,253,93,748
Ventura Sheriff's Dept.,Ventura County Main Jail ,2012,5,573,8,197,1,779
Ventura Work Furlough,Ventura County Work Furlough ,2012,5,0,0,71,14,85
Yolo Sheriff's Dept.,Leinberger Center ,2012,5,67,0,74,0,141
Yolo Sheriff's Dept.,Monroe Detention Center ,2012,5,183,22,69,23,297
Yuba Sheriff's Dept.,Yuba County Jail ,2012,5,303,37,69,13,422
Alameda Sheriff's Dept.,Glen Dyer Jail,2012,6,368,4,67,0,439
Alameda Sheriff's Dept.,Santa Rita Jail,2012,6,1669,200,867,98,2834
Amador Sheriff's Dept.,Amador County Jail,2012,6,47.67,4.87,35.24,9.04,97
Butte Sheriff's Dept.,Butte County Jail,2012,6,390,40,130,23,583
Calaveras Sheriff's Dept.,Calaveras County Jail,2012,6,37,9,24,1,71
Colusa Sheriff's Dept.,Colusa County Jail,2012,6,29,10,22,3,64
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2012,6,0,0,81,0,81
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2012,6,481,3,140,0,624
Contra Costa Sheriff's Dept.,West County Detention Facility ,2012,6,540,147,187,26,900
Del Norte Sheriff's Dept.,Del Norte County Jail,2012,6,38,3,39,6,86
El Dorado Sheriff's Dept.,El Dorado County Jail,2012,6,112,19,87,20,238
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2012,6,49,7,45,4,105
Fresno Sheriff's Dept.,Fresno County Main Jail,2012,6,788,15,270,6,1079
Fresno Sheriff's Dept.,Fresno North Annex Jail,2012,6,622,0,252,0,874
Fresno Sheriff's Dept.,Fresno South Annex Jail,2012,6,112,163,38,150,463
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2012,6,64,8,23,6,101
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2012,6,207,29,106,25,367
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2012,6,159,16,0,0,175
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2012,6,162,13,155,23,353
Inyo Sheriff's Dept.,Inyo County Jail,2012,6,20,1,31,9,61
Kern Sheriff's Dept.,Central Receiving Facility,2012,6,111,31,11,6,159
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2012,6,276,0,90,0,366
Kern Sheriff's Dept.,Lerdo Minimum,2012,6,456,50,278,43,827
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2012,6,898,132,160,27,1217
Kings Sheriff's Dept.,Kings County Jail Facility,2012,6,231,29,179,41,480
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2012,6,138,16,86,28,268
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2012,6,32.33,8.23,51.6,16.16,108
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2012,6,0,1086,0,1024,2110
